Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96152,0,1.81752,0.000563001,0.0728001,0,0.111504,3.08958e-06,0.116071,0,1.23285,0.000555962,0.0183542,0,0.0876581,3.00008e-06,, , 0.0679684,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000555962,0.000987789,0.0135215,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,3.00008e-06,0.0585562
2,15.1249,15.1824,11.3423,0.00177898,0.502829,0.506488,3.50291,9.79895e-06,3.68414,3.74165,9.61575,0.00146546,0.177003,0.180662,2.63447,1.50759e-07,, , 0.53317,6.59864,0.293982,15.1163,9.97854,9.61575,0.00146546,0.0155217,0.209544,0.129148,0.0189742,0.00853657,0.640836,2.63447,1.50759e-07,0.920125
3,4.20471,4.22982,7.27735,0.00312857,0.174359,0.175376,2.93875,1.69188e-05,0.890529,0.915633,6.41918,0.00250154,0.0707169,0.0717337,1.20922,2.68151e-07,, , 0.228358,1.44982,0.127988,5.23262,3.22802,6.41918,0.00250154,0.0293457,0.0922967,0.0417726,0.00838129,0.00755516,0.204585,1.20922,2.68151e-07,1.73961
4,6.18047,6.23714,7.76696,0.00698467,0.280401,0.284121,5.61029,3.19804e-05,1.10648,1.16315,6.41615,0.00573061,0.137891,0.141611,2.15227,6.0829e-07,, , 0.471895,1.54823,0.249511,8.74862,4.69842,6.41615,0.00573061,0.0584488,0.186931,0.0761984,0.0163732,0.0118465,0.284231,2.15227,6.0829e-07,3.46485
5,1.53194,1.55279,7.0369,0.0161407,0.0883311,0.0898469,7.65649,6.19055e-05,0.276234,0.297091,5.50107,0.0136326,0.0487751,0.0502909,0.742656,1.40549e-06,, , 0.174567,0.307138,0.0916197,6.2831,1.66068,5.50107,0.0136326,0.116473,0.0690613,0.024022,0.00598268,0.017688,0.0855392,0.742656,1.40549e-06,6.90454
6,2.44873,2.49276,8.439,0.0220899,0.151579,0.154951,15.2772,0.000120046,0.452005,0.496033,5.50163,0.0170737,0.0975701,0.100942,1.44977,1.85685e-06,, , 0.35752,0.409594,0.180924,11.9572,2.76674,5.50163,0.0170737,0.232886,0.139854,0.0467762,0.0118819,0.0313899,0.125166,1.44977,1.85685e-06,13.8055
7,0.47015,0.471292,9.57556,0.0218824,0.0297641,0.030081,49.3662,0.000218383,0.385912,0.387054,0.0130626,0.00479783,0.0164383,0.0167552,0.203443,1.15879e-06,, , 0.0101837,0.757676,0.00510665,12.0326,0.287429,0.0130626,0.00479783,0.827824,0.0136819,0.0183357,0.001176,0.107445,0.0520212,0.203443,1.15879e-06,49.0734
8,0.028621,0.0287575,0.0180749,0.000101564,0.000539366,0.000545336,0.0602488,2.84388e-07,0.00198493,0.00212144,0.00210401,8.07085e-05,8.75126e-05,9.34826e-05,0.000229628,1.92218e-08,, , 0.00127265,0.00218914,0.000644581,0.0803593,0.0212412,0.00210401,8.07085e-05,0.00101147,7.37552e-05,8.89254e-05,1.83146e-05,0.000321226,0.00074128,0.000229628,1.92218e-08,0.0599602
Total,37.951,30.1949,53.2736,0.0726698,1.3006,1.24141,84.5235,0.000462407,6.91336,7.00273,34.7018,0.0458384,0.566837,0.562089,8.47972,8.46764e-06,, , 1.84493,11.0806,0.990543,66.3248,24.208,34.7018,0.0458384,1.2825,0.724964,0.339823,0.0641388,0.186405,1.4432,8.47972,8.46764e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11777,0.00823098,1.51797,19.1933,0.0205492,3.78971
