Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96154,0,1.81752,0.000644769,0.0728044,0,0.111504,3.36547e-06,0.116092,0,1.23285,0.00063773,0.0183585,0,0.0876581,3.27597e-06,, , 0.0679901,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00063773,0.000987789,0.0135258,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,3.27597e-06,0.0585562
2,15.1244,15.1819,11.3423,0.00264202,0.502713,0.506339,3.50292,1.14286e-05,3.68369,3.7412,9.61581,0.0023285,0.176887,0.180514,2.63447,2.52611e-07,, , 0.532277,6.59864,0.293982,15.1163,9.97854,9.61581,0.0023285,0.0155217,0.209272,0.129148,0.0189809,0.00853657,0.640836,2.63447,2.52611e-07,0.920125
3,4.20472,4.22982,7.27752,0.0111836,0.174405,0.175379,2.93875,2.61513e-05,0.890533,0.915637,6.41936,0.0105566,0.0707624,0.0717368,1.20922,1.42221e-06,, , 0.228366,1.44982,0.127988,5.23262,3.22802,6.41936,0.0105566,0.0293457,0.0923366,0.0417726,0.00839004,0.00755516,0.204585,1.20922,1.42221e-06,1.73961
4,6.18021,6.23688,7.76697,0.00500076,0.280453,0.284167,5.61029,3.12104e-05,1.10622,1.16289,6.41616,0.00374671,0.137943,0.141657,2.15227,4.15796e-07,, , 0.471368,1.54823,0.249511,8.74862,4.69842,6.41616,0.00374671,0.0584488,0.187027,0.0761984,0.0163744,0.0118465,0.284231,2.15227,4.15796e-07,3.46485
5,1.53168,1.55254,7.03697,0.0231457,0.0882959,0.0897927,7.66537,6.33686e-05,0.275977,0.296833,5.50115,0.0206376,0.0487399,0.0502367,0.75153,2.13705e-06,, , 0.174052,0.307138,0.0916197,6.2831,1.66068,5.50115,0.0206376,0.116473,0.068968,0.024022,0.00598661,0.017688,0.0855392,0.75153,2.13705e-06,6.90454
6,2.44753,2.49155,8.43921,0.0348338,0.151328,0.154598,15.2949,0.000121281,0.450798,0.494826,5.50184,0.0298176,0.0973196,0.100589,1.46754,3.09232e-06,, , 0.355106,0.409594,0.180924,11.9572,2.76674,5.50184,0.0298176,0.232886,0.139229,0.0467762,0.0119031,0.0313899,0.125166,1.46754,3.09232e-06,13.8055
7,0.470092,0.471234,9.57561,0.0190945,0.0297768,0.0300814,49.3679,0.000217995,0.385854,0.386996,0.0131123,0.00200992,0.0164511,0.0167557,0.205196,7.70191e-07,, , 0.0100667,0.757676,0.00510665,12.0326,0.287429,0.0131123,0.00200992,0.827824,0.0136925,0.0183357,0.00117854,0.107445,0.0520212,0.205196,7.70191e-07,49.0734
8,0.0286209,0.0287574,0.0180749,7.31803e-05,0.000539333,0.000545303,0.0602488,2.79802e-07,0.00198487,0.00212137,0.00210401,5.23251e-05,8.74795e-05,9.34495e-05,0.000229628,1.46358e-08,, , 0.00127252,0.00218914,0.000644581,0.0803593,0.0212412,0.00210401,5.23251e-05,0.00101147,7.3689e-05,8.89254e-05,1.83146e-05,0.000321226,0.00074128,0.000229628,1.46358e-08,0.0599602
Total,37.9488,30.1927,53.2742,0.0966183,1.30032,1.2409,84.5519,0.00047508,6.91115,7.0005,34.7024,0.069787,0.566549,0.561582,8.50812,1.13808e-05,, , 1.8405,11.0806,0.990543,66.3248,24.208,34.7024,0.069787,1.2825,0.724124,0.339823,0.0641832,0.186405,1.4432,8.50812,1.13808e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1171,0.00822962,1.51772,19.1383,0.0205407,3.78815
