Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96156,0,1.81752,0.000789038,0.0728085,0,0.111504,6.04885e-06,0.116111,0,1.23285,0.000781999,0.0183626,0,0.0876581,5.95935e-06,, , 0.068009,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000781999,0.000987789,0.0135299,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.95935e-06,0.0585562
2,15.1247,15.1822,11.3424,0.00185406,0.502709,0.50632,3.50292,1.02039e-05,3.68401,3.74151,9.61585,0.00154054,0.176884,0.180494,2.63448,1.76067e-07,, , 0.532903,6.59864,0.293982,15.1163,9.97854,9.61585,0.00154054,0.0155217,0.209246,0.129148,0.0189842,0.00853657,0.640836,2.63448,1.76067e-07,0.920125
3,4.2046,4.22971,7.27767,0.00315695,0.174489,0.175428,2.95081,1.69671e-05,0.890417,0.915522,6.4195,0.00252993,0.0708467,0.0717853,1.22127,2.74191e-07,, , 0.228135,1.44982,0.127988,5.23262,3.22802,6.4195,0.00252993,0.0293457,0.092462,0.0417726,0.00839747,0.00755516,0.204585,1.22127,2.74191e-07,1.73961
4,6.17933,6.23601,7.76729,0.00658326,0.280321,0.283877,5.63443,3.18022e-05,1.10534,1.16202,6.41648,0.0053292,0.137811,0.141367,2.17642,5.63732e-07,, , 0.469621,1.54823,0.249511,8.74862,4.69842,6.41648,0.0053292,0.0584488,0.186573,0.0761984,0.0164069,0.0118465,0.284231,2.17642,5.63732e-07,3.46485
5,1.53148,1.55234,7.03714,0.013471,0.088227,0.0896822,7.66537,6.14115e-05,0.275775,0.296632,5.50132,0.0109629,0.048671,0.0501262,0.751534,1.15851e-06,, , 0.173649,0.307138,0.0916197,6.2831,1.66068,5.50132,0.0109629,0.116473,0.06878,0.024022,0.00599521,0.017688,0.0855392,0.751534,1.15851e-06,6.90454
6,2.44726,2.49129,8.43929,0.0383208,0.151307,0.154536,15.2949,0.00012163,0.450534,0.494562,5.50192,0.0333046,0.0972985,0.100527,1.46754,3.44086e-06,, , 0.354577,0.409594,0.180924,11.9572,2.76674,5.50192,0.0333046,0.232886,0.139138,0.0467762,0.0119115,0.0313899,0.125166,1.46754,3.44086e-06,13.8055
7,0.470082,0.471224,9.57562,0.0222795,0.0297489,0.0300508,49.3679,0.000218429,0.385844,0.386986,0.0131232,0.00519497,0.0164232,0.0167251,0.205196,1.20477e-06,, , 0.010048,0.757676,0.00510665,12.0326,0.287429,0.0131232,0.00519497,0.827824,0.0136336,0.0183357,0.0011791,0.107445,0.0520212,0.205196,1.20477e-06,49.0734
8,0.0286224,0.0287589,0.0180798,6.53678e-05,0.00053934,0.000545291,0.0602488,2.79417e-07,0.0019864,0.00212291,0.00210896,4.45126e-05,8.7487e-05,9.3438e-05,0.000229628,1.42505e-08,, , 0.0012756,0.00218914,0.000644581,0.0803593,0.0212412,0.00210896,4.45126e-05,0.00101147,7.3681e-05,8.89254e-05,1.83186e-05,0.000321226,0.00074128,0.000229628,1.42505e-08,0.0599602
Total,37.9477,30.1916,53.275,0.0865201,1.30015,1.24044,84.5881,0.000466772,6.91002,6.99935,34.7031,0.0596887,0.566384,0.561119,8.54433,1.27917e-05,, , 1.83822,11.0806,0.990543,66.3248,24.208,34.7031,0.0596887,1.2825,0.723436,0.339823,0.064244,0.186405,1.4432,8.54433,1.27917e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11623,0.0082304,1.51786,19.0679,0.0205456,3.78905
