Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96157,0,1.81752,0.000764038,0.0728109,0,0.111504,4.85671e-06,0.116125,0,1.23285,0.000756999,0.0183649,0,0.0876581,4.76722e-06,, , 0.0680228,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000756999,0.000987789,0.0135322,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.76722e-06,0.0585562
2,15.1247,15.1822,11.3424,0.0028971,0.502566,0.506155,3.50293,1.23554e-05,3.68398,3.74149,9.61589,0.00258359,0.17674,0.18033,2.63448,3.10535e-07,, , 0.53285,6.59864,0.293982,15.1163,9.97854,9.61589,0.00258359,0.0155217,0.208934,0.129148,0.0189885,0.00853657,0.640836,2.63448,3.10535e-07,0.920125
3,4.20453,4.22963,7.27782,0.0130502,0.174492,0.175393,2.95081,3.24652e-05,0.890339,0.915444,6.41965,0.0124231,0.0708494,0.0717501,1.22128,2.21144e-06,, , 0.227979,1.44982,0.127988,5.23262,3.22802,6.41965,0.0124231,0.0293457,0.0924215,0.0417726,0.00840529,0.00755516,0.204585,1.22128,2.21144e-06,1.73961
4,6.17953,6.2362,7.76725,0.00977801,0.280251,0.283827,5.63443,3.30807e-05,1.10554,1.16221,6.41644,0.00852396,0.13774,0.141316,2.17641,8.83375e-07,, , 0.470014,1.54823,0.249511,8.74862,4.69842,6.41644,0.00852396,0.0584488,0.186455,0.0761984,0.0164029,0.0118465,0.284231,2.17641,8.83375e-07,3.46485
5,1.5314,1.55225,7.03706,0.0238426,0.0882481,0.0897223,7.66537,6.36058e-05,0.275693,0.29655,5.50124,0.0213345,0.0486922,0.0501664,0.751532,2.25567e-06,, , 0.173486,0.307138,0.0916197,6.2831,1.66068,5.50124,0.0213345,0.116473,0.0688452,0.024022,0.00599128,0.017688,0.0855392,0.751532,2.25567e-06,6.90454
6,2.44592,2.48995,8.43936,0.0233761,0.151298,0.15449,15.2949,0.000120177,0.44919,0.493218,5.50199,0.0183598,0.0972889,0.100481,1.46755,1.9881e-06,, , 0.35189,0.409594,0.180924,11.9572,2.76674,5.50199,0.0183598,0.232886,0.139075,0.0467762,0.011919,0.0313899,0.125166,1.46755,1.9881e-06,13.8055
7,0.470095,0.471237,9.5756,0.0245879,0.0297814,0.030087,49.3679,0.000218693,0.385857,0.386999,0.0131083,0.00750333,0.0164557,0.0167613,0.205196,1.46901e-06,, , 0.0100727,0.757676,0.00510665,12.0326,0.287429,0.0131083,0.00750333,0.827824,0.013703,0.0183357,0.00117834,0.107445,0.0520212,0.205196,1.46901e-06,49.0734
8,0.02862,0.0287565,0.0181018,3.84219e-05,0.000539399,0.000545265,0.0602488,2.74447e-07,0.00198398,0.00212048,0.00213092,1.75667e-05,8.75461e-05,9.34123e-05,0.000229629,9.28045e-09,, , 0.00127075,0.00218914,0.000644581,0.0803593,0.0212412,0.00213092,1.75667e-05,0.00101147,7.36969e-05,8.89254e-05,1.83361e-05,0.000321226,0.00074128,0.000229629,9.28045e-09,0.0599602
Total,37.9464,30.1902,53.2751,0.0983343,1.29999,1.24022,84.5881,0.000485509,6.90871,6.99803,34.7033,0.071503,0.566219,0.560899,8.54434,1.38946e-05,, , 1.83558,11.0806,0.990543,66.3248,24.208,34.7033,0.071503,1.2825,0.72304,0.339823,0.064255,0.186405,1.4432,8.54434,1.38946e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11624,0.00822977,1.51775,19.0686,0.0205417,3.78832
