Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00104529,0.0727725,0,0.111504,7.56624e-06,0.115933,0,1.23285,0.00103825,0.0183266,0,0.0876581,7.47675e-06,, , 0.0678305,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00103825,0.000987789,0.0134938,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.47675e-06,0.0585562
2,15.125,15.1825,11.3421,0.0108962,0.500985,0.504728,3.47523,0.000813999,3.68427,3.74178,9.61558,0.0105827,0.175159,0.178902,2.60678,5.04133e-05,, , 0.533434,6.59864,0.293982,15.1163,9.97854,9.61558,0.0105827,0.0155217,0.205957,0.129148,0.0189567,0.00853657,0.640836,2.60678,5.04133e-05,0.920125
3,4.20577,4.23087,7.27615,0.0215878,0.174226,0.17554,2.89051,0.000474585,0.891583,0.916688,6.41798,0.0209607,0.0705834,0.071897,1.16098,5.74764e-05,, , 0.230467,1.44982,0.127988,5.23262,3.22802,6.41798,0.0209607,0.0293457,0.0923879,0.0417726,0.00831989,0.00755516,0.204585,1.16098,5.74764e-05,1.73961
4,6.1834,6.24007,7.76644,0.0406432,0.280058,0.284038,5.58612,0.000631343,1.10941,1.16608,6.41562,0.0393891,0.137548,0.141528,2.12811,0.000150449,, , 0.477757,1.54823,0.249511,8.74862,4.69842,6.41562,0.0393891,0.0584488,0.186558,0.0761984,0.0163194,0.0118465,0.284231,2.12811,0.000150449,3.46485
5,1.53332,1.55418,7.03653,0.0759215,0.0885721,0.0901792,7.64761,0.000235629,0.277618,0.298474,5.50071,0.0734134,0.0490161,0.0506232,0.733772,8.82672e-05,, , 0.177334,0.307138,0.0916197,6.2831,1.66068,5.50071,0.0734134,0.116473,0.0696535,0.024022,0.00596381,0.017688,0.0855392,0.733772,8.82672e-05,6.90454
6,2.44907,2.4931,8.43888,0.144358,0.151613,0.155044,15.2771,0.000220983,0.452345,0.496373,5.50151,0.139341,0.0976045,0.101035,1.44977,0.000102794,, , 0.358199,0.409594,0.180924,11.9572,2.76674,5.50151,0.139341,0.232886,0.139993,0.0467762,0.0118698,0.0313899,0.125166,1.44977,0.000102794,13.8055
7,0.470117,0.471259,9.57551,0.188929,0.0295802,0.0299082,49.3627,0.000235683,0.385879,0.387021,0.0130176,0.171845,0.0162544,0.0165825,0.199939,1.84588e-05,, , 0.0101171,0.757676,0.00510665,12.0326,0.287429,0.0130176,0.171845,0.827824,0.0133275,0.0183357,0.0011737,0.107445,0.0520212,0.199939,1.84588e-05,49.0734
8,0.0286141,0.0287506,0.0180672,0.000987474,0.000539301,0.000545301,0.0602488,3.85359e-07,0.00197809,0.00211459,0.00209633,0.000966619,8.74483e-05,9.3448e-05,0.000229627,1.20192e-07,, , 0.00125896,0.00218914,0.000644581,0.0803593,0.0212412,0.00209633,0.000966619,0.00101147,7.36624e-05,8.89254e-05,1.83085e-05,0.000321226,0.00074128,0.000229627,1.20192e-07,0.0599602
Total,37.9567,30.2007,53.2712,0.484368,1.29835,1.23998,84.411,0.00262017,6.91902,7.00853,34.6994,0.457537,0.564579,0.560661,8.36723,0.000475456,, , 1.8564,11.0806,0.990543,66.3248,24.208,34.6994,0.457537,1.2825,0.721444,0.339823,0.0639729,0.186405,1.4432,8.36723,0.000475456,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12055,0.00820257,1.51273,19.4272,0.0203731,3.75723
