Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96133,0,1.81752,0.00103904,0.0727638,0,0.111504,9.00524e-06,0.115887,0,1.23285,0.001032,0.0183179,0,0.0876581,8.91574e-06,, , 0.0677846,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.001032,0.000987789,0.0134852,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.91574e-06,0.0585562
2,15.126,15.1835,11.3419,0.0107788,0.500609,0.504468,3.47521,0.00189775,3.68524,3.74275,9.61534,0.0104652,0.174784,0.178642,2.60676,0.000118148,, , 0.535366,6.59864,0.293982,15.1163,9.97854,9.61534,0.0104652,0.0155217,0.205345,0.129148,0.0189329,0.00853657,0.640836,2.60676,0.000118148,0.920125
3,4.20594,4.23105,7.27548,0.0214539,0.174069,0.175548,2.86638,0.00119111,0.891758,0.916863,6.41731,0.0208269,0.0704259,0.0719055,1.13685,0.000147042,, , 0.230817,1.44982,0.127988,5.23262,3.22802,6.41731,0.0208269,0.0293457,0.0922732,0.0417726,0.00828558,0.00755516,0.204585,1.13685,0.000147042,1.73961
4,6.18304,6.23971,7.76618,0.0409389,0.280098,0.284202,5.56197,0.000845526,1.10905,1.16572,6.41537,0.0396848,0.137588,0.141692,2.10396,0.000203995,, , 0.477032,1.54823,0.249511,8.74862,4.69842,6.41537,0.0396848,0.0584488,0.186788,0.0761984,0.0162936,0.0118465,0.284231,2.10396,0.000203995,3.46485
5,1.53298,1.55384,7.03649,0.0718802,0.0885831,0.0901999,7.64761,0.000160657,0.277279,0.298135,5.50067,0.0693721,0.0490272,0.0506439,0.733771,5.0781e-05,, , 0.176656,0.307138,0.0916197,6.2831,1.66068,5.50067,0.0693721,0.116473,0.0696873,0.024022,0.0059618,0.017688,0.0855392,0.733771,5.0781e-05,6.90454
6,2.44891,2.49293,8.43873,0.168935,0.150942,0.154446,15.2594,0.00128337,0.452177,0.496205,5.50136,0.163919,0.0969334,0.100437,1.432,0.00116519,, , 0.357864,0.409594,0.180924,11.9572,2.76674,5.50136,0.163919,0.232886,0.138739,0.0467762,0.0118547,0.0313899,0.125166,1.432,0.00116519,13.8055
7,0.470096,0.471238,9.57553,0.195429,0.0294738,0.0297988,49.3644,0.000236727,0.385858,0.387,0.01303,0.178344,0.0161481,0.0164731,0.201691,1.95024e-05,, , 0.0100746,0.757676,0.00510665,12.0326,0.287429,0.01303,0.178344,0.827824,0.0131112,0.0183357,0.00117433,0.107445,0.0520212,0.201691,1.95024e-05,49.0734
8,0.0286173,0.0287538,0.0180661,0.000805814,0.000539316,0.00054532,0.0602466,3.54626e-07,0.00198124,0.00211775,0.00209523,0.000784959,8.74625e-05,9.34664e-05,0.000227485,8.94597e-08,, , 0.00126527,0.00218914,0.000644581,0.0803593,0.0212412,0.00209523,0.000784959,0.00101147,7.36959e-05,8.89254e-05,1.83076e-05,0.000321226,0.00074128,0.000227485,8.94597e-08,0.0599602
Total,37.9569,30.201,53.2699,0.51126,1.29708,1.23921,84.3467,0.00562451,6.91923,7.00879,34.698,0.484429,0.563311,0.559887,8.30291,0.00171366,, , 1.85686,11.0806,0.990543,66.3248,24.208,34.698,0.484429,1.2825,0.719503,0.339823,0.0638725,0.186405,1.4432,8.30291,0.00171366,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12209,0.00820082,1.51241,19.5614,0.0203623,3.75524
