Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00104529,0.0727708,0,0.111504,8.49398e-06,0.115926,0,1.23285,0.00103825,0.0183249,0,0.0876581,8.40449e-06,, , 0.0678233,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00103825,0.000987789,0.0134922,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.40449e-06,0.0585562
2,15.1254,15.1829,11.3421,0.0107005,0.500833,0.504557,3.47523,0.000989169,3.68468,3.74219,9.61562,0.010387,0.175008,0.178731,2.60678,6.13614e-05,, , 0.534247,6.59864,0.293982,15.1163,9.97854,9.61562,0.010387,0.0155217,0.20563,0.129148,0.0189607,0.00853657,0.640836,2.60678,6.13614e-05,0.920125
3,4.20531,4.23042,7.27602,0.0212943,0.174144,0.17549,2.87845,0.00108764,0.891127,0.916232,6.41785,0.0206673,0.0705011,0.0718478,1.14892,0.000134108,, , 0.229555,1.44982,0.127988,5.23262,3.22802,6.41785,0.0206673,0.0293457,0.0922633,0.0417726,0.00831304,0.00755516,0.204585,1.14892,0.000134108,1.73961
4,6.18185,6.23853,7.76644,0.0426484,0.280177,0.284154,5.58612,0.00114761,1.10786,1.16454,6.41563,0.0413943,0.137667,0.141644,2.12811,0.000279515,, , 0.474659,1.54823,0.249511,8.74862,4.69842,6.41563,0.0413943,0.0584488,0.186792,0.0761984,0.01632,0.0118465,0.284231,2.12811,0.000279515,3.46485
5,1.53346,1.55432,7.03626,0.0741287,0.0887164,0.0903886,7.63872,0.00020789,0.277758,0.298615,5.50044,0.0716205,0.0491604,0.0508326,0.724887,7.43975e-05,, , 0.177616,0.307138,0.0916197,6.2831,1.66068,5.50044,0.0716205,0.116473,0.0700207,0.024022,0.00595033,0.017688,0.0855392,0.724887,7.43975e-05,6.90454
6,2.44938,2.49341,8.43894,0.167676,0.151392,0.154794,15.2772,0.00107595,0.452651,0.496679,5.50157,0.162659,0.0973835,0.100786,1.44977,0.000957763,, , 0.358812,0.409594,0.180924,11.9572,2.76674,5.50157,0.162659,0.232886,0.139517,0.0467762,0.0118756,0.0313899,0.125166,1.44977,0.000957763,13.8055
7,0.470144,0.471286,9.57552,0.189086,0.0296508,0.0299777,49.3627,0.000235876,0.385906,0.387048,0.0130222,0.172002,0.0163251,0.016652,0.199939,1.86513e-05,, , 0.0101714,0.757676,0.00510665,12.0326,0.287429,0.0130222,0.172002,0.827824,0.0134675,0.0183357,0.00117393,0.107445,0.0520212,0.199939,1.86513e-05,49.0734
8,0.0286206,0.0287571,0.0180672,0.0011285,0.000539322,0.000545322,0.0602488,3.92915e-07,0.00198454,0.00212105,0.00209633,0.00110764,8.74689e-05,9.34686e-05,0.000229627,1.27748e-07,, , 0.00127187,0.00218914,0.000644581,0.0803593,0.0212412,0.00209633,0.00110764,0.00101147,7.37036e-05,8.89254e-05,1.83085e-05,0.000321226,0.00074128,0.000229627,1.27748e-07,0.0599602
Total,37.9555,30.1996,53.2709,0.507708,1.29822,1.23991,84.3901,0.00475302,6.91789,7.00742,34.6991,0.480876,0.564457,0.560587,8.3463,0.00153433,, , 1.85415,11.0806,0.990543,66.3248,24.208,34.6991,0.480876,1.2825,0.721257,0.339823,0.0639633,0.186405,1.4432,8.3463,0.00153433,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12101,0.00820117,1.51247,19.4684,0.0203644,3.75563
