Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00102654,0.0727663,0,0.111504,7.13784e-06,0.115902,0,1.23285,0.0010195,0.0183204,0,0.0876581,7.04835e-06,, , 0.0677992,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134876,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.04835e-06,0.0585562
2,15.1259,15.1834,11.342,0.0108243,0.501132,0.504937,3.47522,0.00210434,3.6852,3.74271,9.61545,0.0105107,0.175306,0.179111,2.60677,0.000131059,, , 0.535296,6.59864,0.293982,15.1163,9.97854,9.61545,0.0105107,0.0155217,0.206326,0.129148,0.0189439,0.00853657,0.640836,2.60677,0.000131059,0.920125
3,4.20609,4.23119,7.27576,0.0220241,0.174093,0.175503,2.87844,0.000500577,0.891901,0.917006,6.41759,0.0213971,0.0704502,0.0718604,1.14891,6.07254e-05,, , 0.231103,1.44982,0.127988,5.23262,3.22802,6.41759,0.0213971,0.0293457,0.092238,0.0417726,0.00829992,0.00755516,0.204585,1.14891,6.07254e-05,1.73961
4,6.18135,6.23802,7.76667,0.0397833,0.280491,0.284357,5.58614,0.000391201,1.10736,1.16403,6.41585,0.0385292,0.137981,0.141846,2.12812,9.04134e-05,, , 0.473648,1.54823,0.249511,8.74862,4.69842,6.41585,0.0385292,0.0584488,0.187286,0.0761984,0.0163431,0.0118465,0.284231,2.12812,9.04134e-05,3.46485
5,1.53294,1.5538,7.03671,0.0813409,0.08846,0.0900216,7.65649,0.000589099,0.277237,0.298094,5.50089,0.0788328,0.0489041,0.0504656,0.742651,0.000265002,, , 0.176573,0.307138,0.0916197,6.2831,1.66068,5.50089,0.0788328,0.116473,0.0693744,0.024022,0.00597323,0.017688,0.0855392,0.742651,0.000265002,6.90454
6,2.44934,2.49337,8.43887,0.128695,0.151862,0.155297,15.2771,0.000174183,0.45261,0.496638,5.5015,0.123678,0.0978529,0.101288,1.44977,5.59939e-05,, , 0.358729,0.409594,0.180924,11.9572,2.76674,5.5015,0.123678,0.232886,0.140496,0.0467762,0.0118688,0.0313899,0.125166,1.44977,5.59939e-05,13.8055
7,0.470129,0.471271,9.57547,0.168163,0.0296688,0.0300077,49.3609,0.000233258,0.385891,0.387033,0.0129736,0.151078,0.0163431,0.016682,0.198186,1.60332e-05,, , 0.0101419,0.757676,0.00510665,12.0326,0.287429,0.0129736,0.151078,0.827824,0.013518,0.0183357,0.00117145,0.107445,0.0520212,0.198186,1.60332e-05,49.0734
8,0.0286144,0.0287509,0.0180743,0.000625826,0.000539318,0.00054529,0.0602488,3.35009e-07,0.00197834,0.00211485,0.00210346,0.00060497,8.74645e-05,9.34367e-05,0.000229628,6.98424e-08,, , 0.00125948,0.00218914,0.000644581,0.0803593,0.0212412,0.00210346,0.00060497,0.00101147,7.36616e-05,8.89254e-05,1.83142e-05,0.000321226,0.00074128,0.000229628,6.98424e-08,0.0599602
Total,37.9557,30.1998,53.2711,0.452482,1.29901,1.24067,84.4061,0.00400013,6.91808,7.00763,34.6992,0.425651,0.565245,0.561347,8.3623,0.000626346,, , 1.85455,11.0806,0.990543,66.3248,24.208,34.6992,0.425651,1.2825,0.722799,0.339823,0.06397,0.186405,1.4432,8.3623,0.000626346,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1206,0.00820485,1.51315,19.4342,0.0203871,3.75982
