Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96147,0,1.81752,0.000513001,0.072791,0,0.111504,2.62209e-06,0.116026,0,1.23285,0.000505962,0.0183451,0,0.0876581,2.5326e-06,, , 0.0679233,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000505962,0.000987789,0.0135124,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,2.5326e-06,0.0585562
2,15.1255,15.183,11.3423,0.00433185,0.502686,0.506345,3.50291,1.5276e-05,3.68482,3.74233,9.61575,0.00401834,0.17686,0.18052,2.63447,4.93074e-07,, , 0.534528,6.59864,0.293982,15.1163,9.97854,9.61575,0.00401834,0.0155217,0.209258,0.129148,0.018974,0.00853657,0.640836,2.63447,4.93074e-07,0.920125
3,4.20493,4.23004,7.27707,0.00799068,0.174293,0.17538,2.92669,2.14881e-05,0.890747,0.915852,6.4189,0.00736365,0.0706506,0.0717376,1.19716,8.39308e-07,, , 0.228795,1.44982,0.127988,5.23262,3.22802,6.4189,0.00736365,0.0293457,0.0922489,0.0417726,0.00836678,0.00755516,0.204585,1.19716,8.39308e-07,1.73961
4,6.18125,6.23793,7.76672,0.00453666,0.280591,0.284428,5.58614,3.10316e-05,1.10726,1.16394,6.41591,0.00328261,0.138081,0.141918,2.12813,3.71086e-07,, , 0.473461,1.54823,0.249511,8.74862,4.69842,6.41591,0.00328261,0.0584488,0.187451,0.0761984,0.0163489,0.0118465,0.284231,2.12813,3.71086e-07,3.46485
5,1.53168,1.55254,7.03679,0.0204922,0.0883704,0.0899134,7.65649,6.28579e-05,0.275977,0.296834,5.50096,0.0179841,0.0488144,0.0503574,0.742653,1.88171e-06,, , 0.174053,0.307138,0.0916197,6.2831,1.66068,5.50096,0.0179841,0.116473,0.0691728,0.024022,0.00597705,0.017688,0.0855392,0.742653,1.88171e-06,6.90454
6,2.44893,2.49295,8.43893,0.00952389,0.151584,0.154992,15.2772,0.000118841,0.452196,0.496224,5.50155,0.00450768,0.0975754,0.100983,1.44977,6.5248e-07,, , 0.357902,0.409594,0.180924,11.9572,2.76674,5.50155,0.00450768,0.232886,0.139908,0.0467762,0.0118744,0.0313899,0.125166,1.44977,6.5248e-07,13.8055
7,0.470136,0.471278,9.57554,0.0196346,0.0297232,0.0300446,49.3644,0.000218089,0.385898,0.38704,0.0130444,0.00255,0.0163975,0.0167189,0.201691,8.64436e-07,, , 0.010156,0.757676,0.00510665,12.0326,0.287429,0.0130444,0.00255,0.827824,0.0136057,0.0183357,0.00117507,0.107445,0.0520212,0.201691,8.64436e-07,49.0734
8,0.0286255,0.028762,0.0180809,7.93084e-05,0.000539347,0.000545294,0.0602488,2.79964e-07,0.00198951,0.00212602,0.00211005,5.84533e-05,8.74943e-05,9.34411e-05,0.000229628,1.47978e-08,, , 0.00128182,0.00218914,0.000644581,0.0803593,0.0212412,0.00211005,5.84533e-05,0.00101147,7.36905e-05,8.89254e-05,1.83194e-05,0.000321226,0.00074128,0.000229628,1.47978e-08,0.0599602
Total,37.9526,30.1965,53.2729,0.0671021,1.30058,1.24165,84.4856,0.000470486,6.91492,7.00434,34.7011,0.0402708,0.566811,0.562328,8.44176,7.64949e-06,, , 1.8481,11.0806,0.990543,66.3248,24.208,34.7011,0.0402708,1.2825,0.725231,0.339823,0.0640859,0.186405,1.4432,8.44176,7.64949e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11869,0.00823119,1.51801,19.269,0.0205505,3.78995
