Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00103279,0.0727714,0,0.111504,9.26186e-06,0.115929,0,1.23285,0.00102575,0.0183255,0,0.0876581,9.17236e-06,, , 0.0678269,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00102575,0.000987789,0.0134928,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,9.17236e-06,0.0585562
2,15.1253,15.1828,11.3422,0.0110263,0.501158,0.504874,3.50291,0.00100939,3.68459,3.7421,9.61563,0.0107127,0.175333,0.179048,2.63446,6.26253e-05,, , 0.534068,6.59864,0.293982,15.1163,9.97854,9.61563,0.0107127,0.0155217,0.206271,0.129148,0.0189624,0.00853657,0.640836,2.63446,6.26253e-05,0.920125
3,4.20591,4.23102,7.27555,0.0205003,0.174068,0.17553,2.86638,0.000756256,0.891728,0.916833,6.41738,0.0198733,0.0704253,0.0718871,1.13685,9.26853e-05,, , 0.230756,1.44982,0.127988,5.23262,3.22802,6.41738,0.0198733,0.0293457,0.0922505,0.0417726,0.00828925,0.00755516,0.204585,1.13685,9.26853e-05,1.73961
4,6.18282,6.23949,7.76657,0.0427207,0.280181,0.284093,5.58613,0.00100925,1.10883,1.1655,6.41576,0.0414666,0.137671,0.141583,2.12812,0.000244926,, , 0.476589,1.54823,0.249511,8.74862,4.69842,6.41576,0.0414666,0.0584488,0.186723,0.0761984,0.0163334,0.0118465,0.284231,2.12812,0.000244926,3.46485
5,1.53256,1.55342,7.03656,0.0800033,0.0885859,0.0901856,7.64761,0.000460085,0.27686,0.297716,5.50073,0.0774952,0.0490299,0.0506297,0.733772,0.000200495,, , 0.175818,0.307138,0.0916197,6.2831,1.66068,5.50073,0.0774952,0.116473,0.0696722,0.024022,0.00596531,0.017688,0.0855392,0.733772,0.000200495,6.90454
6,2.4501,2.49413,8.43876,0.166343,0.151437,0.154928,15.2771,0.00110996,0.453373,0.497401,5.50139,0.161327,0.0974277,0.100919,1.44976,0.000991774,, , 0.360255,0.409594,0.180924,11.9572,2.76674,5.50139,0.161327,0.232886,0.139714,0.0467762,0.0118571,0.0313899,0.125166,1.44976,0.000991774,13.8055
7,0.470156,0.471298,9.57545,0.251237,0.0296094,0.0299531,49.3609,0.000244982,0.385919,0.387061,0.0129541,0.234152,0.0162837,0.0166274,0.198185,2.77578e-05,, , 0.0101964,0.757676,0.00510665,12.0326,0.287429,0.0129541,0.234152,0.827824,0.013405,0.0183357,0.00117045,0.107445,0.0520212,0.198185,2.77578e-05,49.0734
8,0.02862,0.0287565,0.0180925,0.000881005,0.000539365,0.000545268,0.0602488,3.7073e-07,0.00198395,0.00212046,0.00212158,0.00086015,8.75124e-05,9.34146e-05,0.000229629,1.05563e-07,, , 0.0012707,0.00218914,0.000644581,0.0803593,0.0212412,0.00212158,0.00086015,0.00101147,7.36728e-05,8.89254e-05,1.83286e-05,0.000321226,0.00074128,0.000229629,1.05563e-07,0.0599602
Total,37.9569,30.2009,53.2707,0.573745,1.29835,1.24011,84.4128,0.00459956,6.91921,7.00873,34.6988,0.546913,0.564583,0.560788,8.36903,0.00162954,, , 1.85678,11.0806,0.990543,66.3248,24.208,34.6988,0.546913,1.2825,0.721601,0.339823,0.0639476,0.186405,1.4432,8.36903,0.00162954,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12045,0.00819657,1.51162,19.4209,0.0203361,3.75041
