Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96155,0,1.81752,0.000795028,0.0728072,0,0.111504,6.57264e-06,0.116105,0,1.23285,0.00078799,0.0183613,0,0.0876581,6.48315e-06,, , 0.0680026,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00078799,0.000987789,0.0135286,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.48315e-06,0.0585562
2,15.1262,15.1837,11.3423,0.00247801,0.502792,0.506425,3.50292,1.08887e-05,3.68553,3.74303,9.6158,0.0021645,0.176967,0.180599,2.63447,2.18866e-07,, , 0.535938,6.59864,0.293982,15.1163,9.97854,9.6158,0.0021645,0.0155217,0.209439,0.129148,0.0189796,0.00853657,0.640836,2.63447,2.18866e-07,0.920125
3,4.20441,4.22952,7.27812,0.0108363,0.174602,0.175428,2.96287,2.54295e-05,0.890226,0.91533,6.41996,0.0102093,0.0709594,0.0717855,1.23333,1.33198e-06,, , 0.227752,1.44982,0.127988,5.23262,3.22802,6.41996,0.0102093,0.0293457,0.0925516,0.0417726,0.00842073,0.00755516,0.204585,1.23333,1.33198e-06,1.73961
4,6.17814,6.23481,7.76751,0.00738894,0.280265,0.283711,5.65857,3.2099e-05,1.10415,1.16082,6.4167,0.00613489,0.137755,0.141201,2.20055,6.37945e-07,, , 0.467236,1.54823,0.249511,8.74862,4.69842,6.4167,0.00613489,0.0584488,0.186328,0.0761984,0.0164297,0.0118465,0.284231,2.20055,6.37945e-07,3.46485
5,1.53121,1.55207,7.03712,0.028378,0.0882203,0.0896807,7.66537,6.49207e-05,0.27551,0.296366,5.5013,0.0258699,0.0486644,0.0501247,0.751534,2.91309e-06,, , 0.173118,0.307138,0.0916197,6.2831,1.66068,5.5013,0.0258699,0.116473,0.0687729,0.024022,0.00599415,0.017688,0.0855392,0.751534,2.91309e-06,6.90454
6,2.44582,2.48985,8.43948,0.00809295,0.151171,0.154305,15.3127,0.0001187,0.449091,0.493119,5.50211,0.00307673,0.0971626,0.100296,1.4853,5.11049e-07,, , 0.351691,0.409594,0.180924,11.9572,2.76674,5.50211,0.00307673,0.232886,0.138751,0.0467762,0.0119312,0.0313899,0.125166,1.4853,5.11049e-07,13.8055
7,0.470077,0.471219,9.57569,0.0188473,0.0297272,0.0300113,49.3714,0.000217948,0.38584,0.386982,0.0131955,0.00176272,0.0164015,0.0166856,0.2087,7.23318e-07,, , 0.0100384,0.757676,0.00510665,12.0326,0.287429,0.0131955,0.00176272,0.827824,0.0135686,0.0183357,0.00118279,0.107445,0.0520212,0.2087,7.23318e-07,49.0734
8,0.0286211,0.0287576,0.0180886,9.20616e-05,0.000539393,0.00054531,0.0602488,2.82591e-07,0.00198509,0.00212159,0.00211774,7.12064e-05,8.754e-05,9.34571e-05,0.000229629,1.7424e-08,, , 0.00127296,0.00218914,0.000644581,0.0803593,0.0212412,0.00211774,7.12064e-05,0.00101147,7.37461e-05,8.89254e-05,1.83256e-05,0.000321226,0.00074128,0.000229629,1.7424e-08,0.0599602
Total,37.9461,30.19,53.2759,0.0769086,1.30012,1.24011,84.6456,0.000476841,6.90843,6.99777,34.704,0.0500773,0.566358,0.560785,8.60178,1.28368e-05,, , 1.83505,11.0806,0.990543,66.3248,24.208,34.704,0.0500773,1.2825,0.723013,0.339823,0.0643079,0.186405,1.4432,8.60178,1.28368e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11485,0.00823121,1.51801,18.956,0.0205506,3.78998
