Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96158,0,1.81752,0.000682788,0.0728121,0,0.111504,3.48586e-06,0.11613,0,1.23285,0.000675749,0.0183662,0,0.0876581,3.39637e-06,, , 0.0680277,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000675749,0.000987789,0.0135335,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,3.39637e-06,0.0585562
2,15.1255,15.183,11.3423,0.00207531,0.502541,0.506184,3.50292,1.03545e-05,3.68478,3.74229,9.61578,0.0017618,0.176715,0.180358,2.63447,1.85483e-07,, , 0.534454,6.59864,0.293982,15.1163,9.97854,9.61578,0.0017618,0.0155217,0.208948,0.129148,0.0189776,0.00853657,0.640836,2.63447,1.85483e-07,0.920125
3,4.20458,4.22968,7.27778,0.00292655,0.174489,0.1754,2.95081,1.67395e-05,0.890392,0.915497,6.41961,0.00229953,0.0708463,0.0717573,1.22128,2.45731e-07,, , 0.228084,1.44982,0.127988,5.23262,3.22802,6.41961,0.00229953,0.0293457,0.0924278,0.0417726,0.00840317,0.00755516,0.204585,1.22128,2.45731e-07,1.73961
4,6.17843,6.23511,7.76733,0.00776823,0.280268,0.283806,5.63443,3.22257e-05,1.10444,1.16112,6.41651,0.00651417,0.137758,0.141296,2.17642,6.69619e-07,, , 0.467824,1.54823,0.249511,8.74862,4.69842,6.41651,0.00651417,0.0584488,0.186445,0.0761984,0.0164107,0.0118465,0.284231,2.17642,6.69619e-07,3.46485
5,1.53128,1.55214,7.03719,0.023724,0.0881967,0.0896396,7.66537,6.35723e-05,0.27558,0.296437,5.50137,0.0212158,0.0486407,0.0500837,0.751535,2.2389e-06,, , 0.173259,0.307138,0.0916197,6.2831,1.66068,5.50137,0.0212158,0.116473,0.0687046,0.024022,0.00599774,0.017688,0.0855392,0.751535,2.2389e-06,6.90454
6,2.44625,2.49028,8.43942,0.0560742,0.151259,0.154421,15.3127,0.000124013,0.44952,0.493548,5.50205,0.051058,0.0972499,0.100412,1.4853,5.82427e-06,, , 0.35255,0.409594,0.180924,11.9572,2.76674,5.50205,0.051058,0.232886,0.13896,0.0467762,0.0119253,0.0313899,0.125166,1.4853,5.82427e-06,13.8055
7,0.470105,0.471247,9.57567,0.0221037,0.0297363,0.0300262,49.3714,0.000218409,0.385867,0.387009,0.0131718,0.00501916,0.0164106,0.0167005,0.208699,1.18483e-06,, , 0.0100938,0.757676,0.00510665,12.0326,0.287429,0.0131718,0.00501916,0.827824,0.0135939,0.0183357,0.00118158,0.107445,0.0520212,0.208699,1.18483e-06,49.0734
8,0.0286204,0.0287569,0.0180809,0.000142198,0.000539374,0.000545321,0.0602488,2.88005e-07,0.00198434,0.00212084,0.00211005,0.000121343,8.75207e-05,9.34674e-05,0.000229628,2.28386e-08,, , 0.00127146,0.00218914,0.000644581,0.0803593,0.0212412,0.00211005,0.000121343,0.00101147,7.37433e-05,8.89254e-05,1.83194e-05,0.000321226,0.00074128,0.000229628,2.28386e-08,0.0599602
Total,37.9463,30.1902,53.2753,0.115497,1.29984,1.24002,84.6094,0.000469088,6.9087,6.99802,34.7035,0.0886656,0.566074,0.560701,8.56559,1.3768e-05,, , 1.83556,11.0806,0.990543,66.3248,24.208,34.7035,0.0886656,1.2825,0.722686,0.339823,0.0642657,0.186405,1.4432,8.56559,1.3768e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11574,0.0082286,1.51753,19.0275,0.0205344,3.78698
