Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96141,0,1.81752,0.00102654,0.0727774,0,0.111504,6.12441e-06,0.115959,0,1.23285,0.0010195,0.0183315,0,0.0876581,6.03492e-06,, , 0.0678571,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134988,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.03492e-06,0.0585562
2,15.1247,15.1822,11.3422,0.0104048,0.501202,0.504885,3.50291,0.000448253,3.68395,3.74146,9.6157,0.0100913,0.175376,0.17906,2.63446,2.75541e-05,, , 0.532793,6.59864,0.293982,15.1163,9.97854,9.6157,0.0100913,0.0155217,0.206319,0.129148,0.0189691,0.00853657,0.640836,2.63446,2.75541e-05,0.920125
3,4.20616,4.23127,7.2757,0.0219845,0.174123,0.175548,2.86639,0.000335773,0.891978,0.917083,6.41753,0.0213574,0.0704802,0.071905,1.13686,4.01249e-05,, , 0.231256,1.44982,0.127988,5.23262,3.22802,6.41753,0.0213574,0.0293457,0.0923157,0.0417726,0.0082969,0.00755516,0.204585,1.13686,4.01249e-05,1.73961
4,6.18169,6.23836,7.76638,0.0421364,0.280578,0.284586,5.56199,0.000876565,1.1077,1.16437,6.41556,0.0408823,0.138068,0.142076,2.10397,0.000211755,, , 0.474333,1.54823,0.249511,8.74862,4.69842,6.41556,0.0408823,0.0584488,0.187632,0.0761984,0.0163137,0.0118465,0.284231,2.10397,0.000211755,3.46485
5,1.53299,1.55384,7.03636,0.0698205,0.0886075,0.0902554,7.6476,0.00014154,0.277284,0.29814,5.50054,0.0673124,0.0490515,0.0506994,0.733767,4.1223e-05,, , 0.176667,0.307138,0.0916197,6.2831,1.66068,5.50054,0.0673124,0.116473,0.0697735,0.024022,0.00595536,0.017688,0.0855392,0.733767,4.1223e-05,6.90454
6,2.44968,2.4937,8.43871,0.170312,0.150945,0.154459,15.2594,0.00120868,0.452947,0.496975,5.50134,0.165296,0.0969361,0.10045,1.432,0.00109049,, , 0.359403,0.409594,0.180924,11.9572,2.76674,5.50134,0.165296,0.232886,0.138758,0.0467762,0.0118524,0.0313899,0.125166,1.432,0.00109049,13.8055
7,0.470086,0.471228,9.57556,0.191318,0.0295224,0.029839,49.3662,0.000235889,0.385848,0.38699,0.0130641,0.174233,0.0161967,0.0165133,0.203443,1.86644e-05,, , 0.0100557,0.757676,0.00510665,12.0326,0.287429,0.0130641,0.174233,0.827824,0.0131983,0.0183357,0.00117607,0.107445,0.0520212,0.203443,1.86644e-05,49.0734
8,0.0286221,0.0287586,0.0180864,0.000804224,0.000539333,0.000545259,0.0602488,3.57512e-07,0.0019861,0.0021226,0.00211554,0.000783369,8.74803e-05,9.34059e-05,0.000229629,9.23459e-08,, , 0.00127499,0.00218914,0.000644581,0.0803593,0.0212412,0.00211554,0.000783369,0.00101147,7.3637e-05,8.89254e-05,1.83238e-05,0.000321226,0.00074128,0.000229629,9.23459e-08,0.0599602
Total,37.9553,30.1993,53.2705,0.507806,1.29829,1.24012,84.3762,0.00325318,6.91765,7.00714,34.6987,0.480975,0.564528,0.560797,8.33239,0.00143594,, , 1.85364,11.0806,0.990543,66.3248,24.208,34.6987,0.480975,1.2825,0.721569,0.339823,0.0639332,0.186405,1.4432,8.33239,0.00143594,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12138,0.00820123,1.51248,19.4966,0.0203647,3.75569
