Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00102654,0.0727719,0,0.111504,7.1269e-06,0.11593,0,1.23285,0.0010195,0.018326,0,0.0876581,7.03741e-06,, , 0.0678277,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134933,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.03741e-06,0.0585562
2,15.1258,15.1833,11.342,0.0110558,0.501927,0.50571,3.47522,0.00103374,3.68507,3.74258,9.6155,0.0107422,0.176101,0.179884,2.60677,6.4147e-05,, , 0.535026,6.59864,0.293982,15.1163,9.97854,9.6155,0.0107422,0.0155217,0.207889,0.129148,0.0189486,0.00853657,0.640836,2.60677,6.4147e-05,0.920125
3,4.20581,4.23091,7.27583,0.0214146,0.174109,0.175501,2.87845,0.00142831,0.891623,0.916728,6.41767,0.0207876,0.0704666,0.0718587,1.14891,0.000176692,, , 0.230547,1.44982,0.127988,5.23262,3.22802,6.41767,0.0207876,0.0293457,0.092249,0.0417726,0.00830367,0.00755516,0.204585,1.14891,0.000176692,1.73961
4,6.18188,6.23856,7.76667,0.0423787,0.280334,0.284197,5.58614,0.00104246,1.10789,1.16457,6.41586,0.0411247,0.137824,0.141687,2.12812,0.000253228,, , 0.474723,1.54823,0.249511,8.74862,4.69842,6.41586,0.0411247,0.0584488,0.186969,0.0761984,0.0163436,0.0118465,0.284231,2.12812,0.000253228,3.46485
5,1.53352,1.55437,7.03657,0.0708304,0.0885776,0.0901742,7.64761,0.00016245,0.277813,0.29867,5.50075,0.0683223,0.0490217,0.0506182,0.733773,5.16777e-05,, , 0.177725,0.307138,0.0916197,6.2831,1.66068,5.50075,0.0683223,0.116473,0.0696519,0.024022,0.00596599,0.017688,0.0855392,0.733773,5.16777e-05,6.90454
6,2.44979,2.49382,8.43882,0.169142,0.151596,0.155057,15.2771,0.00149573,0.453064,0.497092,5.50145,0.164125,0.0975868,0.101048,1.44976,0.00137754,, , 0.359637,0.409594,0.180924,11.9572,2.76674,5.50145,0.164125,0.232886,0.139996,0.0467762,0.0118633,0.0313899,0.125166,1.44976,0.00137754,13.8055
7,0.470134,0.471276,9.57551,0.211971,0.0295918,0.0299211,49.3627,0.000238751,0.385897,0.387039,0.0130127,0.194886,0.0162661,0.0165953,0.199939,2.15262e-05,, , 0.0101522,0.757676,0.00510665,12.0326,0.287429,0.0130127,0.194886,0.827824,0.0133523,0.0183357,0.00117345,0.107445,0.0520212,0.199939,2.15262e-05,49.0734
8,0.0286191,0.0287556,0.0180546,0.000757349,0.000539281,0.00054533,0.0602466,3.48759e-07,0.00198304,0.00211955,0.0020837,0.000736494,8.7428e-05,9.34765e-05,0.000227484,8.35922e-08,, , 0.00126888,0.00218914,0.000644581,0.0803593,0.0212412,0.0020837,0.000736494,0.00101147,7.36807e-05,8.89254e-05,1.82984e-05,0.000321226,0.00074128,0.000227484,8.35922e-08,0.0599602
Total,37.9569,30.201,53.271,0.528575,1.29945,1.24111,84.399,0.00540892,6.91927,7.00879,34.6992,0.501744,0.56568,0.561785,8.35517,0.00195193,, , 1.85691,11.0806,0.990543,66.3248,24.208,34.6992,0.501744,1.2825,0.723674,0.339823,0.0639682,0.186405,1.4432,8.35517,0.00195193,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12072,0.00819958,1.51218,19.4443,0.0203546,3.75382
