Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00102654,0.0727673,0,0.111504,8.49164e-06,0.115906,0,1.23285,0.0010195,0.0183214,0,0.0876581,8.40214e-06,, , 0.0678038,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134887,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.40214e-06,0.0585562
2,15.1247,15.1822,11.342,0.0108475,0.500343,0.504139,3.47522,0.00192019,3.68399,3.74149,9.61547,0.010534,0.174517,0.178313,2.60677,0.00011955,, , 0.532864,6.59864,0.293982,15.1163,9.97854,9.61547,0.010534,0.0155217,0.204737,0.129148,0.0189457,0.00853657,0.640836,2.60677,0.00011955,0.920125
3,4.20588,4.23099,7.27575,0.0210992,0.174052,0.175464,2.87844,0.00106468,0.891698,0.916803,6.41758,0.0204721,0.0704096,0.0718219,1.14891,0.000131239,, , 0.230696,1.44982,0.127988,5.23262,3.22802,6.41758,0.0204721,0.0293457,0.0921594,0.0417726,0.00829949,0.00755516,0.204585,1.14891,0.000131239,1.73961
4,6.18503,6.2417,7.76625,0.0422748,0.280196,0.284268,5.56198,0.00102948,1.11104,1.16771,6.41543,0.0410208,0.137685,0.141758,2.10396,0.000249984,, , 0.481016,1.54823,0.249511,8.74862,4.69842,6.41543,0.0410208,0.0584488,0.186945,0.0761984,0.0163002,0.0118465,0.284231,2.10396,0.000249984,3.46485
5,1.5336,1.55446,7.03636,0.0819933,0.0886548,0.0903041,7.6476,0.000695765,0.277901,0.298758,5.50053,0.0794852,0.0490988,0.0507482,0.733767,0.000318335,, , 0.177901,0.307138,0.0916197,6.2831,1.66068,5.50053,0.0794852,0.116473,0.0698699,0.024022,0.00595506,0.017688,0.0855392,0.733767,0.000318335,6.90454
6,2.44938,2.4934,8.43873,0.153953,0.151122,0.154625,15.2594,0.000364866,0.452647,0.496675,5.50136,0.148937,0.0971133,0.100616,1.432,0.000246677,, , 0.358803,0.409594,0.180924,11.9572,2.76674,5.50136,0.148937,0.232886,0.139098,0.0467762,0.0118548,0.0313899,0.125166,1.432,0.000246677,13.8055
7,0.470101,0.471243,9.57559,0.279922,0.0295485,0.0298578,49.3679,0.000250177,0.385863,0.387005,0.0130933,0.262837,0.0162227,0.0165321,0.205195,3.29525e-05,, , 0.0100852,0.757676,0.00510665,12.0326,0.287429,0.0130933,0.262837,0.827824,0.0132415,0.0183357,0.00117757,0.107445,0.0520212,0.205195,3.29525e-05,49.0734
8,0.0286201,0.0287566,0.0180337,0.000982773,0.000539263,0.000545392,0.0602466,3.79823e-07,0.00198407,0.00212058,0.00206283,0.000961918,8.74094e-05,9.35385e-05,0.000227483,1.14657e-07,, , 0.00127093,0.00218914,0.000644581,0.0803593,0.0212412,0.00206283,0.000961918,0.00101147,7.37407e-05,8.89254e-05,1.82817e-05,0.000321226,0.00074128,0.000227483,1.14657e-07,0.0599602
Total,37.9587,30.2028,53.2702,0.592099,1.29722,1.2392,84.3623,0.00533404,6.92103,7.01057,34.6984,0.565268,0.563456,0.559883,8.31849,0.00110725,, , 1.86044,11.0806,0.990543,66.3248,24.208,34.6984,0.565268,1.2825,0.719613,0.339823,0.0639025,0.186405,1.4432,8.31849,0.00110725,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12172,0.00819512,1.51136,19.5301,0.0203272,3.74876
