Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00102654,0.0727716,0,0.111504,6.12871e-06,0.115928,0,1.23285,0.0010195,0.0183257,0,0.0876581,6.03921e-06,, , 0.0678259,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.013493,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.03921e-06,0.0585562
2,15.1252,15.1827,11.3421,0.0102482,0.500838,0.504602,3.47522,0.000499767,3.68448,3.74199,9.61554,0.00993464,0.175012,0.178776,2.60678,3.07738e-05,, , 0.533855,6.59864,0.293982,15.1163,9.97854,9.61554,0.00993464,0.0155217,0.205688,0.129148,0.0189525,0.00853657,0.640836,2.60678,3.07738e-05,0.920125
3,4.20594,4.23105,7.27529,0.0218832,0.174103,0.175629,2.85432,0.000933783,0.891755,0.91686,6.41713,0.0212562,0.0704604,0.0719859,1.12479,0.000114876,, , 0.230811,1.44982,0.127988,5.23262,3.22802,6.41713,0.0212562,0.0293457,0.0923977,0.0417726,0.00827606,0.00755516,0.204585,1.12479,0.000114876,1.73961
4,6.1828,6.23948,7.76608,0.0408951,0.279888,0.284045,5.53783,0.000594282,1.10881,1.16549,6.41526,0.039641,0.137378,0.141535,2.07981,0.000141184,, , 0.476559,1.54823,0.249511,8.74862,4.69842,6.41526,0.039641,0.0584488,0.186432,0.0761984,0.0162828,0.0118465,0.284231,2.07981,0.000141184,3.46485
5,1.53357,1.55442,7.03653,0.08578,0.0885466,0.0901524,7.64761,0.00137559,0.277864,0.298721,5.50071,0.0832718,0.0489907,0.0505964,0.733772,0.000658248,, , 0.177827,0.307138,0.0916197,6.2831,1.66068,5.50071,0.0832718,0.116473,0.069601,0.024022,0.00596408,0.017688,0.0855392,0.733772,0.000658248,6.90454
6,2.44919,2.49322,8.43863,0.166284,0.150975,0.154527,15.2594,0.000967977,0.452463,0.496491,5.50126,0.161267,0.0969665,0.100518,1.43199,0.000849788,, , 0.358436,0.409594,0.180924,11.9572,2.76674,5.50126,0.161267,0.232886,0.138864,0.0467762,0.0118446,0.0313899,0.125166,1.43199,0.000849788,13.8055
7,0.470137,0.471279,9.5755,0.28123,0.0296761,0.0300085,49.3627,0.000251014,0.385899,0.387041,0.013,0.264146,0.0163504,0.0166827,0.199938,3.379e-05,, , 0.0101578,0.757676,0.00510665,12.0326,0.287429,0.013,0.264146,0.827824,0.0135246,0.0183357,0.0011728,0.107445,0.0520212,0.199938,3.379e-05,49.0734
8,0.0286208,0.0287573,0.0181018,0.000859117,0.000539387,0.000545253,0.0602488,3.61046e-07,0.00198478,0.00212128,0.00213092,0.000838261,8.75341e-05,9.34003e-05,0.000229629,9.58795e-08,, , 0.00127234,0.00218914,0.000644581,0.0803593,0.0212412,0.00213092,0.000838261,0.00101147,7.36729e-05,8.89254e-05,1.83361e-05,0.000321226,0.00074128,0.000229629,9.58795e-08,0.0599602
Total,37.9568,30.2009,53.2697,0.608206,1.29734,1.23951,84.3088,0.0046289,6.91919,7.00871,34.6979,0.581375,0.563572,0.560188,8.26497,0.0018348,, , 1.85674,11.0806,0.990543,66.3248,24.208,34.6979,0.581375,1.2825,0.720074,0.339823,0.0638625,0.186405,1.4432,8.26497,0.0018348,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12303,0.00819433,1.51121,19.639,0.0203222,3.74786
