Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96156,0,1.81752,0.000914038,0.0728089,0,0.111504,2.46254e-05,0.116114,0,1.23285,0.000906999,0.018363,0,0.0876581,2.45359e-05,, , 0.0680119,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000906999,0.000987789,0.0135303,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,2.45359e-05,0.0585562
2,15.1261,15.1836,11.3423,0.00149381,0.50266,0.506305,3.50292,9.59982e-06,3.68543,3.74293,9.61577,0.00118029,0.176834,0.18048,2.63447,1.38313e-07,, , 0.535741,6.59864,0.293982,15.1163,9.97854,9.61577,0.00118029,0.0155217,0.209189,0.129148,0.018977,0.00853657,0.640836,2.63447,1.38313e-07,0.920125
3,4.20457,4.22968,7.27789,0.00967028,0.174501,0.175386,2.95081,2.37153e-05,0.890389,0.915493,6.41972,0.00904325,0.0708585,0.0717438,1.22128,1.11771e-06,, , 0.228078,1.44982,0.127988,5.23262,3.22802,6.41972,0.00904325,0.0293457,0.0924213,0.0417726,0.00840848,0.00755516,0.204585,1.22128,1.11771e-06,1.73961
4,6.17918,6.23585,7.76737,0.0121357,0.280266,0.283785,5.63444,3.40741e-05,1.10519,1.16186,6.41655,0.0108816,0.137755,0.141275,2.17642,1.13171e-06,, , 0.46931,1.54823,0.249511,8.74862,4.69842,6.41655,0.0108816,0.0584488,0.186417,0.0761984,0.0164147,0.0118465,0.284231,2.17642,1.13171e-06,3.46485
5,1.53103,1.55189,7.03721,0.0271213,0.0881774,0.0896144,7.66537,6.4502e-05,0.275329,0.296185,5.50139,0.0246132,0.0486214,0.0500584,0.751536,2.70375e-06,, , 0.172756,0.307138,0.0916197,6.2831,1.66068,5.50139,0.0246132,0.116473,0.0686588,0.024022,0.00599898,0.017688,0.0855392,0.751536,2.70375e-06,6.90454
6,2.44704,2.49107,8.43943,0.0499994,0.15126,0.154416,15.3127,0.000123133,0.45031,0.494338,5.50206,0.0449832,0.0972508,0.100407,1.4853,4.94376e-06,, , 0.354129,0.409594,0.180924,11.9572,2.76674,5.50206,0.0449832,0.232886,0.138955,0.0467762,0.0119264,0.0313899,0.125166,1.4853,4.94376e-06,13.8055
7,0.470121,0.471263,9.57566,0.0197882,0.0297415,0.0300329,49.3714,0.000218099,0.385884,0.387026,0.0131659,0.0027036,0.0164158,0.0167071,0.208698,8.74454e-07,, , 0.0101262,0.757676,0.00510665,12.0326,0.287429,0.0131659,0.0027036,0.827824,0.013606,0.0183357,0.00118128,0.107445,0.0520212,0.208698,8.74454e-07,49.0734
8,0.02862,0.0287565,0.0180892,5.1175e-05,0.000539377,0.000545292,0.0602488,2.77038e-07,0.00198397,0.00212047,0.00211829,3.03199e-05,8.75237e-05,9.34386e-05,0.000229629,1.1871e-08,, , 0.00127073,0.00218914,0.000644581,0.0803593,0.0212412,0.00211829,3.03199e-05,0.00101147,7.37108e-05,8.89254e-05,1.8326e-05,0.000321226,0.00074128,0.000229629,1.1871e-08,0.0599602
Total,37.9483,30.1922,53.2755,0.121174,1.29995,1.24008,84.6094,0.000498025,6.91062,6.99996,34.7036,0.0943425,0.566187,0.560764,8.5656,3.54575e-05,, , 1.83942,11.0806,0.990543,66.3248,24.208,34.7036,0.0943425,1.2825,0.722851,0.339823,0.0642765,0.186405,1.4432,8.5656,3.54575e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11573,0.00822794,1.51741,19.0271,0.0205303,3.78622
