Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00107029,0.0727707,0,0.111504,9.42649e-06,0.115923,0,1.23285,0.00106325,0.0183248,0,0.0876581,9.337e-06,, , 0.0678202,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00106325,0.000987789,0.013492,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,9.337e-06,0.0585562
2,15.1251,15.1826,11.342,0.0108448,0.501241,0.505033,3.47522,0.00100514,3.68441,3.74191,9.61548,0.0105313,0.175416,0.179207,2.60677,6.23595e-05,, , 0.533702,6.59864,0.293982,15.1163,9.97854,9.61548,0.0105313,0.0155217,0.206528,0.129148,0.0189467,0.00853657,0.640836,2.60677,6.23595e-05,0.920125
3,4.20592,4.23103,7.2756,0.0213074,0.174131,0.175581,2.86638,0.000766987,0.891736,0.916841,6.41743,0.0206804,0.0704885,0.0719385,1.13685,9.40267e-05,, , 0.230773,1.44982,0.127988,5.23262,3.22802,6.41743,0.0206804,0.0293457,0.0923627,0.0417726,0.0082917,0.00755516,0.204585,1.13685,9.40267e-05,1.73961
4,6.18257,6.23925,7.76636,0.0410147,0.280508,0.284525,5.56198,0.000780509,1.10858,1.16526,6.41554,0.0397607,0.137998,0.142014,2.10397,0.000187741,, , 0.4761,1.54823,0.249511,8.74862,4.69842,6.41554,0.0397607,0.0584488,0.187502,0.0761984,0.0163118,0.0118465,0.284231,2.10397,0.000187741,3.46485
5,1.53275,1.55361,7.03646,0.0849233,0.0886003,0.0902239,7.64761,0.00118835,0.277048,0.297905,5.50064,0.0824152,0.0490444,0.050668,0.73377,0.000564626,, , 0.176195,0.307138,0.0916197,6.2831,1.66068,5.50064,0.0824152,0.116473,0.0697299,0.024022,0.00596038,0.017688,0.0855392,0.73377,0.000564626,6.90454
6,2.4489,2.49293,8.4389,0.167032,0.151438,0.154861,15.2771,0.00103823,0.452172,0.4962,5.50152,0.162016,0.0974287,0.100852,1.44977,0.000920045,, , 0.357853,0.409594,0.180924,11.9572,2.76674,5.50152,0.162016,0.232886,0.139633,0.0467762,0.0118713,0.0313899,0.125166,1.44977,0.000920045,13.8055
7,0.470134,0.471276,9.57555,0.237271,0.029719,0.0300388,49.3644,0.000242794,0.385897,0.387039,0.0130512,0.220187,0.0163933,0.016713,0.201692,2.557e-05,, , 0.0101524,0.757676,0.00510665,12.0326,0.287429,0.0130512,0.220187,0.827824,0.0135953,0.0183357,0.00117541,0.107445,0.0520212,0.201692,2.557e-05,49.0734
8,0.0286167,0.0287532,0.0180749,0.00101246,0.000539305,0.000545276,0.0602488,3.94919e-07,0.00198069,0.00211719,0.00210401,0.000991605,8.74524e-05,9.34224e-05,0.000229628,1.29752e-07,, , 0.00126417,0.00218914,0.000644581,0.0803593,0.0212412,0.00210401,0.000991605,0.00101147,7.36348e-05,8.89254e-05,1.83146e-05,0.000321226,0.00074128,0.000229628,1.29752e-07,0.0599602
Total,37.9554,30.1995,53.2705,0.564476,1.29895,1.24081,84.3645,0.00503183,6.91774,7.00727,34.6986,0.537645,0.56518,0.561486,8.32071,0.00186383,, , 1.85386,11.0806,0.990543,66.3248,24.208,34.6986,0.537645,1.2825,0.722916,0.339823,0.0639269,0.186405,1.4432,8.32071,0.00186383,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12159,0.00819741,1.51178,19.5171,0.0203412,3.75135
