Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96144,0,1.81752,0.00107654,0.0727834,0,0.111504,6.45838e-06,0.115989,0,1.23285,0.0010695,0.0183374,0,0.0876581,6.36888e-06,, , 0.0678869,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010695,0.000987789,0.0135047,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.36888e-06,0.0585562
2,15.1251,15.1826,11.3423,0.0107043,0.501583,0.505231,3.50292,0.00207261,3.68442,3.74193,9.61577,0.0103908,0.175758,0.179405,2.63447,0.000129077,, , 0.533732,6.59864,0.293982,15.1163,9.97854,9.61577,0.0103908,0.0155217,0.207039,0.129148,0.0189765,0.00853657,0.640836,2.63447,0.000129077,0.920125
3,4.20592,4.23102,7.27562,0.02166,0.174094,0.17554,2.86639,0.0010866,0.89173,0.916835,6.41745,0.0210329,0.0704515,0.071897,1.13685,0.000133978,, , 0.230761,1.44982,0.127988,5.23262,3.22802,6.41745,0.0210329,0.0293457,0.0922833,0.0417726,0.00829262,0.00755516,0.204585,1.13685,0.000133978,1.73961
4,6.18195,6.23862,7.76657,0.0396013,0.280491,0.284406,5.58613,0.000391389,1.10796,1.16463,6.41575,0.0383472,0.137981,0.141896,2.12812,9.04605e-05,, , 0.474849,1.54823,0.249511,8.74862,4.69842,6.41575,0.0383472,0.0584488,0.187346,0.0761984,0.0163327,0.0118465,0.284231,2.12812,9.04605e-05,3.46485
5,1.53285,1.5537,7.03642,0.0813491,0.0886058,0.0902402,7.6476,0.000642755,0.277144,0.298,5.50059,0.078841,0.0490498,0.0506843,0.733769,0.00029183,, , 0.176387,0.307138,0.0916197,6.2831,1.66068,5.50059,0.078841,0.116473,0.0697539,0.024022,0.00595815,0.017688,0.0855392,0.733769,0.00029183,6.90454
6,2.4492,2.49323,8.43866,0.152665,0.150972,0.154513,15.2594,0.000307458,0.452474,0.496502,5.50129,0.147649,0.096963,0.100504,1.432,0.000189269,, , 0.358458,0.409594,0.180924,11.9572,2.76674,5.50129,0.147649,0.232886,0.138844,0.0467762,0.0118469,0.0313899,0.125166,1.432,0.000189269,13.8055
7,0.470099,0.471241,9.57551,0.181388,0.0295585,0.0298861,49.3627,0.000234574,0.385862,0.387004,0.0130192,0.164304,0.0162328,0.0165604,0.199939,1.73497e-05,, , 0.0100821,0.757676,0.00510665,12.0326,0.287429,0.0130192,0.164304,0.827824,0.0132837,0.0183357,0.00117378,0.107445,0.0520212,0.199939,1.73497e-05,49.0734
8,0.0286255,0.028762,0.0180343,0.00108457,0.000539284,0.000545411,0.0602466,3.92066e-07,0.00198952,0.00212603,0.00206338,0.00106371,8.74312e-05,9.35582e-05,0.000227483,1.26899e-07,, , 0.00128183,0.00218914,0.000644581,0.0803593,0.0212412,0.00206338,0.00106371,0.00101147,7.37819e-05,8.89254e-05,1.82822e-05,0.000321226,0.00074128,0.000227483,1.26899e-07,0.0599602
Total,37.9552,30.1992,53.2706,0.489529,1.29863,1.24036,84.3968,0.00474224,6.91757,7.00703,34.6988,0.462698,0.56486,0.561041,8.35303,0.00085846,, , 1.85344,11.0806,0.990543,66.3248,24.208,34.6988,0.462698,1.2825,0.722128,0.339823,0.0639502,0.186405,1.4432,8.35303,0.00085846,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12082,0.00820246,1.51271,19.4542,0.0203724,3.7571
