Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96143,0,1.81752,0.00102654,0.072782,0,0.111504,6.12175e-06,0.115985,0,1.23285,0.0010195,0.0183361,0,0.0876581,6.03226e-06,, , 0.0678827,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0135034,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.03226e-06,0.0585562
2,15.1248,15.1823,11.3423,0.0107668,0.501217,0.504845,3.50292,0.00207299,3.68404,3.74154,9.61581,0.0104533,0.175392,0.179019,2.63447,0.0001291,, , 0.532964,6.59864,0.293982,15.1163,9.97854,9.61581,0.0104533,0.0155217,0.206283,0.129148,0.0189806,0.00853657,0.640836,2.63447,0.0001291,0.920125
3,4.20541,4.23052,7.27604,0.021626,0.174136,0.175476,2.89051,0.00113393,0.891228,0.916333,6.41787,0.0209989,0.0704929,0.0718334,1.16097,0.000139895,, , 0.229756,1.44982,0.127988,5.23262,3.22802,6.41787,0.0209989,0.0293457,0.0922394,0.0417726,0.00831435,0.00755516,0.204585,1.16097,0.000139895,1.73961
4,6.18437,6.24104,7.76641,0.042726,0.280651,0.284641,5.56199,0.00117467,1.11038,1.16705,6.4156,0.0414719,0.13814,0.142131,2.10397,0.000286282,, , 0.479692,1.54823,0.249511,8.74862,4.69842,6.4156,0.0414719,0.0584488,0.187755,0.0761984,0.0163173,0.0118465,0.284231,2.10397,0.000286282,3.46485
5,1.53299,1.55385,7.03655,0.0741508,0.0885674,0.0901682,7.64761,0.000193846,0.277287,0.298144,5.50073,0.0716427,0.0490115,0.0506122,0.733772,6.73756e-05,, , 0.176674,0.307138,0.0916197,6.2831,1.66068,5.50073,0.0716427,0.116473,0.0696365,0.024022,0.00596512,0.017688,0.0855392,0.733772,6.73756e-05,6.90454
6,2.44856,2.49259,8.43891,0.12892,0.151471,0.154887,15.2772,0.00016339,0.451831,0.495859,5.50154,0.123904,0.0974623,0.100878,1.44977,4.5201e-05,, , 0.357171,0.409594,0.180924,11.9572,2.76674,5.50154,0.123904,0.232886,0.139691,0.0467762,0.0118729,0.0313899,0.125166,1.44977,4.5201e-05,13.8055
7,0.470097,0.471239,9.57551,0.260767,0.0295567,0.0298857,49.3627,0.000247141,0.385859,0.387001,0.0130136,0.243683,0.016231,0.01656,0.199939,2.99164e-05,, , 0.0100767,0.757676,0.00510665,12.0326,0.287429,0.0130136,0.243683,0.827824,0.0132818,0.0183357,0.00117349,0.107445,0.0520212,0.199939,2.99164e-05,49.0734
8,0.0286142,0.0287507,0.0181023,0.00091231,0.000539367,0.000545231,0.0602509,3.72357e-07,0.00197814,0.00211465,0.00213147,0.000891455,8.75135e-05,9.33776e-05,0.000231771,1.0719e-07,, , 0.00125908,0.00218914,0.000644581,0.0803593,0.0212412,0.00213147,0.000891455,0.00101147,7.36291e-05,8.89254e-05,1.83365e-05,0.000321226,0.00074128,0.000231771,1.0719e-07,0.0599602
Total,37.9562,30.2002,53.2714,0.540896,1.29892,1.24045,84.4146,0.00499247,6.91858,7.00805,34.6996,0.514064,0.565153,0.561127,8.37079,0.000703909,, , 1.85548,11.0806,0.990543,66.3248,24.208,34.6996,0.514064,1.2825,0.722464,0.339823,0.0639933,0.186405,1.4432,8.37079,0.000703909,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12038,0.00819882,1.51204,19.4173,0.0203499,3.75296
