Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.0727702,0,0.111504,5.77233e-06,0.115921,0,1.23285,0.0010195,0.0183243,0,0.0876581,5.68283e-06,, , 0.0678187,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134916,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.68283e-06,0.0585562
2,15.1255,15.183,11.342,0.0107348,0.500573,0.504345,3.47522,0.000739563,3.68474,3.74225,9.61552,0.0104213,0.174747,0.178519,2.60678,4.5761e-05,, , 0.534372,6.59864,0.293982,15.1163,9.97854,9.61552,0.0104213,0.0155217,0.205168,0.129148,0.0189507,0.00853657,0.640836,2.60678,4.5761e-05,0.920125
3,4.20566,4.23077,7.27581,0.022071,0.174087,0.175485,2.87845,0.000488401,0.891476,0.916581,6.41764,0.0214439,0.0704448,0.0718425,1.14891,5.92035e-05,, , 0.230253,1.44982,0.127988,5.23262,3.22802,6.41764,0.0214439,0.0293457,0.0922123,0.0417726,0.00830251,0.00755516,0.204585,1.14891,5.92035e-05,1.73961
4,6.18229,6.23896,7.76626,0.0425019,0.280345,0.284411,5.56198,0.00112503,1.1083,1.16497,6.41544,0.0412479,0.137835,0.141901,2.10396,0.000273871,, , 0.475529,1.54823,0.249511,8.74862,4.69842,6.41544,0.0412479,0.0584488,0.187235,0.0761984,0.0163016,0.0118465,0.284231,2.10396,0.000273871,3.46485
5,1.5329,1.55376,7.0364,0.0870505,0.0885878,0.0902258,7.6476,0.00102017,0.277199,0.298055,5.50058,0.0845424,0.0490319,0.0506699,0.733768,0.000480536,, , 0.176497,0.307138,0.0916197,6.2831,1.66068,5.50058,0.0845424,0.116473,0.0697223,0.024022,0.00595741,0.017688,0.0855392,0.733768,0.000480536,6.90454
6,2.44837,2.4924,8.43878,0.171169,0.151086,0.154566,15.2771,0.00137719,0.451645,0.495673,5.50141,0.166153,0.0970767,0.100557,1.44976,0.001259,, , 0.3568,0.409594,0.180924,11.9572,2.76674,5.50141,0.166153,0.232886,0.138999,0.0467762,0.0118594,0.0313899,0.125166,1.44976,0.001259,13.8055
7,0.470077,0.471219,9.57555,0.175797,0.0295114,0.0298313,49.3644,0.000233986,0.385839,0.386981,0.0130504,0.158713,0.0161857,0.0165056,0.201692,1.67619e-05,, , 0.0100369,0.757676,0.00510665,12.0326,0.287429,0.0130504,0.158713,0.827824,0.0131802,0.0183357,0.00117537,0.107445,0.0520212,0.201692,1.67619e-05,49.0734
8,0.0286203,0.0287568,0.0180304,0.000487888,0.000539261,0.000545403,0.0602445,3.20923e-07,0.00198428,0.00212078,0.00205954,0.000467033,8.74083e-05,9.35501e-05,0.00022534,5.57568e-08,, , 0.00127134,0.00218914,0.000644581,0.0803593,0.0212412,0.00205954,0.000467033,0.00101147,7.37539e-05,8.89254e-05,1.82791e-05,0.000321226,0.00074128,0.00022534,5.57568e-08,0.0599602
Total,37.9548,30.1988,53.2704,0.510839,1.2975,1.23941,84.3766,0.00499043,6.9171,7.00663,34.6986,0.484008,0.563732,0.560089,8.33276,0.00214087,, , 1.85258,11.0806,0.990543,66.3248,24.208,34.6986,0.484008,1.2825,0.720082,0.339823,0.0639165,0.186405,1.4432,8.33276,0.00214087,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12136,0.0082011,1.51246,19.4975,0.020364,3.75555
