Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96134,0,1.81752,0.00102029,0.0727653,0,0.111504,5.3908e-06,0.115896,0,1.23285,0.00101325,0.0183194,0,0.0876581,5.30131e-06,, , 0.0677939,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134867,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.30131e-06,0.0585562
2,15.126,15.1835,11.3419,0.0109871,0.500726,0.504588,3.47521,4.34776e-05,3.68524,3.74275,9.61534,0.0106736,0.1749,0.178762,2.60676,2.25567e-06,, , 0.535371,6.59864,0.293982,15.1163,9.97854,9.61534,0.0106736,0.0155217,0.205582,0.129148,0.0189322,0.00853657,0.640836,2.60676,2.25567e-06,0.920125
3,4.20579,4.23089,7.27595,0.0209143,0.174172,0.175536,2.87845,0.00071574,0.891603,0.916708,6.41778,0.0202873,0.070529,0.0718932,1.14892,8.76209e-05,, , 0.230507,1.44982,0.127988,5.23262,3.22802,6.41778,0.0202873,0.0293457,0.0923402,0.0417726,0.00830944,0.00755516,0.204585,1.14892,8.76209e-05,1.73961
4,6.18134,6.23802,7.76673,0.042783,0.279988,0.283825,5.58614,0.00104084,1.10735,1.16403,6.41591,0.0415289,0.137478,0.141314,2.12813,0.000252823,, , 0.473644,1.54823,0.249511,8.74862,4.69842,6.41591,0.0415289,0.0584488,0.186245,0.0761984,0.0163491,0.0118465,0.284231,2.12813,0.000252823,3.46485
5,1.53192,1.55277,7.0371,0.0861962,0.0882084,0.0896747,7.66537,0.000956083,0.276214,0.297071,5.50127,0.0836881,0.0486524,0.0501188,0.751533,0.000448494,, , 0.174527,0.307138,0.0916197,6.2831,1.66068,5.50127,0.0836881,0.116473,0.0687563,0.024022,0.00599291,0.017688,0.0855392,0.751533,0.000448494,6.90454
6,2.44864,2.49267,8.4392,0.165883,0.151204,0.154476,15.2949,0.000990148,0.451912,0.49594,5.50183,0.160866,0.0971953,0.100468,1.46754,0.000871959,, , 0.357333,0.409594,0.180924,11.9572,2.76674,5.50183,0.160866,0.232886,0.138984,0.0467762,0.0119025,0.0313899,0.125166,1.46754,0.000871959,13.8055
7,0.470127,0.471269,9.5755,0.342806,0.0297418,0.0300727,49.3627,0.000269885,0.38589,0.387032,0.0130061,0.325721,0.0164161,0.016747,0.199939,5.2661e-05,, , 0.0101385,0.757676,0.00510665,12.0326,0.287429,0.0130061,0.325721,0.827824,0.0136543,0.0183357,0.00117311,0.107445,0.0520212,0.199939,5.2661e-05,49.0734
8,0.0286147,0.0287512,0.0181293,0.00101435,0.00053944,0.0005452,0.0602509,3.73538e-07,0.00197867,0.00211517,0.00215837,0.000993496,8.75864e-05,9.33466e-05,0.000231772,1.08372e-07,, , 0.00126013,0.00218914,0.000644581,0.0803593,0.0212412,0.00215837,0.000993496,0.00101147,7.36496e-05,8.89254e-05,1.8358e-05,0.000321226,0.00074128,0.000231772,1.08372e-07,0.0599602
Total,37.9537,30.1978,53.272,0.671604,1.29734,1.23872,84.4345,0.00402194,6.91609,7.00564,34.7001,0.644772,0.563578,0.559396,8.39071,0.00172122,, , 1.85058,11.0806,0.990543,66.3248,24.208,34.7001,0.644772,1.2825,0.719123,0.339823,0.0640289,0.186405,1.4432,8.39071,0.00172122,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12,0.00819033,1.51047,19.3814,0.0202977,3.74333
