Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96155,0,1.81752,0.000707528,0.072806,0,0.111504,4.2014e-06,0.116099,0,1.23285,0.00070049,0.0183601,0,0.0876581,4.1119e-06,, , 0.0679967,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00070049,0.000987789,0.0135274,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.1119e-06,0.0585562
2,15.1259,15.1834,11.3423,0.000910778,0.502872,0.506536,3.50291,8.53538e-06,3.68522,3.74273,9.61574,0.000597265,0.177046,0.18071,2.63447,7.17857e-08,, , 0.535331,6.59864,0.293982,15.1163,9.97854,9.61574,0.000597265,0.0155217,0.209636,0.129148,0.0189732,0.00853657,0.640836,2.63447,7.17857e-08,0.920125
3,4.20446,4.22956,7.278,0.00696648,0.174539,0.175396,2.96286,2.04185e-05,0.890274,0.915378,6.41983,0.00633945,0.0708963,0.0717535,1.23333,7.05616e-07,, , 0.227848,1.44982,0.127988,5.23262,3.22802,6.41983,0.00633945,0.0293457,0.092463,0.0417726,0.00841428,0.00755516,0.204585,1.23333,7.05616e-07,1.73961
4,6.17979,6.23647,7.76745,0.00629024,0.280271,0.283749,5.65856,3.16676e-05,1.1058,1.16248,6.41663,0.00503618,0.13776,0.141238,2.20055,5.30101e-07,, , 0.470538,1.54823,0.249511,8.74862,4.69842,6.41663,0.00503618,0.0584488,0.186377,0.0761984,0.0164232,0.0118465,0.284231,2.20055,5.30101e-07,3.46485
5,1.5308,1.55166,7.03723,0.0205067,0.0881884,0.0896213,7.66537,6.28243e-05,0.275099,0.295955,5.50141,0.0179986,0.0486324,0.0500653,0.751536,1.86491e-06,, , 0.172296,0.307138,0.0916197,6.2831,1.66068,5.50141,0.0179986,0.116473,0.0686759,0.024022,0.00599983,0.017688,0.0855392,0.751536,1.86491e-06,6.90454
6,2.44528,2.48931,8.43952,0.0328352,0.151085,0.154198,15.3127,0.000121063,0.44855,0.492578,5.50215,0.027819,0.0970762,0.100189,1.4853,2.8738e-06,, , 0.350609,0.409594,0.180924,11.9572,2.76674,5.50215,0.027819,0.232886,0.138554,0.0467762,0.0119354,0.0313899,0.125166,1.4853,2.8738e-06,13.8055
7,0.470064,0.471206,9.5757,0.0178194,0.0297307,0.0300135,49.3732,0.00021776,0.385827,0.386969,0.0132004,0.000734822,0.0164049,0.0166878,0.21045,5.35794e-07,, , 0.0100124,0.757676,0.00510665,12.0326,0.287429,0.0132004,0.000734822,0.827824,0.013574,0.0183357,0.00118304,0.107445,0.0520212,0.21045,5.35794e-07,49.0734
8,0.0286229,0.0287594,0.018076,6.52417e-05,0.000539382,0.000545348,0.0602488,2.78703e-07,0.00198689,0.00212339,0.00210511,4.43866e-05,8.75291e-05,9.34949e-05,0.000229628,1.35368e-08,, , 0.00127656,0.00218914,0.000644581,0.0803593,0.0212412,0.00210511,4.43866e-05,0.00101147,7.37831e-05,8.89254e-05,1.83155e-05,0.000321226,0.00074128,0.000229628,1.35368e-08,0.0599602
Total,37.9465,30.1904,53.2758,0.0861015,1.30003,1.24006,84.6473,0.000466749,6.90886,6.99821,34.7039,0.0592702,0.566264,0.560738,8.60352,1.07074e-05,, , 1.83591,11.0806,0.990543,66.3248,24.208,34.7039,0.0592702,1.2825,0.722881,0.339823,0.0642985,0.186405,1.4432,8.60352,1.07074e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11481,0.00823054,1.51789,18.9528,0.0205464,3.7892
