Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00102029,0.0727738,0,0.111504,5.44113e-06,0.115943,0,1.23285,0.00101325,0.0183279,0,0.0876581,5.35164e-06,, , 0.067841,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134952,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.35164e-06,0.0585562
2,15.126,15.1835,11.3423,0.0106973,0.501061,0.504715,3.50292,0.00169347,3.68523,3.74274,9.61576,0.0103838,0.175235,0.178889,2.63447,0.00010538,, , 0.535357,6.59864,0.293982,15.1163,9.97854,9.61576,0.0103838,0.0155217,0.206001,0.129148,0.0189752,0.00853657,0.640836,2.63447,0.00010538,0.920125
3,4.20565,4.23075,7.276,0.0220655,0.174173,0.175525,2.87845,0.000301862,0.891462,0.916567,6.41783,0.0214385,0.0705302,0.0718821,1.14892,3.58861e-05,, , 0.230225,1.44982,0.127988,5.23262,3.22802,6.41783,0.0214385,0.0293457,0.0923278,0.0417726,0.00831196,0.00755516,0.204585,1.14892,3.58861e-05,1.73961
4,6.18248,6.23915,7.76668,0.0426405,0.280524,0.284382,5.58614,0.00104425,1.10849,1.16516,6.41587,0.0413865,0.138014,0.141872,2.12812,0.000253675,, , 0.475915,1.54823,0.249511,8.74862,4.69842,6.41587,0.0413865,0.0584488,0.187342,0.0761984,0.0163446,0.0118465,0.284231,2.12812,0.000253675,3.46485
5,1.53173,1.55258,7.03714,0.081145,0.0881832,0.0896376,7.66537,0.000521308,0.276023,0.296879,5.50132,0.0786369,0.0486272,0.0500817,0.751534,0.000231107,, , 0.174144,0.307138,0.0916197,6.2831,1.66068,5.50132,0.0786369,0.116473,0.0686915,0.024022,0.00599537,0.017688,0.0855392,0.751534,0.000231107,6.90454
6,2.4474,2.49143,8.43928,0.164984,0.151316,0.154551,15.2949,0.000905611,0.450672,0.494699,5.50191,0.159968,0.0973074,0.100542,1.46754,0.000787422,, , 0.354852,0.409594,0.180924,11.9572,2.76674,5.50191,0.159968,0.232886,0.139163,0.0467762,0.0119103,0.0313899,0.125166,1.46754,0.000787422,13.8055
7,0.470126,0.471268,9.57548,0.32166,0.0297518,0.0300876,49.3609,0.000262035,0.385888,0.38703,0.0129864,0.304576,0.0164261,0.0167618,0.198186,4.4811e-05,, , 0.0101359,0.757676,0.00510665,12.0326,0.287429,0.0129864,0.304576,0.827824,0.0136802,0.0183357,0.0011721,0.107445,0.0520212,0.198186,4.4811e-05,49.0734
8,0.0286163,0.0287528,0.0180705,0.00135726,0.000539298,0.000545285,0.0602488,4.16937e-07,0.00198027,0.00211677,0.00209962,0.00133641,8.74446e-05,9.34316e-05,0.000229628,1.5177e-07,, , 0.00126332,0.00218914,0.000644581,0.0803593,0.0212412,0.00209962,0.00133641,0.00101147,7.36396e-05,8.89254e-05,1.83111e-05,0.000321226,0.00074128,0.000229628,1.5177e-07,0.0599602
Total,37.9533,30.1974,53.2725,0.64557,1.29832,1.23944,84.4605,0.00473439,6.91569,7.0052,34.7006,0.618739,0.564555,0.560121,8.41666,0.00146378,, , 1.84973,11.0806,0.990543,66.3248,24.208,34.7006,0.618739,1.2825,0.720774,0.339823,0.0640792,0.186405,1.4432,8.41666,0.00146378,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1193,0.0081921,1.5108,19.3257,0.0203086,3.74534
