Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.0727707,0,0.111504,7.80576e-06,0.115926,0,1.23285,0.0010195,0.0183248,0,0.0876581,7.71626e-06,, , 0.0678239,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134921,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.71626e-06,0.0585562
2,15.1246,15.1821,11.3421,0.0110611,0.50047,0.504201,3.47523,0.000455968,3.68387,3.74138,9.6156,0.0107476,0.174644,0.178375,2.60678,2.80363e-05,, , 0.53263,6.59864,0.293982,15.1163,9.97854,9.6156,0.0107476,0.0155217,0.204913,0.129148,0.0189593,0.00853657,0.640836,2.60678,2.80363e-05,0.920125
3,4.20576,4.23087,7.27602,0.022064,0.174152,0.175499,2.87845,0.000256503,0.891575,0.91668,6.41785,0.0214369,0.0705099,0.0718559,1.14892,3.02162e-05,, , 0.230451,1.44982,0.127988,5.23262,3.22802,6.41785,0.0214369,0.0293457,0.0922801,0.0417726,0.00831319,0.00755516,0.204585,1.14892,3.02162e-05,1.73961
4,6.18176,6.23843,7.76644,0.0435318,0.280127,0.284103,5.58612,0.000897913,1.10777,1.16444,6.41563,0.0422778,0.137617,0.141592,2.12811,0.000217091,, , 0.474472,1.54823,0.249511,8.74862,4.69842,6.41563,0.0422778,0.0584488,0.186691,0.0761984,0.0163203,0.0118465,0.284231,2.12811,0.000217091,3.46485
5,1.5334,1.55425,7.0365,0.0851801,0.0885845,0.0901982,7.64761,0.00106379,0.277693,0.29855,5.50068,0.082672,0.0490285,0.0506422,0.733771,0.000502346,, , 0.177485,0.307138,0.0916197,6.2831,1.66068,5.50068,0.082672,0.116473,0.0696862,0.024022,0.00596243,0.017688,0.0855392,0.733771,0.000502346,6.90454
6,2.44811,2.49214,8.43892,0.166665,0.151144,0.154556,15.2772,0.000970797,0.451385,0.495413,5.50155,0.161649,0.097135,0.100547,1.44977,0.000852608,, , 0.35628,0.409594,0.180924,11.9572,2.76674,5.50155,0.161649,0.232886,0.139032,0.0467762,0.0118736,0.0313899,0.125166,1.44977,0.000852608,13.8055
7,0.470098,0.47124,9.5755,0.17387,0.029521,0.0298529,49.3627,0.000233759,0.38586,0.387002,0.0130017,0.156785,0.0161953,0.0165272,0.199938,1.65341e-05,, , 0.0100793,0.757676,0.00510665,12.0326,0.287429,0.0130017,0.156785,0.827824,0.0132139,0.0183357,0.00117289,0.107445,0.0520212,0.199938,1.65341e-05,49.0734
8,0.0286165,0.028753,0.018048,0.000678978,0.000539269,0.000545343,0.0602466,3.42783e-07,0.00198053,0.00211703,0.00207711,0.000658123,8.74154e-05,9.34894e-05,0.000227484,7.76161e-08,, , 0.00126384,0.00218914,0.000644581,0.0803593,0.0212412,0.00207711,0.000658123,0.00101147,7.36863e-05,8.89254e-05,1.82931e-05,0.000321226,0.00074128,0.000227484,7.76161e-08,0.0599602
Total,37.9537,30.1978,53.2711,0.504078,1.29731,1.23895,84.399,0.00388687,6.91606,7.00558,34.6992,0.477247,0.563542,0.559633,8.35518,0.00165463,, , 1.85048,11.0806,0.990543,66.3248,24.208,34.6992,0.477247,1.2825,0.719381,0.339823,0.0639713,0.186405,1.4432,8.35518,0.00165463,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12086,0.00820165,1.51256,19.4537,0.0203674,3.75618
