Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96157,0,1.81752,0.000864038,0.0728112,0,0.111504,9.08242e-06,0.116126,0,1.23285,0.000856999,0.0183653,0,0.0876581,8.99293e-06,, , 0.0680241,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000856999,0.000987789,0.0135325,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.99293e-06,0.0585562
2,15.1253,15.1828,11.3424,0.00207814,0.502533,0.506135,3.50292,1.05156e-05,3.68459,3.7421,9.61586,0.00176462,0.176707,0.180309,2.63448,1.95548e-07,, , 0.53407,6.59864,0.293982,15.1163,9.97854,9.61586,0.00176462,0.0155217,0.208883,0.129148,0.0189859,0.00853657,0.640836,2.63448,1.95548e-07,0.920125
3,4.20459,4.22969,7.2778,0.00468744,0.174489,0.175395,2.95081,1.81507e-05,0.890399,0.915504,6.41963,0.00406041,0.070846,0.0717527,1.22128,4.22139e-07,, , 0.228099,1.44982,0.127988,5.23262,3.22802,6.41963,0.00406041,0.0293457,0.092422,0.0417726,0.00840405,0.00755516,0.204585,1.22128,4.22139e-07,1.73961
4,6.17893,6.2356,7.76739,0.00736062,0.280334,0.283842,5.65856,3.20978e-05,1.10494,1.16161,6.41657,0.00610657,0.137824,0.141332,2.20054,6.3763e-07,, , 0.46881,1.54823,0.249511,8.74862,4.69842,6.41657,0.00610657,0.0584488,0.186541,0.0761984,0.0164171,0.0118465,0.284231,2.20054,6.3763e-07,3.46485
5,1.53088,1.55174,7.03719,0.016463,0.0881928,0.0896362,7.66537,6.20003e-05,0.275178,0.296034,5.50137,0.0139549,0.0486368,0.0500802,0.751535,1.4529e-06,, , 0.172454,0.307138,0.0916197,6.2831,1.66068,5.50137,0.0139549,0.116473,0.0686974,0.024022,0.00599766,0.017688,0.0855392,0.751535,1.4529e-06,6.90454
6,2.44729,2.49132,8.43937,0.0379481,0.151331,0.154521,15.3127,0.000121686,0.450559,0.494587,5.502,0.0329319,0.0973225,0.100512,1.4853,3.49752e-06,, , 0.354627,0.409594,0.180924,11.9572,2.76674,5.502,0.0329319,0.232886,0.139139,0.0467762,0.0119196,0.0313899,0.125166,1.4853,3.49752e-06,13.8055
7,0.470115,0.471257,9.57564,0.022828,0.0297416,0.0300379,49.3697,0.000218487,0.385877,0.38702,0.0131459,0.00574347,0.0164159,0.0167122,0.206947,1.26245e-06,, , 0.0101141,0.757676,0.00510665,12.0326,0.287429,0.0131459,0.00574347,0.827824,0.0136122,0.0183357,0.00118025,0.107445,0.0520212,0.206947,1.26245e-06,49.0734
8,0.0286203,0.0287568,0.0180925,3.69844e-05,0.000539407,0.000545309,0.0602488,2.75084e-07,0.00198427,0.00212078,0.00212158,1.61292e-05,8.75537e-05,9.34559e-05,0.000229629,9.91789e-09,, , 0.00127134,0.00218914,0.000644581,0.0803593,0.0212412,0.00212158,1.61292e-05,0.00101147,7.37555e-05,8.89254e-05,1.83286e-05,0.000321226,0.00074128,0.000229629,9.91789e-09,0.0599602
Total,37.9473,30.1912,53.2754,0.0922663,1.29997,1.24011,84.6318,0.000472295,6.90965,6.99897,34.7036,0.065435,0.566205,0.560792,8.58797,1.6471e-05,, , 1.83747,11.0806,0.990543,66.3248,24.208,34.7036,0.065435,1.2825,0.7229,0.339823,0.0642741,0.186405,1.4432,8.58797,1.6471e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11519,0.00823004,1.51779,18.9832,0.0205433,3.78863
