Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00102654,0.0727668,0,0.111504,8.83877e-06,0.115905,0,1.23285,0.0010195,0.0183209,0,0.0876581,8.74927e-06,, , 0.0678029,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134882,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.74927e-06,0.0585562
2,15.1248,15.1823,11.342,0.0108991,0.500883,0.504686,3.47522,0.00164785,3.68403,3.74154,9.61546,0.0105856,0.175058,0.178861,2.60677,0.000102529,, , 0.532956,6.59864,0.293982,15.1163,9.97854,9.61546,0.0105856,0.0155217,0.205826,0.129148,0.0189444,0.00853657,0.640836,2.60677,0.000102529,0.920125
3,4.2061,4.2312,7.27498,0.0208956,0.174052,0.175654,2.84225,0.00127904,0.891912,0.917017,6.41682,0.0202686,0.0704092,0.0720115,1.11272,0.000158033,, , 0.231125,1.44982,0.127988,5.23262,3.22802,6.41682,0.0202686,0.0293457,0.092388,0.0417726,0.0082602,0.00755516,0.204585,1.11272,0.000158033,1.73961
4,6.18265,6.23932,7.76644,0.0428672,0.278695,0.282671,5.58612,0.0014684,1.10866,1.16533,6.41563,0.0416132,0.136184,0.140161,2.12811,0.000359713,, , 0.476255,1.54823,0.249511,8.74862,4.69842,6.41563,0.0416132,0.0584488,0.183827,0.0761984,0.0163201,0.0118465,0.284231,2.12811,0.000359713,3.46485
5,1.53114,1.552,7.03742,0.0797971,0.0880961,0.0894824,7.67425,0.00049451,0.275436,0.296292,5.5016,0.077289,0.0485401,0.0499264,0.760411,0.000217708,, , 0.172971,0.307138,0.0916197,6.2831,1.66068,5.5016,0.077289,0.116473,0.0684351,0.024022,0.00600946,0.017688,0.0855392,0.760411,0.000217708,6.90454
6,2.44634,2.49037,8.43961,0.172146,0.150982,0.154054,15.3127,0.00166644,0.44961,0.493638,5.50223,0.167129,0.096973,0.100045,1.48531,0.00154825,, , 0.352729,0.409594,0.180924,11.9572,2.76674,5.50223,0.167129,0.232886,0.138298,0.0467762,0.0119439,0.0313899,0.125166,1.48531,0.00154825,13.8055
7,0.4701,0.471242,9.5755,0.293187,0.0297626,0.0300927,49.3627,0.000254565,0.385862,0.387004,0.0130092,0.276102,0.0164369,0.016767,0.199939,3.73402e-05,, , 0.0100833,0.757676,0.00510665,12.0326,0.287429,0.0130092,0.276102,0.827824,0.0136949,0.0183357,0.00117327,0.107445,0.0520212,0.199939,3.73402e-05,49.0734
8,0.0286181,0.0287546,0.0180398,0.00109576,0.00053926,0.000545366,0.0602466,3.88873e-07,0.00198208,0.00211858,0.00206887,0.00107491,8.74068e-05,9.35125e-05,0.000227484,1.23707e-07,, , 0.00126694,0.00218914,0.000644581,0.0803593,0.0212412,0.00206887,0.00107491,0.00101147,7.37074e-05,8.89254e-05,1.82865e-05,0.000321226,0.00074128,0.000227484,1.23707e-07,0.0599602
Total,37.951,30.1951,53.2715,0.621913,1.29578,1.23719,84.425,0.00682004,6.9134,7.00294,34.6997,0.595082,0.56201,0.557865,8.38114,0.00243245,, , 1.84519,11.0806,0.990543,66.3248,24.208,34.6997,0.595082,1.2825,0.71603,0.339823,0.0640209,0.186405,1.4432,8.38114,0.00243245,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12024,0.00819406,1.51116,19.4057,0.0203206,3.74756
