Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.0727711,0,0.111504,6.1183e-06,0.115927,0,1.23285,0.0010195,0.0183252,0,0.0876581,6.0288e-06,, , 0.0678245,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134925,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.0288e-06,0.0585562
2,15.1252,15.1827,11.3421,0.0106879,0.501628,0.505361,3.47523,0.00188187,3.68445,3.74196,9.6156,0.0103744,0.175803,0.179535,2.60678,0.000117155,, , 0.533796,6.59864,0.293982,15.1163,9.97854,9.6156,0.0103744,0.0155217,0.207231,0.129148,0.0189589,0.00853657,0.640836,2.60678,0.000117155,0.920125
3,4.20552,4.23063,7.27607,0.0220559,0.174169,0.175503,2.89051,0.000681516,0.891337,0.916441,6.4179,0.0214289,0.0705262,0.0718602,1.16098,8.33429e-05,, , 0.229974,1.44982,0.127988,5.23262,3.22802,6.4179,0.0214289,0.0293457,0.0922981,0.0417726,0.00831567,0.00755516,0.204585,1.16098,8.33429e-05,1.73961
4,6.18208,6.23875,7.76645,0.0423828,0.280299,0.284271,5.58612,0.00130011,1.10809,1.16476,6.41564,0.0411287,0.137789,0.141761,2.12811,0.00031764,, , 0.475107,1.54823,0.249511,8.74862,4.69842,6.41564,0.0411287,0.0584488,0.18703,0.0761984,0.0163211,0.0118465,0.284231,2.12811,0.00031764,3.46485
5,1.53185,1.55271,7.03684,0.0781036,0.0883522,0.0898813,7.65649,0.000327231,0.276151,0.297007,5.50102,0.0755955,0.0487963,0.0503253,0.742654,0.000134068,, , 0.1744,0.307138,0.0916197,6.2831,1.66068,5.50102,0.0755955,0.116473,0.0691196,0.024022,0.00597994,0.017688,0.0855392,0.742654,0.000134068,6.90454
6,2.44902,2.49304,8.43904,0.163648,0.151552,0.154903,15.2772,0.000821219,0.452286,0.496314,5.50167,0.158632,0.0975427,0.100894,1.44978,0.00070303,, , 0.358082,0.409594,0.180924,11.9572,2.76674,5.50167,0.158632,0.232886,0.139774,0.0467762,0.0118861,0.0313899,0.125166,1.44978,0.00070303,13.8055
7,0.470073,0.471215,9.57549,0.223741,0.0296519,0.0299858,49.3627,0.000240804,0.385835,0.386977,0.0129937,0.206657,0.0163262,0.0166601,0.199938,2.35792e-05,, , 0.0100299,0.757676,0.00510665,12.0326,0.287429,0.0129937,0.206657,0.827824,0.0134781,0.0183357,0.00117248,0.107445,0.0520212,0.199938,2.35792e-05,49.0734
8,0.028621,0.0287575,0.0180749,0.000950015,0.000539305,0.000545275,0.0602488,3.66076e-07,0.001985,0.0021215,0.00210401,0.00092916,8.74518e-05,9.34219e-05,0.000229628,1.00909e-07,, , 0.00127279,0.00218914,0.000644581,0.0803593,0.0212412,0.00210401,0.00092916,0.00101147,7.36336e-05,8.89254e-05,1.83146e-05,0.000321226,0.00074128,0.000229628,1.00909e-07,0.0599602
Total,37.9537,30.1978,53.2716,0.542597,1.29896,1.24045,84.4199,0.00525923,6.91606,7.00558,34.6998,0.515765,0.565196,0.561129,8.37612,0.00138495,, , 1.85049,11.0806,0.990543,66.3248,24.208,34.6998,0.515765,1.2825,0.722498,0.339823,0.0640039,0.186405,1.4432,8.37612,0.00138495,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12024,0.00819903,1.51208,19.405,0.0203512,3.75319
