Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00104529,0.0727676,0,0.111504,9.16375e-06,0.115906,0,1.23285,0.00103825,0.0183217,0,0.0876581,9.07426e-06,, , 0.0678037,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00103825,0.000987789,0.013489,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,9.07426e-06,0.0585562
2,15.1261,15.1836,11.3418,0.0106235,0.500683,0.504581,3.44752,0.00140675,3.68538,3.74288,9.61526,0.01031,0.174858,0.178755,2.57908,8.74601e-05,, , 0.535638,6.59864,0.293982,15.1163,9.97854,9.61526,0.01031,0.0155217,0.20554,0.129148,0.0189249,0.00853657,0.640836,2.57908,8.74601e-05,0.920125
3,4.20591,4.23101,7.27553,0.0215144,0.174089,0.175557,2.86638,0.0014821,0.891724,0.916829,6.41736,0.0208874,0.0704466,0.071914,1.13685,0.000183416,, , 0.230749,1.44982,0.127988,5.23262,3.22802,6.41736,0.0208874,0.0293457,0.0923,0.0417726,0.00828809,0.00755516,0.204585,1.13685,0.000183416,1.73961
4,6.18399,6.24067,7.76624,0.0424006,0.280098,0.284173,5.56198,0.00140786,1.11,1.16668,6.41543,0.0411465,0.137588,0.141663,2.10396,0.000344578,, , 0.478939,1.54823,0.249511,8.74862,4.69842,6.41543,0.0411465,0.0584488,0.186752,0.0761984,0.0162997,0.0118465,0.284231,2.10396,0.000344578,3.46485
5,1.53219,1.55304,7.03684,0.0844272,0.088375,0.0899043,7.65649,0.00103476,0.276483,0.297339,5.50102,0.0819191,0.0488191,0.0503483,0.742654,0.000487834,, , 0.175065,0.307138,0.0916197,6.2831,1.66068,5.50102,0.0819191,0.116473,0.0691655,0.024022,0.00597991,0.017688,0.0855392,0.742654,0.000487834,6.90454
6,2.44874,2.49276,8.43887,0.167161,0.151616,0.15505,15.2771,0.00121035,0.452007,0.496034,5.5015,0.162145,0.097607,0.101041,1.44977,0.00109216,, , 0.357522,0.409594,0.180924,11.9572,2.76674,5.5015,0.162145,0.232886,0.140003,0.0467762,0.0118689,0.0313899,0.125166,1.44977,0.00109216,13.8055
7,0.470068,0.47121,9.57552,0.274634,0.0295512,0.0298772,49.3644,0.000249161,0.38583,0.386972,0.0130258,0.25755,0.0162255,0.0165515,0.201691,3.19369e-05,, , 0.0100198,0.757676,0.00510665,12.0326,0.287429,0.0130258,0.25755,0.827824,0.0132673,0.0183357,0.00117411,0.107445,0.0520212,0.201691,3.19369e-05,49.0734
8,0.0286158,0.0287523,0.0180469,0.00103132,0.000539269,0.000545347,0.0602466,3.98824e-07,0.00197978,0.00211629,0.00207601,0.00101046,8.74156e-05,9.34938e-05,0.000227484,1.33657e-07,, , 0.00126236,0.00218914,0.000644581,0.0803593,0.0212412,0.00207601,0.00101046,0.00101147,7.36917e-05,8.89254e-05,1.82922e-05,0.000321226,0.00074128,0.000227484,1.33657e-07,0.0599602
Total,37.957,30.201,53.2704,0.602838,1.29772,1.23969,84.3457,0.00680055,6.91931,7.00885,34.6985,0.576007,0.563953,0.560367,8.30189,0.0022366,, , 1.857,11.0806,0.990543,66.3248,24.208,34.6985,0.576007,1.2825,0.720591,0.339823,0.0639052,0.186405,1.4432,8.30189,0.0022366,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12206,0.00819463,1.51126,19.5601,0.0203241,3.7482
