Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.072771,0,0.111504,7.13257e-06,0.115927,0,1.23285,0.0010195,0.0183251,0,0.0876581,7.04307e-06,, , 0.0678246,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134924,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.04307e-06,0.0585562
2,15.126,15.1835,11.3421,0.0110076,0.500762,0.5045,3.47523,0.00206595,3.68529,3.7428,9.61559,0.0106941,0.174936,0.178674,2.60678,0.00012866,, , 0.53547,6.59864,0.293982,15.1163,9.97854,9.61559,0.0106941,0.0155217,0.205505,0.129148,0.0189578,0.00853657,0.640836,2.60678,0.00012866,0.920125
3,4.20586,4.23096,7.27584,0.0220653,0.174177,0.175568,2.87845,0.000250553,0.891673,0.916778,6.41767,0.0214383,0.0705341,0.0719252,1.14892,2.94724e-05,, , 0.230647,1.44982,0.127988,5.23262,3.22802,6.41767,0.0214383,0.0293457,0.0923829,0.0417726,0.00830389,0.00755516,0.204585,1.14892,2.94724e-05,1.73961
4,6.18129,6.23796,7.7666,0.0428913,0.280499,0.284395,5.58613,0.00128799,1.1073,1.16397,6.41579,0.0416373,0.137988,0.141885,2.12812,0.000314611,, , 0.47353,1.54823,0.249511,8.74862,4.69842,6.41579,0.0416373,0.0584488,0.187339,0.0761984,0.0163366,0.0118465,0.284231,2.12812,0.000314611,3.46485
5,1.53211,1.55296,7.03699,0.0826251,0.088304,0.0897959,7.66537,0.00078884,0.276403,0.29726,5.50117,0.080117,0.0487481,0.05024,0.75153,0.000364873,, , 0.174905,0.307138,0.0916197,6.2831,1.66068,5.50117,0.080117,0.116473,0.0689784,0.024022,0.00598763,0.017688,0.0855392,0.75153,0.000364873,6.90454
6,2.44851,2.49254,8.43894,0.159747,0.151602,0.155003,15.2772,0.000576632,0.45178,0.495808,5.50157,0.154731,0.0975928,0.100995,1.44977,0.000458444,, , 0.35707,0.409594,0.180924,11.9572,2.76674,5.50157,0.154731,0.232886,0.139935,0.0467762,0.0118757,0.0313899,0.125166,1.44977,0.000458444,13.8055
7,0.470102,0.471244,9.57554,0.310686,0.0297009,0.0300211,49.3644,0.000258657,0.385864,0.387006,0.0130495,0.293602,0.0163752,0.0166954,0.201692,4.14325e-05,, , 0.0100875,0.757676,0.00510665,12.0326,0.287429,0.0130495,0.293602,0.827824,0.0135596,0.0183357,0.00117533,0.107445,0.0520212,0.201692,4.14325e-05,49.0734
8,0.0286177,0.0287542,0.0180793,0.00108473,0.000539317,0.00054527,0.0602488,3.79767e-07,0.00198164,0.00211814,0.00210841,0.00106388,8.74636e-05,9.34167e-05,0.000229628,1.146e-07,, , 0.00126606,0.00218914,0.000644581,0.0803593,0.0212412,0.00210841,0.00106388,0.00101147,7.36368e-05,8.89254e-05,1.83181e-05,0.000321226,0.00074128,0.000229628,1.146e-07,0.0599602
Total,37.9539,30.1979,53.2716,0.631134,1.29835,1.23983,84.4185,0.00523613,6.91622,7.00574,34.6998,0.604302,0.564588,0.560508,8.3747,0.00134465,, , 1.8508,11.0806,0.990543,66.3248,24.208,34.6998,0.604302,1.2825,0.721266,0.339823,0.0640066,0.186405,1.4432,8.3747,0.00134465,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1203,0.00819306,1.51097,19.4105,0.0203144,3.74642
