Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96156,0,1.81752,0.000751538,0.0728078,0,0.111504,4.32783e-06,0.116109,0,1.23285,0.000744499,0.0183619,0,0.0876581,4.23834e-06,, , 0.068007,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000744499,0.000987789,0.0135292,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.23834e-06,0.0585562
2,15.1255,15.183,11.3425,0.00361023,0.502447,0.506017,3.50293,1.38231e-05,3.6848,3.7423,9.61593,0.00329671,0.176622,0.180192,2.63448,4.0227e-07,, , 0.534483,6.59864,0.293982,15.1163,9.97854,9.61593,0.00329671,0.0155217,0.208673,0.129148,0.0189925,0.00853657,0.640836,2.63448,4.0227e-07,0.920125
3,4.20459,4.2297,7.2778,0.00304417,0.174495,0.1754,2.95081,1.68366e-05,0.890406,0.915511,6.41964,0.00241714,0.070852,0.0717573,1.22128,2.57876e-07,, , 0.228113,1.44982,0.127988,5.23262,3.22802,6.41964,0.00241714,0.0293457,0.0924323,0.0417726,0.00840435,0.00755516,0.204585,1.22128,2.57876e-07,1.73961
4,6.1795,6.23617,7.76727,0.00677496,0.280308,0.283877,5.63443,3.18788e-05,1.10551,1.16218,6.41645,0.00552091,0.137798,0.141367,2.17642,5.82883e-07,, , 0.469951,1.54823,0.249511,8.74862,4.69842,6.41645,0.00552091,0.0584488,0.186562,0.0761984,0.0164044,0.0118465,0.284231,2.17642,5.82883e-07,3.46485
5,1.53119,1.55205,7.03714,0.0286242,0.0882055,0.0896602,7.66537,6.48505e-05,0.275487,0.296343,5.50132,0.0261161,0.0486495,0.0501042,0.751534,2.87798e-06,, , 0.173072,0.307138,0.0916197,6.2831,1.66068,5.50132,0.0261161,0.116473,0.0687364,0.024022,0.00599531,0.017688,0.0855392,0.751534,2.87798e-06,6.90454
6,2.44677,2.49079,8.43934,0.0117519,0.151274,0.154477,15.2949,0.000119056,0.450038,0.494066,5.50197,0.00673565,0.0972647,0.100468,1.46755,8.66939e-07,, , 0.353585,0.409594,0.180924,11.9572,2.76674,5.50197,0.00673565,0.232886,0.13904,0.0467762,0.0119168,0.0313899,0.125166,1.46755,8.66939e-07,13.8055
7,0.47005,0.471192,9.57564,0.0179024,0.0297567,0.0300537,49.3697,0.000217779,0.385812,0.386954,0.013143,0.000817845,0.0164309,0.016728,0.206947,5.54124e-07,, , 0.0099836,0.757676,0.00510665,12.0326,0.287429,0.013143,0.000817845,0.827824,0.0136431,0.0183357,0.00118011,0.107445,0.0520212,0.206947,5.54124e-07,49.0734
8,0.0286199,0.0287564,0.0180914,5.28646e-05,0.000539384,0.00054529,0.0602488,2.78248e-07,0.00198388,0.00212038,0.00212049,3.20095e-05,8.75305e-05,9.34369e-05,0.000229629,1.30812e-08,, , 0.00127055,0.00218914,0.000644581,0.0803593,0.0212412,0.00212049,3.20095e-05,0.00101147,7.37141e-05,8.89254e-05,1.83278e-05,0.000321226,0.00074128,0.000229629,1.30812e-08,0.0599602
Total,37.9478,30.1917,53.2753,0.0725122,1.29983,1.24003,84.5899,0.00046883,6.91014,6.99948,34.7034,0.0456809,0.566066,0.560709,8.54609,9.7935e-06,, , 1.83847,11.0806,0.990543,66.3248,24.208,34.7034,0.0456809,1.2825,0.72269,0.339823,0.0642631,0.186405,1.4432,8.54609,9.7935e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11621,0.00823132,1.51803,19.0658,0.0205513,3.7901
