Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96157,0,1.81752,0.000826538,0.0728098,0,0.111504,1.29671e-05,0.116119,0,1.23285,0.000819499,0.0183639,0,0.0876581,1.28777e-05,, , 0.0680167,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000819499,0.000987789,0.0135312,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,1.28777e-05,0.0585562
2,15.1255,15.183,11.3424,0.00278599,0.503014,0.506624,3.50292,1.19744e-05,3.68482,3.74233,9.61585,0.00247247,0.177188,0.180798,2.63448,2.86726e-07,, , 0.534528,6.59864,0.293982,15.1163,9.97854,9.61585,0.00247247,0.0155217,0.209854,0.129148,0.0189843,0.00853657,0.640836,2.63448,2.86726e-07,0.920125
3,4.20445,4.22956,7.27808,0.00360021,0.174539,0.175376,2.96286,1.72713e-05,0.890264,0.915369,6.41991,0.00297318,0.0708959,0.0717335,1.23333,3.12209e-07,, , 0.227829,1.44982,0.127988,5.23262,3.22802,6.41991,0.00297318,0.0293457,0.0924385,0.0417726,0.00841835,0.00755516,0.204585,1.23333,3.12209e-07,1.73961
4,6.17833,6.23501,7.7676,0.00762052,0.280247,0.283653,5.65857,3.21807e-05,1.10434,1.16102,6.41678,0.00636646,0.137737,0.141143,2.20056,6.58372e-07,, , 0.467621,1.54823,0.249511,8.74862,4.69842,6.41678,0.00636646,0.0584488,0.186244,0.0761984,0.016438,0.0118465,0.284231,2.20056,6.58372e-07,3.46485
5,1.53094,1.5518,7.03716,0.0194611,0.0882025,0.0896522,7.66537,6.25481e-05,0.275241,0.296097,5.50134,0.016953,0.0486465,0.0500962,0.751535,1.72681e-06,, , 0.17258,0.307138,0.0916197,6.2831,1.66068,5.50134,0.016953,0.116473,0.0687244,0.024022,0.00599635,0.017688,0.0855392,0.751535,1.72681e-06,6.90454
6,2.44562,2.48965,8.43958,0.01627,0.151067,0.154152,15.3127,0.00011949,0.448894,0.492922,5.50221,0.0112538,0.097058,0.100143,1.48531,1.30078e-06,, , 0.351297,0.409594,0.180924,11.9572,2.76674,5.50221,0.0112538,0.232886,0.138484,0.0467762,0.0119412,0.0313899,0.125166,1.48531,1.30078e-06,13.8055
7,0.470083,0.471225,9.57569,0.0205848,0.0297509,0.0300349,49.3714,0.000218212,0.385845,0.386987,0.0131954,0.0035002,0.0164251,0.0167092,0.2087,9.87882e-07,, , 0.0100487,0.757676,0.00510665,12.0326,0.287429,0.0131954,0.0035002,0.827824,0.0136159,0.0183357,0.00118279,0.107445,0.0520212,0.2087,9.87882e-07,49.0734
8,0.0286253,0.0287618,0.0180804,4.96125e-05,0.000539377,0.000545326,0.0602488,2.76973e-07,0.00198926,0.00212577,0.0021095,2.87574e-05,8.75239e-05,9.34728e-05,0.000229628,1.18069e-08,, , 0.00128131,0.00218914,0.000644581,0.0803593,0.0212412,0.0021095,2.87574e-05,0.00101147,7.37523e-05,8.89254e-05,1.8319e-05,0.000321226,0.00074128,0.000229628,1.18069e-08,0.0599602
Total,37.9452,30.189,53.2761,0.0711987,1.30017,1.24004,84.6456,0.000474921,6.90751,6.99684,34.7042,0.0443674,0.566402,0.560717,8.6018,1.81622e-05,, , 1.8332,11.0806,0.990543,66.3248,24.208,34.7042,0.0443674,1.2825,0.722965,0.339823,0.0643307,0.186405,1.4432,8.6018,1.81622e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11485,0.00823171,1.5181,18.956,0.0205537,3.79055
