Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00102654,0.0727658,0,0.111504,8.14956e-06,0.115899,0,1.23285,0.0010195,0.0183199,0,0.0876581,8.06007e-06,, , 0.0677969,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134871,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,8.06007e-06,0.0585562
2,15.1248,15.1823,11.342,0.0107046,0.500799,0.504575,3.47522,0.000282148,3.68411,3.74162,9.61551,0.0103911,0.174973,0.178749,2.60677,1.71726e-05,, , 0.533113,6.59864,0.293982,15.1163,9.97854,9.61551,0.0103911,0.0155217,0.205624,0.129148,0.0189499,0.00853657,0.640836,2.60677,1.71726e-05,0.920125
3,4.2061,4.23121,7.27523,0.0217986,0.174151,0.175692,2.85432,0.000901533,0.891917,0.917022,6.41706,0.0211716,0.0705082,0.0720495,1.12479,0.000110845,, , 0.231135,1.44982,0.127988,5.23262,3.22802,6.41706,0.0211716,0.0293457,0.0925124,0.0417726,0.00827281,0.00755516,0.204585,1.12479,0.000110845,1.73961
4,6.18193,6.23861,7.7665,0.0430537,0.279598,0.283547,5.58613,0.0007566,1.10794,1.16462,6.41568,0.0417996,0.137087,0.141037,2.12811,0.000181763,, , 0.474823,1.54823,0.249511,8.74862,4.69842,6.41568,0.0417996,0.0584488,0.1856,0.0761984,0.0163257,0.0118465,0.284231,2.12811,0.000181763,3.46485
5,1.53164,1.5525,7.03713,0.0795523,0.0881982,0.0896563,7.66537,0.000442661,0.275936,0.296792,5.50131,0.0770442,0.0486423,0.0501004,0.751534,0.000191783,, , 0.17397,0.307138,0.0916197,6.2831,1.66068,5.50131,0.0770442,0.116473,0.068726,0.024022,0.00599462,0.017688,0.0855392,0.751534,0.000191783,6.90454
6,2.44721,2.49124,8.43952,0.165537,0.151045,0.15416,15.3127,0.000983382,0.450485,0.494513,5.50215,0.160521,0.0970359,0.100151,1.4853,0.000865193,, , 0.354479,0.409594,0.180924,11.9572,2.76674,5.50215,0.160521,0.232886,0.138475,0.0467762,0.011935,0.0313899,0.125166,1.4853,0.000865193,13.8055
7,0.47013,0.471272,9.57547,0.357533,0.0297726,0.03011,49.3609,0.000277841,0.385892,0.387034,0.0129796,0.340448,0.0164468,0.0167842,0.198186,6.06169e-05,, , 0.0101435,0.757676,0.00510665,12.0326,0.287429,0.0129796,0.340448,0.827824,0.0137237,0.0183357,0.00117176,0.107445,0.0520212,0.198186,6.06169e-05,49.0734
8,0.028621,0.0287575,0.0180573,0.00113326,0.000539273,0.000545311,0.0602466,3.86603e-07,0.00198502,0.00212153,0.00208644,0.00111241,8.74201e-05,9.34581e-05,0.000227485,1.21437e-07,, , 0.00127283,0.00218914,0.000644581,0.0803593,0.0212412,0.00208644,0.00111241,0.00101147,7.36522e-05,8.89254e-05,1.83006e-05,0.000321226,0.00074128,0.000227485,1.21437e-07,0.0599602
Total,37.9518,30.1959,53.2715,0.680339,1.29687,1.23828,84.4264,0.0036527,6.91417,7.00372,34.6996,0.653508,0.563101,0.558964,8.38258,0.00143556,, , 1.84673,11.0806,0.990543,66.3248,24.208,34.6996,0.653508,1.2825,0.718222,0.339823,0.0640195,0.186405,1.4432,8.38258,0.00143556,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12022,0.00819004,1.51042,19.4004,0.0202959,3.743
