Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00102654,0.072769,0,0.111504,5.77954e-06,0.115917,0,1.23285,0.0010195,0.0183231,0,0.0876581,5.69004e-06,, , 0.0678143,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134904,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.69004e-06,0.0585562
2,15.1249,15.1824,11.3421,0.01077,0.500963,0.504726,3.47522,0.00124626,3.68414,3.74165,9.61554,0.0104565,0.175138,0.1789,2.60678,7.74298e-05,, , 0.533169,6.59864,0.293982,15.1163,9.97854,9.61554,0.0104565,0.0155217,0.205937,0.129148,0.0189527,0.00853657,0.640836,2.60678,7.74298e-05,0.920125
3,4.20582,4.23093,7.27567,0.0208694,0.174156,0.175589,2.86639,0.000881905,0.891635,0.91674,6.4175,0.0202424,0.0705135,0.0719463,1.13686,0.000108391,, , 0.23057,1.44982,0.127988,5.23262,3.22802,6.4175,0.0202424,0.0293457,0.0923919,0.0417726,0.00829525,0.00755516,0.204585,1.13686,0.000108391,1.73961
4,6.18366,6.24033,7.7664,0.0377928,0.27987,0.283866,5.56199,0.000165165,1.10967,1.16634,6.41559,0.0365387,0.13736,0.141356,2.10397,3.39045e-05,, , 0.478272,1.54823,0.249511,8.74862,4.69842,6.41559,0.0365387,0.0584488,0.186201,0.0761984,0.0163159,0.0118465,0.284231,2.10397,3.39045e-05,3.46485
5,1.53178,1.55264,7.03706,0.0786334,0.0882382,0.0897147,7.66537,0.000361934,0.276079,0.296935,5.50123,0.0761253,0.0486822,0.0501587,0.751532,0.00015142,, , 0.174257,0.307138,0.0916197,6.2831,1.66068,5.50123,0.0761253,0.116473,0.0688281,0.024022,0.00599081,0.017688,0.0855392,0.751532,0.00015142,6.90454
6,2.44802,2.49205,8.43915,0.127924,0.151321,0.154616,15.2949,0.000169113,0.45129,0.495318,5.50178,0.122908,0.097312,0.100607,1.46754,5.09244e-05,, , 0.356089,0.409594,0.180924,11.9572,2.76674,5.50178,0.122908,0.232886,0.139245,0.0467762,0.0118977,0.0313899,0.125166,1.46754,5.09244e-05,13.8055
7,0.470098,0.47124,9.57547,0.298667,0.0296391,0.0299785,49.3609,0.00025568,0.38586,0.387002,0.0129718,0.281582,0.0163134,0.0166528,0.198186,3.8456e-05,, , 0.0100799,0.757676,0.00510665,12.0326,0.287429,0.0129718,0.281582,0.827824,0.0134591,0.0183357,0.00117135,0.107445,0.0520212,0.198186,3.8456e-05,49.0734
8,0.0286205,0.028757,0.0180249,0.000840257,0.000539212,0.000545375,0.0602445,3.66554e-07,0.0019845,0.002121,0.00205405,0.000819402,8.73587e-05,9.35218e-05,0.000225339,1.01387e-07,, , 0.00127179,0.00218914,0.000644581,0.0803593,0.0212412,0.00205405,0.000819402,0.00101147,7.36803e-05,8.89254e-05,1.82747e-05,0.000321226,0.00074128,0.000225339,1.01387e-07,0.0599602
Total,37.9542,30.1983,53.2714,0.576523,1.2975,1.23904,84.3966,0.00308621,6.91657,7.0061,34.6995,0.549692,0.563729,0.559715,8.35274,0.000466318,, , 1.85152,11.0806,0.990543,66.3248,24.208,34.6995,0.549692,1.2825,0.719627,0.339823,0.0639934,0.186405,1.4432,8.35274,0.000466318,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12093,0.00819669,1.51165,19.4606,0.0203368,3.75054
