Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00103904,0.0727701,0,0.111504,6.22965e-06,0.115923,0,1.23285,0.001032,0.0183242,0,0.0876581,6.14016e-06,, , 0.0678203,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.001032,0.000987789,0.0134914,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.14016e-06,0.0585562
2,15.1257,15.1832,11.3422,0.0110852,0.501212,0.504911,3.50291,0.00172539,3.685,3.74251,9.61567,0.0107717,0.175386,0.179086,2.63446,0.000107375,, , 0.534897,6.59864,0.293982,15.1163,9.97854,9.61567,0.0107717,0.0155217,0.206358,0.129148,0.0189658,0.00853657,0.640836,2.63446,0.000107375,0.920125
3,4.20566,4.23077,7.27597,0.0220085,0.174128,0.175487,2.87845,5.00836e-05,0.891476,0.916581,6.4178,0.0213815,0.0704854,0.0718441,1.14892,4.41374e-06,, , 0.230253,1.44982,0.127988,5.23262,3.22802,6.4178,0.0213815,0.0293457,0.0922463,0.0417726,0.00831058,0.00755516,0.204585,1.14892,4.41374e-06,1.73961
4,6.18261,6.23928,7.7665,0.0429599,0.280501,0.284449,5.58613,0.00126113,1.10861,1.16529,6.41568,0.0417058,0.137991,0.141939,2.12811,0.000307895,, , 0.476166,1.54823,0.249511,8.74862,4.69842,6.41568,0.0417058,0.0584488,0.187405,0.0761984,0.016326,0.0118465,0.284231,2.12811,0.000307895,3.46485
5,1.53264,1.5535,7.03654,0.0830989,0.0885549,0.0901584,7.64761,0.00097673,0.276937,0.297793,5.50072,0.0805908,0.048999,0.0506025,0.733772,0.000458818,, , 0.175972,0.307138,0.0916197,6.2831,1.66068,5.50072,0.0805908,0.116473,0.0696149,0.024022,0.00596454,0.017688,0.0855392,0.733772,0.000458818,6.90454
6,2.44693,2.49096,8.43909,0.159185,0.151329,0.154654,15.2949,0.000541114,0.4502,0.494228,5.50172,0.154168,0.0973201,0.100645,1.46753,0.000422925,, , 0.35391,0.409594,0.180924,11.9572,2.76674,5.50172,0.154168,0.232886,0.139297,0.0467762,0.0118916,0.0313899,0.125166,1.46753,0.000422925,13.8055
7,0.470098,0.47124,9.57551,0.235635,0.0297101,0.0300383,49.3627,0.000242353,0.385861,0.387003,0.0130171,0.21855,0.0163844,0.0167126,0.199939,2.51288e-05,, , 0.0100802,0.757676,0.00510665,12.0326,0.287429,0.0130171,0.21855,0.827824,0.0135877,0.0183357,0.00117367,0.107445,0.0520212,0.199939,2.51288e-05,49.0734
8,0.0286195,0.028756,0.0180315,0.000741642,0.000539243,0.000545381,0.0602445,3.46851e-07,0.00198344,0.00211994,0.00206064,0.000720787,8.739e-05,9.35276e-05,0.00022534,8.16847e-08,, , 0.00126966,0.00218914,0.000644581,0.0803593,0.0212412,0.00206064,0.000720787,0.00101147,7.37122e-05,8.89254e-05,1.828e-05,0.000321226,0.00074128,0.00022534,8.16847e-08,0.0599602
Total,37.9536,30.1977,53.2714,0.555752,1.29874,1.24024,84.4444,0.00480338,6.916,7.00552,34.6995,0.528921,0.564977,0.560922,8.40062,0.00133278,, , 1.85037,11.0806,0.990543,66.3248,24.208,34.6995,0.528921,1.2825,0.722074,0.339823,0.0640017,0.186405,1.4432,8.40062,0.00133278,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11966,0.00819817,1.51192,19.356,0.0203459,3.75222
