Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00102029,0.0727727,0,0.111504,6.44609e-06,0.115937,0,1.23285,0.00101325,0.0183267,0,0.0876581,6.3566e-06,, , 0.0678347,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.013494,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.3566e-06,0.0585562
2,15.1257,15.1832,11.3421,0.0110066,0.501006,0.504736,3.47523,0.000509206,3.68496,3.74247,9.6156,0.0106931,0.175181,0.178911,2.60678,3.13637e-05,, , 0.534808,6.59864,0.293982,15.1163,9.97854,9.6156,0.0106931,0.0155217,0.205984,0.129148,0.0189595,0.00853657,0.640836,2.60678,3.13637e-05,0.920125
3,4.20598,4.23109,7.27551,0.0205075,0.174155,0.175627,2.86638,0.000688952,0.891796,0.916901,6.41735,0.0198805,0.0705127,0.0719839,1.13685,8.42723e-05,, , 0.230892,1.44982,0.127988,5.23262,3.22802,6.41735,0.0198805,0.0293457,0.0924368,0.0417726,0.0082873,0.00755516,0.204585,1.13685,8.42723e-05,1.73961
4,6.18149,6.23817,7.7666,0.0405179,0.280147,0.284046,5.58613,0.000543144,1.1075,1.16418,6.41578,0.0392639,0.137636,0.141535,2.12812,0.000128399,, , 0.473945,1.54823,0.249511,8.74862,4.69842,6.41578,0.0392639,0.0584488,0.186637,0.0761984,0.0163361,0.0118465,0.284231,2.12812,0.000128399,3.46485
5,1.53304,1.5539,7.03638,0.0853448,0.0886575,0.0903001,7.6476,0.00119143,0.277336,0.298193,5.50056,0.0828367,0.0491015,0.0507441,0.733768,0.000566167,, , 0.176771,0.307138,0.0916197,6.2831,1.66068,5.50056,0.0828367,0.116473,0.0698672,0.024022,0.00595646,0.017688,0.0855392,0.733768,0.000566167,6.90454
6,2.44736,2.49139,8.43906,0.165951,0.151365,0.154707,15.2949,0.000992708,0.450633,0.494661,5.50169,0.160935,0.0973561,0.100698,1.46753,0.000874519,, , 0.354775,0.409594,0.180924,11.9572,2.76674,5.50169,0.160935,0.232886,0.13939,0.0467762,0.011888,0.0313899,0.125166,1.46753,0.000874519,13.8055
7,0.470118,0.47126,9.57552,0.179208,0.0296639,0.0299909,49.3627,0.000234447,0.38588,0.387022,0.0130221,0.162123,0.0163382,0.0166651,0.199939,1.72229e-05,, , 0.01012,0.757676,0.00510665,12.0326,0.287429,0.0130221,0.162123,0.827824,0.0134938,0.0183357,0.00117393,0.107445,0.0520212,0.199939,1.72229e-05,49.0734
8,0.0286208,0.0287573,0.0180672,0.00102523,0.000539303,0.000545302,0.0602488,3.77491e-07,0.00198481,0.00212131,0.00209633,0.00100438,8.74496e-05,9.34493e-05,0.000229627,1.12324e-07,, , 0.0012724,0.00218914,0.000644581,0.0803593,0.0212412,0.00209633,0.00100438,0.00101147,7.3665e-05,8.89254e-05,1.83085e-05,0.000321226,0.00074128,0.000229627,1.12324e-07,0.0599602
Total,37.9537,30.1977,53.2708,0.504581,1.29831,1.23995,84.4047,0.00416671,6.91603,7.00554,34.699,0.47775,0.56454,0.560631,8.36088,0.00170841,, , 1.85042,11.0806,0.990543,66.3248,24.208,34.699,0.47775,1.2825,0.721377,0.339823,0.0639709,0.186405,1.4432,8.36088,0.00170841,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12067,0.00820164,1.51256,19.4378,0.0203673,3.75617
