Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00102654,0.0727694,0,0.111504,6.50498e-06,0.115917,0,1.23285,0.0010195,0.0183235,0,0.0876581,6.41549e-06,, , 0.0678147,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134908,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.41549e-06,0.0585562
2,15.1252,15.1827,11.342,0.0108079,0.500685,0.50447,3.47522,0.000335718,3.68446,3.74197,9.61549,0.0104944,0.17486,0.178645,2.60677,2.05207e-05,, , 0.53381,6.59864,0.293982,15.1163,9.97854,9.61549,0.0104944,0.0155217,0.205408,0.129148,0.0189481,0.00853657,0.640836,2.60677,2.05207e-05,0.920125
3,4.20572,4.23083,7.27569,0.0211961,0.174129,0.175556,2.86639,0.00123431,0.891537,0.916642,6.41752,0.0205691,0.0704859,0.0719135,1.13686,0.000152442,, , 0.230374,1.44982,0.127988,5.23262,3.22802,6.41752,0.0205691,0.0293457,0.0923306,0.0417726,0.00829632,0.00755516,0.204585,1.13686,0.000152442,1.73961
4,6.18319,6.23987,7.76622,0.0422534,0.280422,0.284507,5.56197,0.000887866,1.1092,1.16588,6.41541,0.0409993,0.137912,0.141997,2.10396,0.00021458,, , 0.477344,1.54823,0.249511,8.74862,4.69842,6.41541,0.0409993,0.0584488,0.187413,0.0761984,0.0162976,0.0118465,0.284231,2.10396,0.00021458,3.46485
5,1.53294,1.5538,7.03651,0.0845801,0.0885606,0.0901723,7.64761,0.00099673,0.277238,0.298094,5.50069,0.082072,0.0490047,0.0506163,0.733771,0.000468818,, , 0.176574,0.307138,0.0916197,6.2831,1.66068,5.50069,0.082072,0.116473,0.0696361,0.024022,0.00596286,0.017688,0.0855392,0.733771,0.000468818,6.90454
6,2.44856,2.49259,8.43878,0.167031,0.151157,0.154635,15.2771,0.00106718,0.451834,0.495862,5.50141,0.162015,0.0971477,0.100626,1.44976,0.000948991,, , 0.357177,0.409594,0.180924,11.9572,2.76674,5.50141,0.162015,0.232886,0.139138,0.0467762,0.0118599,0.0313899,0.125166,1.44976,0.000948991,13.8055
7,0.470137,0.471279,9.57555,0.186137,0.0297293,0.0300474,49.3644,0.000235245,0.3859,0.387042,0.0130579,0.169053,0.0164036,0.0167216,0.201692,1.80203e-05,, , 0.0101582,0.757676,0.00510665,12.0326,0.287429,0.0130579,0.169053,0.827824,0.0136138,0.0183357,0.00117576,0.107445,0.0520212,0.201692,1.80203e-05,49.0734
8,0.0286254,0.0287619,0.0181002,0.00135681,0.000539381,0.000545254,0.0602488,4.46609e-07,0.00198938,0.00212588,0.00212927,0.00133596,8.75279e-05,9.34004e-05,0.000229629,1.81442e-07,, , 0.00128154,0.00218914,0.000644581,0.0803593,0.0212412,0.00212927,0.00133596,0.00101147,7.36681e-05,8.89254e-05,1.83348e-05,0.000321226,0.00074128,0.000229629,1.81442e-07,0.0599602
Total,37.9557,30.1998,53.2704,0.514389,1.29799,1.23993,84.3645,0.004764,6.91808,7.00761,34.6986,0.487558,0.564225,0.560613,8.3207,0.00182997,, , 1.85453,11.0806,0.990543,66.3248,24.208,34.6986,0.487558,1.2825,0.721104,0.339823,0.0639102,0.186405,1.4432,8.3207,0.00182997,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12164,0.00820073,1.51239,19.5209,0.0203617,3.75513
