Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00102654,0.0727691,0,0.111504,6.45146e-06,0.115915,0,1.23285,0.0010195,0.0183231,0,0.0876581,6.36197e-06,, , 0.067813,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134904,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.36197e-06,0.0585562
2,15.1259,15.1834,11.3421,0.0111121,0.501215,0.504955,3.47523,5.83207e-05,3.68517,3.74267,9.61558,0.0107986,0.17539,0.179129,2.60678,3.18337e-06,, , 0.535219,6.59864,0.293982,15.1163,9.97854,9.61558,0.0107986,0.0155217,0.206413,0.129148,0.0189575,0.00853657,0.640836,2.60678,3.18337e-06,0.920125
3,4.2055,4.23061,7.27605,0.0221352,0.174118,0.175456,2.89051,0.000558324,0.891317,0.916421,6.41789,0.0215082,0.0704754,0.0718133,1.16097,6.79439e-05,, , 0.229934,1.44982,0.127988,5.23262,3.22802,6.41789,0.0215082,0.0293457,0.0922012,0.0417726,0.00831488,0.00755516,0.204585,1.16097,6.79439e-05,1.73961
4,6.18255,6.23922,7.76637,0.0405356,0.280613,0.284625,5.56199,0.000633847,1.10856,1.16523,6.41555,0.0392816,0.138103,0.142115,2.10397,0.000151075,, , 0.476048,1.54823,0.249511,8.74862,4.69842,6.41555,0.0392816,0.0584488,0.187707,0.0761984,0.0163127,0.0118465,0.284231,2.10397,0.000151075,3.46485
5,1.53279,1.55365,7.03652,0.0833748,0.0885601,0.0901695,7.64761,0.000897934,0.27709,0.297947,5.5007,0.0808667,0.0490041,0.0506135,0.733771,0.00041942,, , 0.17628,0.307138,0.0916197,6.2831,1.66068,5.5007,0.0808667,0.116473,0.0696323,0.024022,0.00596333,0.017688,0.0855392,0.733771,0.00041942,6.90454
6,2.45058,2.49461,8.43875,0.152721,0.151487,0.154984,15.2771,0.000406846,0.453853,0.497881,5.50137,0.147705,0.0974779,0.100975,1.44976,0.000288657,, , 0.361216,0.409594,0.180924,11.9572,2.76674,5.50137,0.147705,0.232886,0.139821,0.0467762,0.011856,0.0313899,0.125166,1.44976,0.000288657,13.8055
7,0.470106,0.471248,9.57552,0.259111,0.029586,0.0299117,49.3644,0.000246352,0.385869,0.387011,0.0130268,0.242026,0.0162603,0.016586,0.201691,2.91276e-05,, , 0.0100963,0.757676,0.00510665,12.0326,0.287429,0.0130268,0.242026,0.827824,0.0133364,0.0183357,0.00117417,0.107445,0.0520212,0.201691,2.91276e-05,49.0734
8,0.0286134,0.0287499,0.0180732,0.00117368,0.000539301,0.000545277,0.0602488,4.19304e-07,0.00197743,0.00211393,0.00210237,0.00115283,8.74476e-05,9.3424e-05,0.000229628,1.54138e-07,, , 0.00125764,0.00218914,0.000644581,0.0803593,0.0212412,0.00210237,0.00115283,0.00101147,7.36329e-05,8.89254e-05,1.83133e-05,0.000321226,0.00074128,0.000229628,1.54138e-07,0.0599602
Total,37.9574,30.2015,53.2709,0.57119,1.29889,1.24065,84.3886,0.00280849,6.91974,7.00928,34.6991,0.544358,0.565121,0.561325,8.34484,0.000965923,, , 1.85786,11.0806,0.990543,66.3248,24.208,34.6991,0.544358,1.2825,0.722675,0.339823,0.0639481,0.186405,1.4432,8.34484,0.000965923,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12106,0.00819666,1.51164,19.4697,0.0203366,3.7505
