Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00102654,0.0727684,0,0.111504,6.46594e-06,0.115912,0,1.23285,0.0010195,0.0183225,0,0.0876581,6.37644e-06,, , 0.0678093,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134898,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.37644e-06,0.0585562
2,15.1254,15.1829,11.3419,0.0106675,0.500412,0.504247,3.47521,0.000739981,3.68464,3.74215,9.61539,0.010354,0.174587,0.178421,2.60677,4.57871e-05,, , 0.534171,6.59864,0.293982,15.1163,9.97854,9.61539,0.010354,0.0155217,0.204922,0.129148,0.0189379,0.00853657,0.640836,2.60677,4.57871e-05,0.920125
3,4.20553,4.23063,7.27566,0.0210939,0.174113,0.175547,2.86639,0.00120927,0.891339,0.916444,6.41749,0.0204669,0.0704701,0.0719048,1.13686,0.000149312,, , 0.229979,1.44982,0.127988,5.23262,3.22802,6.41749,0.0204669,0.0293457,0.0923075,0.0417726,0.00829486,0.00755516,0.204585,1.13686,0.000149312,1.73961
4,6.18284,6.23951,7.76645,0.0408976,0.280336,0.28431,5.58612,0.000709483,1.10885,1.16552,6.41563,0.0396436,0.137826,0.1418,2.12811,0.000169984,, , 0.476631,1.54823,0.249511,8.74862,4.69842,6.41563,0.0396436,0.0584488,0.187106,0.0761984,0.0163206,0.0118465,0.284231,2.12811,0.000169984,3.46485
5,1.53284,1.5537,7.03641,0.0845419,0.0886062,0.0902427,7.6476,0.00121522,0.27714,0.297996,5.50059,0.0820338,0.0490502,0.0506868,0.733769,0.000578063,, , 0.176378,0.307138,0.0916197,6.2831,1.66068,5.50059,0.0820338,0.116473,0.0697573,0.024022,0.00595771,0.017688,0.0855392,0.733769,0.000578063,6.90454
6,2.44812,2.49215,8.43871,0.16434,0.150971,0.154483,15.2594,0.000880241,0.451393,0.495421,5.50134,0.159324,0.0969621,0.100474,1.432,0.000762052,, , 0.356296,0.409594,0.180924,11.9572,2.76674,5.50134,0.159324,0.232886,0.138807,0.0467762,0.0118528,0.0313899,0.125166,1.432,0.000762052,13.8055
7,0.470154,0.471296,9.5755,0.172035,0.029538,0.0298705,49.3627,0.000233385,0.385917,0.387059,0.0129999,0.154951,0.0162123,0.0165447,0.199938,1.61601e-05,, , 0.0101925,0.757676,0.00510665,12.0326,0.287429,0.0129999,0.154951,0.827824,0.0132486,0.0183357,0.00117279,0.107445,0.0520212,0.199938,1.61601e-05,49.0734
8,0.0286233,0.0287598,0.0180244,0.000350102,0.000539234,0.000545399,0.0602445,3.06895e-07,0.00198726,0.00212376,0.0020535,0.000329247,8.73805e-05,9.35456e-05,0.000225339,4.17285e-08,, , 0.0012773,0.00218914,0.000644581,0.0803593,0.0212412,0.0020535,0.000329247,0.00101147,7.37264e-05,8.89254e-05,1.82743e-05,0.000321226,0.00074128,0.000225339,4.17285e-08,0.0599602
Total,37.9548,30.1989,53.2702,0.494953,1.29728,1.23925,84.3691,0.00499436,6.91718,7.00671,34.6984,0.468122,0.563517,0.559925,8.32532,0.00172778,, , 1.85273,11.0806,0.990543,66.3248,24.208,34.6984,0.468122,1.2825,0.719712,0.339823,0.0639064,0.186405,1.4432,8.32532,0.00172778,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12155,0.00820217,1.51266,19.5145,0.0203706,3.75677
