Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00105779,0.0727711,0,0.111504,7.40624e-06,0.115929,0,1.23285,0.00105075,0.0183251,0,0.0876581,7.31675e-06,, , 0.0678263,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00105075,0.000987789,0.0134924,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.31675e-06,0.0585562
2,15.1256,15.1831,11.3422,0.0106968,0.501044,0.50476,3.50291,0.000274517,3.68487,3.74238,9.61563,0.0103833,0.175219,0.178935,2.63446,1.66956e-05,, , 0.53463,6.59864,0.293982,15.1163,9.97854,9.61563,0.0103833,0.0155217,0.206043,0.129148,0.0189623,0.00853657,0.640836,2.63446,1.66956e-05,0.920125
3,4.20569,4.2308,7.27579,0.0215748,0.174077,0.175481,2.87844,0.00125521,0.891509,0.916613,6.41762,0.0209477,0.0704346,0.0718387,1.14891,0.000155055,, , 0.230318,1.44982,0.127988,5.23262,3.22802,6.41762,0.0209477,0.0293457,0.0921995,0.0417726,0.00830119,0.00755516,0.204585,1.14891,0.000155055,1.73961
4,6.18484,6.24152,7.76603,0.041901,0.280392,0.284571,5.53783,0.000909797,1.11085,1.16753,6.41522,0.040647,0.137882,0.142061,2.07981,0.000220062,, , 0.480639,1.54823,0.249511,8.74862,4.69842,6.41522,0.040647,0.0584488,0.187466,0.0761984,0.0162783,0.0118465,0.284231,2.07981,0.000220062,3.46485
5,1.53296,1.55381,7.0366,0.0849705,0.0884811,0.0900703,7.64761,0.00116857,0.277253,0.298109,5.50078,0.0824624,0.0489251,0.0505143,0.733773,0.00055474,, , 0.176604,0.307138,0.0916197,6.2831,1.66068,5.50078,0.0824624,0.116473,0.06945,0.024022,0.0059675,0.017688,0.0855392,0.733773,0.00055474,6.90454
6,2.44875,2.49278,8.43889,0.160493,0.151207,0.154634,15.2771,0.000617364,0.452026,0.496054,5.50152,0.155477,0.0971979,0.100625,1.44977,0.000499175,, , 0.357561,0.409594,0.180924,11.9572,2.76674,5.50152,0.155477,0.232886,0.139176,0.0467762,0.0118704,0.0313899,0.125166,1.44977,0.000499175,13.8055
7,0.470129,0.471271,9.5755,0.234274,0.0297504,0.0300819,49.3627,0.000242258,0.385891,0.387033,0.0130037,0.217189,0.0164247,0.0167561,0.199939,2.50339e-05,, , 0.0101417,0.757676,0.00510665,12.0326,0.287429,0.0130037,0.217189,0.827824,0.0136721,0.0183357,0.00117298,0.107445,0.0520212,0.199939,2.50339e-05,49.0734
8,0.0286254,0.0287619,0.0180623,0.000782349,0.000539306,0.000545325,0.0602466,3.49674e-07,0.00198936,0.00212586,0.00209138,0.000761494,8.74529e-05,9.34717e-05,0.000227485,8.45075e-08,, , 0.0012815,0.00218914,0.000644581,0.0803593,0.0212412,0.00209138,0.000761494,0.00101147,7.36946e-05,8.89254e-05,1.83045e-05,0.000321226,0.00074128,0.000227485,8.45075e-08,0.0599602
Total,37.958,30.202,53.2705,0.55575,1.29826,1.24014,84.3784,0.00447548,6.92032,7.00984,34.6987,0.528919,0.564496,0.560823,8.33455,0.00147816,, , 1.859,11.0806,0.990543,66.3248,24.208,34.6987,0.528919,1.2825,0.721573,0.339823,0.0639224,0.186405,1.4432,8.33455,0.00147816,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1213,0.00819764,1.51182,19.4921,0.0203427,3.75162
