Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00102654,0.0727742,0,0.111504,7.81275e-06,0.115944,0,1.23285,0.0010195,0.0183283,0,0.0876581,7.72326e-06,, , 0.0678419,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134956,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.72326e-06,0.0585562
2,15.125,15.1825,11.3422,0.0110686,0.50116,0.504845,3.50291,0.00123895,3.68429,3.7418,9.61569,0.0107551,0.175334,0.179019,2.63446,7.69728e-05,, , 0.533471,6.59864,0.293982,15.1163,9.97854,9.61569,0.0107551,0.0155217,0.206237,0.129148,0.0189688,0.00853657,0.640836,2.63446,7.69728e-05,0.920125
3,4.20605,4.23115,7.27541,0.0221195,0.174082,0.175579,2.86638,5.11276e-05,0.891862,0.916967,6.41724,0.0214924,0.0704391,0.0719364,1.13685,4.54425e-06,, , 0.231024,1.44982,0.127988,5.23262,3.22802,6.41724,0.0214924,0.0293457,0.092321,0.0417726,0.00828191,0.00755516,0.204585,1.13685,4.54425e-06,1.73961
4,6.18254,6.23922,7.76643,0.0419939,0.280357,0.28434,5.58612,0.00107079,1.10855,1.16523,6.41561,0.0407398,0.137847,0.14183,2.12811,0.000260312,, , 0.476039,1.54823,0.249511,8.74862,4.69842,6.41561,0.0407398,0.0584488,0.18716,0.0761984,0.0163186,0.0118465,0.284231,2.12811,0.000260312,3.46485
5,1.53322,1.55408,7.03647,0.0754013,0.0885811,0.0902013,7.64761,0.00021824,0.277517,0.298373,5.50065,0.0728932,0.0490252,0.0506453,0.73377,7.95729e-05,, , 0.177132,0.307138,0.0916197,6.2831,1.66068,5.50065,0.0728932,0.116473,0.0696873,0.024022,0.00596111,0.017688,0.0855392,0.73377,7.95729e-05,6.90454
6,2.44981,2.49383,8.43861,0.166108,0.151068,0.154634,15.2594,0.000990167,0.453077,0.497104,5.50124,0.161092,0.0970594,0.100625,1.43199,0.000871978,, , 0.359662,0.409594,0.180924,11.9572,2.76674,5.50124,0.161092,0.232886,0.139066,0.0467762,0.0118418,0.0313899,0.125166,1.43199,0.000871978,13.8055
7,0.470136,0.471278,9.57549,0.162936,0.0295361,0.0298686,49.3627,0.000232358,0.385898,0.38704,0.0129995,0.145852,0.0162104,0.0165429,0.199938,1.51334e-05,, , 0.0101546,0.757676,0.00510665,12.0326,0.287429,0.0129995,0.145852,0.827824,0.0132448,0.0183357,0.00117277,0.107445,0.0520212,0.199938,1.51334e-05,49.0734
8,0.02862,0.0287565,0.0180282,0.000404996,0.000539245,0.000545395,0.0602445,3.1274e-07,0.001984,0.0021205,0.00205734,0.000384141,8.73918e-05,9.35421e-05,0.00022534,4.7573e-08,, , 0.00127079,0.00218914,0.000644581,0.0803593,0.0212412,0.00205734,0.000384141,0.00101147,7.37311e-05,8.89254e-05,1.82773e-05,0.000321226,0.00074128,0.00022534,4.7573e-08,0.0599602
Total,37.9568,30.2008,53.2702,0.481059,1.2981,1.24001,84.3968,0.00380977,6.91912,7.00863,34.6983,0.454228,0.564331,0.560693,8.353,0.00131628,, , 1.8566,11.0806,0.990543,66.3248,24.208,34.6983,0.454228,1.2825,0.721286,0.339823,0.0639146,0.186405,1.4432,8.353,0.00131628,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12087,0.00820285,1.51278,19.4551,0.0203748,3.75754
