Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96158,0,1.81752,0.000720028,0.0728113,0,0.111504,4.30516e-06,0.116127,0,1.23285,0.00071299,0.0183653,0,0.0876581,4.21567e-06,, , 0.0680251,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00071299,0.000987789,0.0135326,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.21567e-06,0.0585562
2,15.1244,15.1819,11.3425,0.00226946,0.502918,0.506477,3.5306,1.11056e-05,3.68367,3.74118,9.61595,0.00195595,0.177093,0.180651,2.66216,2.32424e-07,, , 0.532231,6.59864,0.293982,15.1163,9.97854,9.61595,0.00195595,0.0155217,0.209601,0.129148,0.0189949,0.00853657,0.640836,2.66216,2.32424e-07,0.920125
3,4.20459,4.22969,7.27773,0.00242819,0.174499,0.175423,2.95081,1.63644e-05,0.8904,0.915504,6.41956,0.00180116,0.0708564,0.0717803,1.22128,1.98853e-07,, , 0.2281,1.44982,0.127988,5.23262,3.22802,6.41956,0.00180116,0.0293457,0.0924636,0.0417726,0.00840051,0.00755516,0.204585,1.22128,1.98853e-07,1.73961
4,6.18027,6.23694,7.76723,0.00810006,0.280387,0.283974,5.63443,3.2396e-05,1.10628,1.16295,6.41641,0.00684601,0.137876,0.141464,2.17641,7.12198e-07,, , 0.471492,1.54823,0.249511,8.74862,4.69842,6.41641,0.00684601,0.0584488,0.186742,0.0761984,0.0164005,0.0118465,0.284231,2.17641,7.12198e-07,3.46485
5,1.53124,1.5521,7.03709,0.024574,0.0882394,0.0897077,7.66537,6.38602e-05,0.275541,0.296398,5.50127,0.0220659,0.0486834,0.0501517,0.751533,2.38285e-06,, , 0.173181,0.307138,0.0916197,6.2831,1.66068,5.50127,0.0220659,0.116473,0.0688206,0.024022,0.0059925,0.017688,0.0855392,0.751533,2.38285e-06,6.90454
6,2.44789,2.49192,8.43929,0.0307444,0.151339,0.154566,15.2949,0.000120879,0.451163,0.49519,5.50192,0.0257282,0.09733,0.100557,1.46754,2.69039e-06,, , 0.355834,0.409594,0.180924,11.9572,2.76674,5.50192,0.0257282,0.232886,0.139199,0.0467762,0.0119119,0.0313899,0.125166,1.46754,2.69039e-06,13.8055
7,0.470083,0.471225,9.57563,0.0267472,0.0297463,0.0300464,49.3697,0.000218914,0.385846,0.386988,0.0131306,0.00966265,0.0164206,0.0167207,0.206947,1.68932e-06,, , 0.0100504,0.757676,0.00510665,12.0326,0.287429,0.0131306,0.00966265,0.827824,0.0136261,0.0183357,0.00117947,0.107445,0.0520212,0.206947,1.68932e-06,49.0734
8,0.0286199,0.0287564,0.0180859,0.000146889,0.00053939,0.000545318,0.0602488,2.88648e-07,0.00198392,0.00212042,0.002115,0.000126034,8.75373e-05,9.34649e-05,0.000229628,2.34811e-08,, , 0.00127063,0.00218914,0.000644581,0.0803593,0.0212412,0.002115,0.000126034,0.00101147,7.37534e-05,8.89254e-05,1.83234e-05,0.000321226,0.00074128,0.000229628,2.34811e-08,0.0599602
Total,37.9487,30.1925,53.275,0.0957302,1.30048,1.24074,84.6176,0.000468113,6.91101,7.00033,34.7032,0.0688989,0.566712,0.561419,8.57376,1.21452e-05,, , 1.84018,11.0806,0.990543,66.3248,24.208,34.7032,0.0688989,1.2825,0.724059,0.339823,0.0642494,0.186405,1.4432,8.57376,1.21452e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1155,0.00822964,1.51772,19.0088,0.0205409,3.78817
