Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96141,0,1.81752,0.00102654,0.0727781,0,0.111504,5.43832e-06,0.115964,0,1.23285,0.0010195,0.0183322,0,0.0876581,5.34883e-06,, , 0.0678619,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134995,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.34883e-06,0.0585562
2,15.1256,15.1831,11.3423,0.0107698,0.501585,0.50524,3.50292,0.00108591,3.68489,3.74239,9.61576,0.0104563,0.17576,0.179414,2.63447,6.7408e-05,, , 0.534658,6.59864,0.293982,15.1163,9.97854,9.61576,0.0104563,0.0155217,0.207051,0.129148,0.0189751,0.00853657,0.640836,2.63447,6.7408e-05,0.920125
3,4.2057,4.2308,7.27592,0.0214201,0.174114,0.175484,2.87845,0.00148933,0.891512,0.916617,6.41775,0.020793,0.0704716,0.0718417,1.14892,0.000184319,, , 0.230325,1.44982,0.127988,5.23262,3.22802,6.41775,0.020793,0.0293457,0.0922326,0.0417726,0.00830821,0.00755516,0.204585,1.14892,0.000184319,1.73961
4,6.18387,6.24054,7.76657,0.0414964,0.280541,0.284457,5.58613,0.000966938,1.10988,1.16655,6.41575,0.0402423,0.138031,0.141946,2.12812,0.000234348,, , 0.478696,1.54823,0.249511,8.74862,4.69842,6.41575,0.0402423,0.0584488,0.187446,0.0761984,0.0163326,0.0118465,0.284231,2.12812,0.000234348,3.46485
5,1.53333,1.55419,7.03653,0.0815258,0.0885953,0.0902008,7.64761,0.000718689,0.277631,0.298487,5.50071,0.0790177,0.0490393,0.0506448,0.733772,0.000329797,, , 0.17736,0.307138,0.0916197,6.2831,1.66068,5.50071,0.0790177,0.116473,0.069698,0.024022,0.00596413,0.017688,0.0855392,0.733772,0.000329797,6.90454
6,2.44847,2.4925,8.43889,0.16284,0.151661,0.155085,15.2771,0.000751572,0.451742,0.49577,5.50152,0.157824,0.0976522,0.101076,1.44977,0.000633383,, , 0.356993,0.409594,0.180924,11.9572,2.76674,5.50152,0.157824,0.232886,0.140081,0.0467762,0.0118711,0.0313899,0.125166,1.44977,0.000633383,13.8055
7,0.470141,0.471283,9.57551,0.21184,0.0297038,0.0300336,49.3627,0.000239066,0.385903,0.387045,0.0130101,0.194755,0.0163781,0.0167079,0.199939,2.18418e-05,, , 0.0101654,0.757676,0.00510665,12.0326,0.287429,0.0130101,0.194755,0.827824,0.013577,0.0183357,0.00117331,0.107445,0.0520212,0.199939,2.18418e-05,49.0734
8,0.028615,0.0287515,0.0180612,0.000705636,0.000539284,0.000545307,0.0602466,3.40941e-07,0.00197898,0.00211549,0.00209029,0.000684781,8.74309e-05,9.3454e-05,0.000227485,7.57742e-08,, , 0.00126075,0.00218914,0.000644581,0.0803593,0.0212412,0.00209029,0.000684781,0.00101147,7.36559e-05,8.89254e-05,1.83037e-05,0.000321226,0.00074128,0.000227485,7.57742e-08,0.0599602
Total,37.9571,30.2012,53.2713,0.531624,1.29952,1.24105,84.4267,0.00525728,6.9195,7.00898,34.6994,0.504793,0.565751,0.561724,8.38287,0.00147652,, , 1.85732,11.0806,0.990543,66.3248,24.208,34.6994,0.504793,1.2825,0.723658,0.339823,0.0639942,0.186405,1.4432,8.38287,0.00147652,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12005,0.00819933,1.51213,19.3887,0.020353,3.75354
