Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.9614,0,1.81752,0.00100779,0.0727764,0,0.111504,4.70794e-06,0.115957,0,1.23285,0.00100075,0.0183305,0,0.0876581,4.61844e-06,, , 0.0678544,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00100075,0.000987789,0.0134978,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.61844e-06,0.0585562
2,15.1249,15.1824,11.3423,0.0108694,0.501631,0.505269,3.50292,0.000847627,3.68415,3.74165,9.61579,0.0105559,0.175806,0.179443,2.63447,5.2515e-05,, , 0.533179,6.59864,0.293982,15.1163,9.97854,9.61579,0.0105559,0.0155217,0.207122,0.129148,0.0189786,0.00853657,0.640836,2.63447,5.2515e-05,0.920125
3,4.20595,4.23106,7.2756,0.0214494,0.174195,0.175646,2.86638,0.00131288,0.891766,0.91687,6.41743,0.0208223,0.0705525,0.0720032,1.13685,0.000162264,, , 0.230832,1.44982,0.127988,5.23262,3.22802,6.41743,0.0208223,0.0293457,0.0924916,0.0417726,0.00829153,0.00755516,0.204585,1.13685,0.000162264,1.73961
4,6.18127,6.23795,7.76646,0.0418236,0.280267,0.284232,5.58612,0.000970255,1.10728,1.16396,6.41565,0.0405695,0.137757,0.141722,2.12811,0.000235177,, , 0.473499,1.54823,0.249511,8.74862,4.69842,6.41565,0.0405695,0.0584488,0.186958,0.0761984,0.0163224,0.0118465,0.284231,2.12811,0.000235177,3.46485
5,1.5333,1.55416,7.03637,0.083329,0.0886527,0.0902984,7.6476,0.000961615,0.277597,0.298453,5.50055,0.0808209,0.0490967,0.0507425,0.733768,0.00045126,, , 0.177293,0.307138,0.0916197,6.2831,1.66068,5.50055,0.0808209,0.116473,0.0698614,0.024022,0.0059558,0.017688,0.0855392,0.733768,0.00045126,6.90454
6,2.4487,2.49273,8.43886,0.16284,0.151347,0.154788,15.2771,0.000739704,0.451975,0.496003,5.50149,0.157824,0.097338,0.100779,1.44977,0.000621515,, , 0.35746,0.409594,0.180924,11.9572,2.76674,5.50149,0.157824,0.232886,0.139474,0.0467762,0.0118675,0.0313899,0.125166,1.44977,0.000621515,13.8055
7,0.470147,0.471289,9.57552,0.228319,0.0295929,0.0299183,49.3644,0.000241339,0.385909,0.387051,0.0130282,0.211235,0.0162672,0.0165926,0.201691,2.41145e-05,, , 0.0101776,0.757676,0.00510665,12.0326,0.287429,0.0130282,0.211235,0.827824,0.0133499,0.0183357,0.00117424,0.107445,0.0520212,0.201691,2.41145e-05,49.0734
8,0.0286167,0.0287532,0.0180584,0.000619548,0.000539262,0.000545295,0.0602466,3.33605e-07,0.00198068,0.00211719,0.00208754,0.000598693,8.74086e-05,9.34423e-05,0.000227485,6.84381e-08,, , 0.00126415,0.00218914,0.000644581,0.0803593,0.0212412,0.00208754,0.000598693,0.00101147,7.3624e-05,8.89254e-05,1.83015e-05,0.000321226,0.00074128,0.000227485,6.84381e-08,0.0599602
Total,37.9543,30.1983,53.2707,0.550258,1.299,1.2407,84.4164,0.00507847,6.91661,7.0061,34.6989,0.523427,0.565235,0.561376,8.37254,0.00155153,, , 1.85156,11.0806,0.990543,66.3248,24.208,34.6989,0.523427,1.2825,0.722828,0.339823,0.0639597,0.186405,1.4432,8.37254,0.00155153,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12032,0.0081985,1.51198,19.4113,0.0203479,3.7526
