Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96141,0,1.81752,0.00102654,0.072778,0,0.111504,6.11863e-06,0.115965,0,1.23285,0.0010195,0.0183321,0,0.0876581,6.02914e-06,, , 0.0678627,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134994,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.02914e-06,0.0585562
2,15.1253,15.1828,11.3424,0.0109259,0.501824,0.505433,3.50292,0.000807717,3.6846,3.74211,9.61585,0.0106124,0.175998,0.179607,2.63448,5.00206e-05,, , 0.534091,6.59864,0.293982,15.1163,9.97854,9.61585,0.0106124,0.0155217,0.207473,0.129148,0.0189845,0.00853657,0.640836,2.63448,5.00206e-05,0.920125
3,4.20542,4.23052,7.2759,0.0211347,0.174144,0.175519,2.87845,0.00110832,0.89123,0.916334,6.41773,0.0205077,0.0705016,0.0718766,1.14892,0.000136694,, , 0.22976,1.44982,0.127988,5.23262,3.22802,6.41773,0.0205077,0.0293457,0.0922984,0.0417726,0.00830719,0.00755516,0.204585,1.14892,0.000136694,1.73961
4,6.18162,6.2383,7.76645,0.0412286,0.280552,0.284523,5.58612,0.000826704,1.10763,1.1643,6.41564,0.0399745,0.138042,0.142013,2.12811,0.000199289,, , 0.474197,1.54823,0.249511,8.74862,4.69842,6.41564,0.0399745,0.0584488,0.187536,0.0761984,0.0163212,0.0118465,0.284231,2.12811,0.000199289,3.46485
5,1.53197,1.55282,7.03697,0.0808744,0.0882498,0.0897477,7.66537,0.000592573,0.276263,0.29712,5.50115,0.0783663,0.0486938,0.0501917,0.75153,0.000266739,, , 0.174625,0.307138,0.0916197,6.2831,1.66068,5.50115,0.0783663,0.116473,0.0688772,0.024022,0.00598639,0.017688,0.0855392,0.75153,0.000266739,6.90454
6,2.44746,2.49149,8.43914,0.169198,0.151451,0.154751,15.2949,0.00106447,0.450733,0.494761,5.50177,0.164182,0.0974421,0.100742,1.46754,0.000946284,, , 0.354975,0.409594,0.180924,11.9572,2.76674,5.50177,0.164182,0.232886,0.139511,0.0467762,0.0118968,0.0313899,0.125166,1.46754,0.000946284,13.8055
7,0.470119,0.471261,9.5755,0.203794,0.0297104,0.0300419,49.3627,0.000237776,0.385881,0.387023,0.0130033,0.186709,0.0163847,0.0167162,0.199939,2.05513e-05,, , 0.0101211,0.757676,0.00510665,12.0326,0.287429,0.0130033,0.186709,0.827824,0.0135923,0.0183357,0.00117297,0.107445,0.0520212,0.199939,2.05513e-05,49.0734
8,0.0286226,0.0287591,0.0180782,0.00096882,0.000539334,0.000545291,0.0602488,3.66478e-07,0.00198653,0.00212304,0.00210731,0.000947964,8.74805e-05,9.34378e-05,0.000229628,1.01311e-07,, , 0.00127585,0.00218914,0.000644581,0.0803593,0.0212412,0.00210731,0.000947964,0.00101147,7.36757e-05,8.89254e-05,1.83172e-05,0.000321226,0.00074128,0.000229628,1.01311e-07,0.0599602
Total,37.9519,30.196,53.2719,0.529151,1.29925,1.24056,84.4622,0.00464405,6.91429,7.00377,34.7001,0.50232,0.565482,0.56124,8.41839,0.00162571,, , 1.84691,11.0806,0.990543,66.3248,24.208,34.7001,0.50232,1.2825,0.72286,0.339823,0.0640387,0.186405,1.4432,8.41839,0.00162571,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11921,0.00820015,1.51228,19.3177,0.0203581,3.75447
