Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96157,0,1.81752,0.000707528,0.0728108,0,0.111504,3.87338e-06,0.116125,0,1.23285,0.00070049,0.0183649,0,0.0876581,3.78389e-06,, , 0.0680228,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00070049,0.000987789,0.0135322,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,3.78389e-06,0.0585562
2,15.126,15.1835,11.3424,0.00559954,0.502464,0.506046,3.50293,1.98288e-05,3.68528,3.74279,9.6159,0.00528603,0.176639,0.18022,2.63448,7.77624e-07,, , 0.535453,6.59864,0.293982,15.1163,9.97854,9.6159,0.00528603,0.0155217,0.208721,0.129148,0.0189902,0.00853657,0.640836,2.63448,7.77624e-07,0.920125
3,4.20464,4.22975,7.27768,0.00998476,0.17446,0.175396,2.95081,2.45082e-05,0.890457,0.915561,6.41951,0.00935774,0.0708176,0.0717534,1.22127,1.21682e-06,, , 0.228213,1.44982,0.127988,5.23262,3.22802,6.41951,0.00935774,0.0293457,0.0924004,0.0417726,0.00839803,0.00755516,0.204585,1.22127,1.21682e-06,1.73961
4,6.17869,6.23537,7.76738,0.00758444,0.280323,0.283838,5.65856,3.21542e-05,1.1047,1.16137,6.41656,0.00633039,0.137813,0.141328,2.20054,6.51739e-07,, , 0.468338,1.54823,0.249511,8.74862,4.69842,6.41656,0.00633039,0.0584488,0.186527,0.0761984,0.0164155,0.0118465,0.284231,2.20054,6.51739e-07,3.46485
5,1.53114,1.55199,7.03715,0.02828,0.0882098,0.0896632,7.66537,6.49561e-05,0.275433,0.296289,5.50133,0.0257719,0.0486538,0.0501073,0.751534,2.93082e-06,, , 0.172964,0.307138,0.0916197,6.2831,1.66068,5.50133,0.0257719,0.116473,0.0687435,0.024022,0.00599558,0.017688,0.0855392,0.751534,2.93082e-06,6.90454
6,2.44724,2.49127,8.43939,0.0476519,0.151259,0.154439,15.3127,0.000122778,0.450516,0.494544,5.50202,0.0426357,0.0972505,0.10043,1.4853,4.58931e-06,, , 0.354541,0.409594,0.180924,11.9572,2.76674,5.50202,0.0426357,0.232886,0.138983,0.0467762,0.0119216,0.0313899,0.125166,1.4853,4.58931e-06,13.8055
7,0.470064,0.471206,9.57565,0.0192761,0.0297642,0.0300586,49.3697,0.000218024,0.385826,0.386968,0.0131538,0.00219152,0.0164385,0.0167329,0.206948,7.99697e-07,, , 0.0100113,0.757676,0.00510665,12.0326,0.287429,0.0131538,0.00219152,0.827824,0.0136551,0.0183357,0.00118066,0.107445,0.0520212,0.206948,7.99697e-07,49.0734
8,0.028621,0.0287575,0.0180782,7.79949e-05,0.00053936,0.000545317,0.0602488,2.81075e-07,0.00198493,0.00212144,0.00210731,5.71397e-05,8.75068e-05,9.34642e-05,0.000229628,1.59081e-08,, , 0.00127265,0.00218914,0.000644581,0.0803593,0.0212412,0.00210731,5.71397e-05,0.00101147,7.37283e-05,8.89254e-05,1.83172e-05,0.000321226,0.00074128,0.000229628,1.59081e-08,0.0599602
Total,37.948,30.1918,53.2753,0.119162,1.29983,1.23999,84.6318,0.000486404,6.91032,6.99965,34.7034,0.0923309,0.566064,0.560665,8.58797,1.47658e-05,, , 1.83882,11.0806,0.990543,66.3248,24.208,34.7034,0.0923309,1.2825,0.722635,0.339823,0.0642712,0.186405,1.4432,8.58797,1.47658e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11519,0.00822813,1.51744,18.9837,0.0205315,3.78644
