Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102029,0.0727694,0,0.111504,5.09886e-06,0.115919,0,1.23285,0.00101325,0.0183235,0,0.0876581,5.00937e-06,, , 0.0678166,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134908,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.00937e-06,0.0585562
2,15.1254,15.1829,11.3421,0.0104638,0.50079,0.504513,3.47523,0.000533227,3.68464,3.74215,9.61562,0.0101503,0.174964,0.178687,2.60678,3.2865e-05,, , 0.534168,6.59864,0.293982,15.1163,9.97854,9.61562,0.0101503,0.0155217,0.205543,0.129148,0.0189609,0.00853657,0.640836,2.60678,3.2865e-05,0.920125
3,4.20585,4.23095,7.27555,0.0207996,0.174159,0.175621,2.86638,0.000905237,0.891661,0.916766,6.41738,0.0201726,0.0705165,0.0719787,1.13685,0.000111308,, , 0.230623,1.44982,0.127988,5.23262,3.22802,6.41738,0.0201726,0.0293457,0.0924334,0.0417726,0.00828916,0.00755516,0.204585,1.13685,0.000111308,1.73961
4,6.18488,6.24155,7.7662,0.0422427,0.280232,0.284328,5.56197,0.00122494,1.11089,1.16756,6.41538,0.0409887,0.137722,0.141818,2.10396,0.000298848,, , 0.480708,1.54823,0.249511,8.74862,4.69842,6.41538,0.0409887,0.0584488,0.187046,0.0761984,0.0162954,0.0118465,0.284231,2.10396,0.000298848,3.46485
5,1.5334,1.55426,7.03652,0.0822947,0.0885369,0.0901456,7.64761,0.000734142,0.277697,0.298554,5.5007,0.0797866,0.0489809,0.0505896,0.733771,0.000337524,, , 0.177493,0.307138,0.0916197,6.2831,1.66068,5.5007,0.0797866,0.116473,0.0695851,0.024022,0.00596347,0.017688,0.0855392,0.733771,0.000337524,6.90454
6,2.44851,2.49254,8.43874,0.164849,0.151184,0.154683,15.2771,0.000867345,0.451785,0.495813,5.50137,0.159833,0.097175,0.100674,1.44976,0.000749156,, , 0.357079,0.409594,0.180924,11.9572,2.76674,5.50137,0.159833,0.232886,0.139217,0.0467762,0.0118556,0.0313899,0.125166,1.44976,0.000749156,13.8055
7,0.470103,0.471245,9.57552,0.180967,0.0295207,0.0298472,49.3644,0.00023439,0.385865,0.387007,0.0130236,0.163883,0.016195,0.0165215,0.201691,1.71657e-05,, , 0.0100896,0.757676,0.00510665,12.0326,0.287429,0.0130236,0.163883,0.827824,0.0132068,0.0183357,0.00117401,0.107445,0.0520212,0.201691,1.71657e-05,49.0734
8,0.0286201,0.0287566,0.0180667,0.00070872,0.000539305,0.000545307,0.0602466,3.45891e-07,0.0019841,0.0021206,0.00209578,0.000687865,8.7452e-05,9.34539e-05,0.000227485,8.0724e-08,, , 0.00127099,0.00218914,0.000644581,0.0803593,0.0212412,0.00209578,0.000687865,0.00101147,7.36724e-05,8.89254e-05,1.8308e-05,0.000321226,0.00074128,0.000227485,8.0724e-08,0.0599602
Total,37.9581,30.2022,53.2703,0.503346,1.29773,1.23968,84.3645,0.00450472,6.92044,7.00997,34.6984,0.476515,0.563965,0.560363,8.3207,0.00155196,, , 1.85925,11.0806,0.990543,66.3248,24.208,34.6984,0.476515,1.2825,0.720596,0.339823,0.0639081,0.186405,1.4432,8.3207,0.00155196,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12166,0.00820117,1.51247,19.5226,0.0203644,3.75563
