Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102029,0.0727696,0,0.111504,7.12556e-06,0.115918,0,1.23285,0.00101325,0.0183237,0,0.0876581,7.03606e-06,, , 0.0678161,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.013491,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.03606e-06,0.0585562
2,15.1251,15.1826,11.342,0.0110808,0.500841,0.504622,3.47522,5.23673e-05,3.68443,3.74193,9.6155,0.0107673,0.175015,0.178796,2.60677,2.81128e-06,, , 0.533739,6.59864,0.293982,15.1163,9.97854,9.6155,0.0107673,0.0155217,0.205715,0.129148,0.0189488,0.00853657,0.640836,2.60677,2.81128e-06,0.920125
3,4.2057,4.23081,7.27592,0.0214359,0.174089,0.17546,2.87845,0.000915797,0.891517,0.916621,6.41775,0.0208089,0.0704468,0.071817,1.14892,0.000112628,, , 0.230334,1.44982,0.127988,5.23262,3.22802,6.41775,0.0208089,0.0293457,0.092183,0.0417726,0.00830819,0.00755516,0.204585,1.14892,0.000112628,1.73961
4,6.18358,6.24025,7.76629,0.0411743,0.280351,0.284403,5.56198,0.00076239,1.10959,1.16626,6.41547,0.0399202,0.137841,0.141893,2.10396,0.000183211,, , 0.478108,1.54823,0.249511,8.74862,4.69842,6.41547,0.0399202,0.0584488,0.187231,0.0761984,0.0163044,0.0118465,0.284231,2.10396,0.000183211,3.46485
5,1.53323,1.55408,7.03638,0.0828973,0.0886237,0.0902681,7.6476,0.000896938,0.277524,0.29838,5.50055,0.0803892,0.0490677,0.0507121,0.733768,0.000418922,, , 0.177146,0.307138,0.0916197,6.2831,1.66068,5.50055,0.0803892,0.116473,0.0698017,0.024022,0.00595609,0.017688,0.0855392,0.733768,0.000418922,6.90454
6,2.44815,2.49218,8.43887,0.167105,0.151468,0.154905,15.2771,0.00102917,0.451424,0.495452,5.5015,0.162089,0.0974587,0.100896,1.44977,0.000910978,, , 0.356357,0.409594,0.180924,11.9572,2.76674,5.5015,0.162089,0.232886,0.13971,0.0467762,0.0118684,0.0313899,0.125166,1.44977,0.000910978,13.8055
7,0.47012,0.471262,9.57554,0.201598,0.0296547,0.0299766,49.3644,0.000237262,0.385883,0.387025,0.0130426,0.184514,0.016329,0.0166509,0.201691,2.00371e-05,, , 0.0101242,0.757676,0.00510665,12.0326,0.287429,0.0130426,0.184514,0.827824,0.0134692,0.0183357,0.00117497,0.107445,0.0520212,0.201691,2.00371e-05,49.0734
8,0.0286167,0.0287532,0.018076,0.00122992,0.000539333,0.000545298,0.0602488,4.30925e-07,0.00198067,0.00211718,0.00210511,0.00120907,8.74795e-05,9.34453e-05,0.000229628,1.65758e-07,, , 0.00126413,0.00218914,0.000644581,0.0803593,0.0212412,0.00210511,0.00120907,0.00101147,7.36839e-05,8.89254e-05,1.83155e-05,0.000321226,0.00074128,0.000229628,1.65758e-07,0.0599602
Total,37.9559,30.2,53.2706,0.527542,1.29834,1.24018,84.3766,0.00390148,6.91826,7.00779,34.6988,0.50071,0.564569,0.560859,8.33277,0.00165579,, , 1.85489,11.0806,0.990543,66.3248,24.208,34.6988,0.50071,1.2825,0.721674,0.339823,0.0639304,0.186405,1.4432,8.33277,0.00165579,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12135,0.00819981,1.51222,19.4952,0.020356,3.75408
