Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96139,0,1.81752,0.00106404,0.072775,0,0.111504,6.81286e-06,0.115946,0,1.23285,0.001057,0.0183291,0,0.0876581,6.72337e-06,, , 0.0678438,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.001057,0.000987789,0.0134964,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.72337e-06,0.0585562
2,15.1255,15.183,11.3421,0.0107343,0.501393,0.505156,3.47522,0.00126079,3.68474,3.74225,9.61554,0.0104207,0.175567,0.17933,2.60678,7.83378e-05,, , 0.534374,6.59864,0.293982,15.1163,9.97854,9.61554,0.0104207,0.0155217,0.206797,0.129148,0.0189526,0.00853657,0.640836,2.60678,7.83378e-05,0.920125
3,4.20589,4.23099,7.27572,0.0209799,0.17411,0.175529,2.87844,0.00104194,0.8917,0.916805,6.41756,0.0203528,0.0704673,0.0718867,1.14891,0.000128396,, , 0.230701,1.44982,0.127988,5.23262,3.22802,6.41756,0.0203528,0.0293457,0.0922835,0.0417726,0.00829802,0.00755516,0.204585,1.14891,0.000128396,1.73961
4,6.1828,6.23948,7.76614,0.0417162,0.280354,0.28448,5.56197,0.000861158,1.10881,1.16549,6.41532,0.0404622,0.137844,0.14197,2.10395,0.000207903,, , 0.476563,1.54823,0.249511,8.74862,4.69842,6.41532,0.0404622,0.0584488,0.187326,0.0761984,0.0162892,0.0118465,0.284231,2.10395,0.000207903,3.46485
5,1.53295,1.55381,7.03655,0.0846044,0.0885253,0.0901257,7.64761,0.00114545,0.277245,0.298102,5.50073,0.0820963,0.0489694,0.0505697,0.733772,0.000543178,, , 0.176589,0.307138,0.0916197,6.2831,1.66068,5.50073,0.0820963,0.116473,0.0695519,0.024022,0.0059652,0.017688,0.0855392,0.733772,0.000543178,6.90454
6,2.44791,2.49194,8.43889,0.144349,0.151251,0.154677,15.2771,0.00022695,0.45118,0.495208,5.50152,0.139332,0.0972419,0.100668,1.44977,0.000108761,, , 0.355869,0.409594,0.180924,11.9572,2.76674,5.50152,0.139332,0.232886,0.139263,0.0467762,0.0118706,0.0313899,0.125166,1.44977,0.000108761,13.8055
7,0.470133,0.471275,9.57553,0.144734,0.029707,0.0300297,49.3644,0.000230372,0.385896,0.387038,0.0130392,0.127649,0.0163813,0.016704,0.201691,1.31476e-05,, , 0.0101501,0.757676,0.00510665,12.0326,0.287429,0.0130392,0.127649,0.827824,0.0135748,0.0183357,0.0011748,0.107445,0.0520212,0.201691,1.31476e-05,49.0734
8,0.0286203,0.0287568,0.0180831,0.00073387,0.000539333,0.000545271,0.0602488,3.42278e-07,0.00198431,0.00212081,0.00211225,0.000713015,8.74799e-05,9.34182e-05,0.000229628,7.71111e-08,, , 0.0012714,0.00218914,0.000644581,0.0803593,0.0212412,0.00211225,0.000713015,0.00101147,7.36515e-05,8.89254e-05,1.83212e-05,0.000321226,0.00074128,0.000229628,7.71111e-08,0.0599602
Total,37.9552,30.1992,53.2705,0.448915,1.29865,1.24054,84.3766,0.00477382,6.91751,7.00701,34.6987,0.422084,0.564887,0.561222,8.33276,0.00108652,, , 1.85336,11.0806,0.990543,66.3248,24.208,34.6987,0.422084,1.2825,0.722366,0.339823,0.0639201,0.186405,1.4432,8.33276,0.00108652,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12131,0.00820521,1.51322,19.4949,0.0203893,3.76023
