Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00102029,0.0727665,0,0.111504,6.78756e-06,0.1159,0,1.23285,0.00101325,0.0183205,0,0.0876581,6.69807e-06,, , 0.0677979,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134878,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.69807e-06,0.0585562
2,15.1252,15.1827,11.3419,0.0108065,0.500526,0.50436,3.47521,0.00148449,3.68444,3.74194,9.61539,0.010493,0.174701,0.178534,2.60677,9.23188e-05,, , 0.53376,6.59864,0.293982,15.1163,9.97854,9.61539,0.010493,0.0155217,0.205149,0.129148,0.018938,0.00853657,0.640836,2.60677,9.23188e-05,0.920125
3,4.20573,4.23084,7.27591,0.0216172,0.174074,0.175447,2.87845,0.000868985,0.891546,0.916651,6.41774,0.0209902,0.0704316,0.0718047,1.14892,0.000106776,, , 0.230393,1.44982,0.127988,5.23262,3.22802,6.41774,0.0209902,0.0293457,0.0921561,0.0417726,0.00830759,0.00755516,0.204585,1.14892,0.000106776,1.73961
4,6.18329,6.23996,7.76627,0.0421943,0.280218,0.28428,5.56198,0.00139174,1.1093,1.16597,6.41545,0.0409403,0.137708,0.141769,2.10396,0.000340548,, , 0.477532,1.54823,0.249511,8.74862,4.69842,6.41545,0.0409403,0.0584488,0.186976,0.0761984,0.0163024,0.0118465,0.284231,2.10396,0.000340548,3.46485
5,1.53298,1.55383,7.03649,0.0860605,0.0885802,0.0901964,7.64761,0.00141,0.277274,0.29813,5.50067,0.0835524,0.0490243,0.0506404,0.733771,0.000675454,, , 0.176647,0.307138,0.0916197,6.2831,1.66068,5.50067,0.0835524,0.116473,0.0696808,0.024022,0.00596193,0.017688,0.0855392,0.733771,0.000675454,6.90454
6,2.4492,2.49322,8.43876,0.171345,0.151292,0.154782,15.2771,0.00153386,0.452467,0.496495,5.50139,0.166329,0.0972827,0.100773,1.44976,0.00141567,, , 0.358443,0.409594,0.180924,11.9572,2.76674,5.50139,0.166329,0.232886,0.139423,0.0467762,0.0118573,0.0313899,0.125166,1.44976,0.00141567,13.8055
7,0.470099,0.471241,9.57551,0.172516,0.0295365,0.0298656,49.3627,0.000233503,0.385862,0.387004,0.0130133,0.155432,0.0162108,0.0165399,0.199939,1.6279e-05,, , 0.0100823,0.757676,0.00510665,12.0326,0.287429,0.0130133,0.155432,0.827824,0.0132415,0.0183357,0.00117348,0.107445,0.0520212,0.199939,1.6279e-05,49.0734
8,0.0286155,0.028752,0.0180606,0.00103287,0.000539275,0.0005453,0.0602466,3.84453e-07,0.0019795,0.002116,0.00208974,0.00101201,8.74219e-05,9.3447e-05,0.000227485,1.19286e-07,, , 0.00126179,0.00218914,0.000644581,0.0803593,0.0212412,0.00208974,0.00101201,0.00101147,7.36403e-05,8.89254e-05,1.83032e-05,0.000321226,0.00074128,0.000227485,1.19286e-07,0.0599602
Total,37.9564,30.2005,53.2704,0.506593,1.29753,1.23948,84.3748,0.00692975,6.91876,7.00831,34.6986,0.479762,0.563766,0.560155,8.331,0.00265386,, , 1.85592,11.0806,0.990543,66.3248,24.208,34.6986,0.479762,1.2825,0.720188,0.339823,0.0639104,0.186405,1.4432,8.331,0.00265386,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12136,0.00820116,1.51247,19.4999,0.0203643,3.75562
