Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00102654,0.0727678,0,0.111504,7.80427e-06,0.115909,0,1.23285,0.0010195,0.0183219,0,0.0876581,7.71478e-06,, , 0.0678065,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134891,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.71478e-06,0.0585562
2,15.1251,15.1826,11.342,0.0108248,0.501189,0.504968,3.47522,0.00213114,3.68438,3.74188,9.61551,0.0105113,0.175364,0.179142,2.60677,0.000132734,, , 0.53364,6.59864,0.293982,15.1163,9.97854,9.61551,0.0105113,0.0155217,0.206408,0.129148,0.0189495,0.00853657,0.640836,2.60677,0.000132734,0.920125
3,4.20664,4.23174,7.27525,0.0221561,0.174149,0.175686,2.85432,0.000296322,0.89245,0.917554,6.41708,0.0215291,0.0705069,0.0720429,1.12479,3.51936e-05,, , 0.2322,1.44982,0.127988,5.23262,3.22802,6.41708,0.0215291,0.0293457,0.0925034,0.0417726,0.00827389,0.00755516,0.204585,1.12479,3.51936e-05,1.73961
4,6.18289,6.23956,7.76657,0.0417962,0.280428,0.284342,5.58613,0.00103052,1.1089,1.16557,6.41575,0.0405422,0.137918,0.141832,2.12812,0.000250243,, , 0.47673,1.54823,0.249511,8.74862,4.69842,6.41575,0.0405422,0.0584488,0.187218,0.0761984,0.016333,0.0118465,0.284231,2.12812,0.000250243,3.46485
5,1.53379,1.55465,7.03632,0.0849944,0.0886806,0.0903377,7.6476,0.00132061,0.278088,0.298945,5.5005,0.0824863,0.0491246,0.0507817,0.733766,0.00063076,, , 0.178275,0.307138,0.0916197,6.2831,1.66068,5.5005,0.0824863,0.116473,0.0699309,0.024022,0.00595346,0.017688,0.0855392,0.733766,0.00063076,6.90454
6,2.44909,2.49312,8.43885,0.166439,0.151507,0.15495,15.2771,0.00112481,0.452361,0.496389,5.50148,0.161422,0.0974982,0.100941,1.44977,0.00100663,, , 0.358231,0.409594,0.180924,11.9572,2.76674,5.50148,0.161422,0.232886,0.139796,0.0467762,0.0118672,0.0313899,0.125166,1.44977,0.00100663,13.8055
7,0.470167,0.471309,9.57543,0.21708,0.0296218,0.0299709,49.3592,0.000239725,0.385929,0.387071,0.0129324,0.199995,0.0162961,0.0166452,0.196432,2.25003e-05,, , 0.0102171,0.757676,0.00510665,12.0326,0.287429,0.0129324,0.199995,0.827824,0.0134363,0.0183357,0.00116934,0.107445,0.0520212,0.196432,2.25003e-05,49.0734
8,0.0286218,0.0287583,0.0180881,0.00121609,0.000539358,0.000545277,0.0602488,4.21886e-07,0.00198577,0.00212227,0.00211719,0.00119524,8.75051e-05,9.34243e-05,0.000229629,1.5672e-07,, , 0.00127432,0.00218914,0.000644581,0.0803593,0.0212412,0.00211719,0.00119524,0.00101147,7.36788e-05,8.89254e-05,1.83251e-05,0.000321226,0.00074128,0.000229629,1.5672e-07,0.0599602
Total,37.9576,30.2017,53.2701,0.545533,1.29888,1.2408,84.3713,0.00615136,6.92,7.00953,34.6982,0.518701,0.565117,0.561478,8.32753,0.00208593,, , 1.85837,11.0806,0.990543,66.3248,24.208,34.6982,0.518701,1.2825,0.722856,0.339823,0.063916,0.186405,1.4432,8.32753,0.00208593,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1214,0.0081984,1.51196,19.5027,0.0203473,3.75249
