Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00104529,0.0727674,0,0.111504,7.33602e-06,0.115908,0,1.23285,0.00103825,0.0183215,0,0.0876581,7.24653e-06,, , 0.0678059,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00103825,0.000987789,0.0134888,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.24653e-06,0.0585562
2,15.1251,15.1826,11.342,0.0105889,0.500489,0.504289,3.47522,0.0013201,3.68442,3.74193,9.61546,0.0102754,0.174663,0.178463,2.60677,8.20447e-05,, , 0.533731,6.59864,0.293982,15.1163,9.97854,9.61546,0.0102754,0.0155217,0.205034,0.129148,0.0189449,0.00853657,0.640836,2.60677,8.20447e-05,0.920125
3,4.20568,4.23078,7.27575,0.0222335,0.174029,0.175443,2.87844,5.96637e-05,0.891491,0.916596,6.41758,0.0216065,0.0703864,0.0718002,1.14891,5.61126e-06,, , 0.230282,1.44982,0.127988,5.23262,3.22802,6.41758,0.0216065,0.0293457,0.0921149,0.0417726,0.00829918,0.00755516,0.204585,1.14891,5.61126e-06,1.73961
4,6.18191,6.23858,7.76633,0.0403413,0.280222,0.284253,5.56198,0.000536454,1.10792,1.16459,6.41552,0.0390872,0.137712,0.141743,2.10397,0.000126727,, , 0.474769,1.54823,0.249511,8.74862,4.69842,6.41552,0.0390872,0.0584488,0.186948,0.0761984,0.016309,0.0118465,0.284231,2.10397,0.000126727,3.46485
5,1.53352,1.55437,7.03618,0.0765142,0.0887555,0.0904471,7.63872,0.000275822,0.277812,0.298668,5.50036,0.0740061,0.0491995,0.0508912,0.724886,0.000108364,, , 0.177722,0.307138,0.0916197,6.2831,1.66068,5.50036,0.0740061,0.116473,0.0701223,0.024022,0.00594631,0.017688,0.0855392,0.724886,0.000108364,6.90454
6,2.44896,2.49299,8.43884,0.164114,0.150751,0.154204,15.2771,0.000906259,0.452231,0.496259,5.50146,0.159098,0.0967424,0.100195,1.44977,0.00078807,, , 0.357971,0.409594,0.180924,11.9572,2.76674,5.50146,0.159098,0.232886,0.138296,0.0467762,0.0118652,0.0313899,0.125166,1.44977,0.00078807,13.8055
7,0.470081,0.471223,9.57548,0.195235,0.029414,0.029749,49.3627,0.000236643,0.385844,0.386986,0.0129895,0.17815,0.0160883,0.0164233,0.199938,1.94189e-05,, , 0.0100463,0.757676,0.00510665,12.0326,0.287429,0.0129895,0.17815,0.827824,0.0130037,0.0183357,0.00117226,0.107445,0.0520212,0.199938,1.94189e-05,49.0734
8,0.0286225,0.028759,0.0180947,0.000738558,0.000539372,0.000545265,0.0602488,3.50403e-07,0.00198649,0.002123,0.00212378,0.000717703,8.75185e-05,9.34123e-05,0.000229629,8.52359e-08,, , 0.00127578,0.00218914,0.000644581,0.0803593,0.0212412,0.00212378,0.000717703,0.00101147,7.3675e-05,8.89254e-05,1.83304e-05,0.000321226,0.00074128,0.000229629,8.52359e-08,0.0599602
Total,37.9553,30.1993,53.2702,0.510811,1.29697,1.23893,84.3659,0.00334263,6.91761,7.00715,34.6983,0.483979,0.563201,0.559609,8.32213,0.00113757,, , 1.8536,11.0806,0.990543,66.3248,24.208,34.6983,0.483979,1.2825,0.719081,0.339823,0.0639065,0.186405,1.4432,8.32213,0.00113757,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12169,0.00820105,1.51245,19.5236,0.0203637,3.75549
