Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96135,0,1.81752,0.00102654,0.0727654,0,0.111504,6.12401e-06,0.1159,0,1.23285,0.0010195,0.0183195,0,0.0876581,6.03451e-06,, , 0.0677974,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134868,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.03451e-06,0.0585562
2,15.1236,15.1811,11.342,0.0107906,0.500414,0.504185,3.47522,0.000317794,3.68291,3.74042,9.61552,0.0104771,0.174588,0.17836,2.60678,1.94005e-05,, , 0.530706,6.59864,0.293982,15.1163,9.97854,9.61552,0.0104771,0.0155217,0.204849,0.129148,0.0189508,0.00853657,0.640836,2.60678,1.94005e-05,0.920125
3,4.20641,4.23152,7.27522,0.0213657,0.173888,0.175433,2.85432,0.00114563,0.892228,0.917332,6.41705,0.0207387,0.0702456,0.0717908,1.12478,0.000141357,, , 0.231756,1.44982,0.127988,5.23262,3.22802,6.41705,0.0207387,0.0293457,0.0919918,0.0417726,0.00827199,0.00755516,0.204585,1.12478,0.000141357,1.73961
4,6.18029,6.23696,7.76706,0.0429397,0.279122,0.282794,5.63442,0.000893353,1.1063,1.16297,6.41624,0.0416856,0.136612,0.140284,2.1764,0.000215951,, , 0.471529,1.54823,0.249511,8.74862,4.69842,6.41624,0.0416856,0.0584488,0.184315,0.0761984,0.016383,0.0118465,0.284231,2.1764,0.000215951,3.46485
5,1.52998,1.55084,7.03823,0.0832342,0.0878888,0.0890742,7.70087,0.00116159,0.274278,0.295135,5.50241,0.0807261,0.0483328,0.0495182,0.787031,0.000551247,, , 0.170655,0.307138,0.0916197,6.2831,1.66068,5.50241,0.0807261,0.116473,0.067778,0.024022,0.00605102,0.017688,0.0855392,0.787031,0.000551247,6.90454
6,2.44467,2.4887,8.44009,0.157531,0.150535,0.153369,15.3482,0.000628011,0.44794,0.491968,5.50271,0.152515,0.0965261,0.0993604,1.52082,0.000509822,, , 0.34939,0.409594,0.180924,11.9572,2.76674,5.50271,0.152515,0.232886,0.137117,0.0467762,0.011993,0.0313899,0.125166,1.52082,0.000509822,13.8055
7,0.470069,0.471211,9.5755,0.339745,0.0297561,0.0300869,49.3627,0.000274231,0.385832,0.386974,0.0130066,0.32266,0.0164304,0.0167611,0.199939,5.70063e-05,, , 0.0100222,0.757676,0.00510665,12.0326,0.287429,0.0130066,0.32266,0.827824,0.0136827,0.0183357,0.00117313,0.107445,0.0520212,0.199939,5.70063e-05,49.0734
8,0.0286204,0.0287569,0.0180337,0.000867038,0.000539243,0.000545372,0.0602466,3.57085e-07,0.00198434,0.00212084,0.00206283,0.000846183,8.73898e-05,9.35189e-05,0.000227483,9.19184e-08,, , 0.00127146,0.00218914,0.000644581,0.0803593,0.0212412,0.00206283,0.000846183,0.00101147,7.37016e-05,8.89254e-05,1.82817e-05,0.000321226,0.00074128,0.000227483,9.19184e-08,0.0599602
Total,37.945,30.1891,53.2737,0.657499,1.29491,1.23549,84.5474,0.00442709,6.90737,6.99692,34.7019,0.630668,0.561142,0.556168,8.50364,0.00150091,, , 1.83313,11.0806,0.990543,66.3248,24.208,34.7019,0.630668,1.2825,0.713294,0.339823,0.0641926,0.186405,1.4432,8.50364,0.00150091,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11737,0.00819233,1.51084,19.1657,0.02031,3.7456
