Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.0727691,0,0.111504,6.45192e-06,0.115918,0,1.23285,0.0010195,0.0183232,0,0.0876581,6.36243e-06,, , 0.0678161,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134905,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,6.36243e-06,0.0585562
2,15.1251,15.1826,11.3422,0.0105441,0.500772,0.504476,3.50291,0.000776483,3.68434,3.74185,9.61566,0.0102306,0.174946,0.17865,2.63446,4.80685e-05,, , 0.533571,6.59864,0.293982,15.1163,9.97854,9.61566,0.0102306,0.0155217,0.205484,0.129148,0.0189648,0.00853657,0.640836,2.63446,4.80685e-05,0.920125
3,4.20586,4.23096,7.27551,0.0221565,0.174132,0.175604,2.86638,0.000822928,0.891671,0.916775,6.41734,0.0215294,0.0704895,0.0719614,1.13685,0.000101019,, , 0.230641,1.44982,0.127988,5.23262,3.22802,6.41734,0.0215294,0.0293457,0.0923911,0.0417726,0.00828716,0.00755516,0.204585,1.13685,0.000101019,1.73961
4,6.1814,6.23807,7.76655,0.0374597,0.279969,0.283891,5.58613,0.000170966,1.10741,1.16408,6.41574,0.0362056,0.137459,0.141381,2.12811,3.53546e-05,, , 0.473749,1.54823,0.249511,8.74862,4.69842,6.41574,0.0362056,0.0584488,0.186311,0.0761984,0.0163314,0.0118465,0.284231,2.12811,3.53546e-05,3.46485
5,1.53309,1.55395,7.0369,0.0841171,0.0883361,0.0898511,7.65649,0.000984298,0.277388,0.298244,5.50108,0.081609,0.0487801,0.0502952,0.742656,0.000462602,, , 0.176874,0.307138,0.0916197,6.2831,1.66068,5.50108,0.081609,0.116473,0.0690704,0.024022,0.00598284,0.017688,0.0855392,0.742656,0.000462602,6.90454
6,2.44905,2.49308,8.43894,0.168333,0.151558,0.154958,15.2772,0.00117815,0.452319,0.496347,5.50157,0.163317,0.0975495,0.100949,1.44977,0.00105996,, , 0.358147,0.409594,0.180924,11.9572,2.76674,5.50157,0.163317,0.232886,0.139846,0.0467762,0.0118762,0.0313899,0.125166,1.44977,0.00105996,13.8055
7,0.47012,0.471262,9.57548,0.318813,0.0294939,0.0298299,49.3609,0.000260688,0.385882,0.387024,0.0129852,0.301728,0.0161682,0.0165042,0.198186,4.34634e-05,, , 0.010123,0.757676,0.00510665,12.0326,0.287429,0.0129852,0.301728,0.827824,0.0131647,0.0183357,0.00117204,0.107445,0.0520212,0.198186,4.34634e-05,49.0734
8,0.0286169,0.0287534,0.0180365,0.00093905,0.00053925,0.000545369,0.0602466,3.66197e-07,0.00198091,0.00211742,0.00206558,0.000918195,8.73969e-05,9.35154e-05,0.000227483,1.0103e-07,, , 0.00126462,0.00218914,0.000644581,0.0803593,0.0212412,0.00206558,0.000918195,0.00101147,7.3703e-05,8.89254e-05,1.82839e-05,0.000321226,0.00074128,0.000227483,1.0103e-07,0.0599602
Total,37.9546,30.1986,53.2711,0.643389,1.29757,1.23916,84.4217,0.00420033,6.91691,7.00644,34.6993,0.616558,0.563803,0.559835,8.37792,0.00175693,, , 1.85219,11.0806,0.990543,66.3248,24.208,34.6993,0.616558,1.2825,0.719831,0.339823,0.063984,0.186405,1.4432,8.37792,0.00175693,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12029,0.00819217,1.51081,19.406,0.020309,3.74542
