Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00102029,0.0727715,0,0.111504,7.47041e-06,0.115931,0,1.23285,0.00101325,0.0183256,0,0.0876581,7.38091e-06,, , 0.0678289,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134929,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.38091e-06,0.0585562
2,15.1249,15.1824,11.3422,0.010704,0.500686,0.504382,3.50291,0.000868411,3.68419,3.7417,9.61567,0.0103905,0.17486,0.178556,2.63446,5.3814e-05,, , 0.533277,6.59864,0.293982,15.1163,9.97854,9.61567,0.0103905,0.0155217,0.205302,0.129148,0.0189666,0.00853657,0.640836,2.63446,5.3814e-05,0.920125
3,4.20568,4.23079,7.27586,0.021358,0.174149,0.175535,2.87845,0.00105618,0.891498,0.916603,6.41769,0.020731,0.070506,0.0718926,1.14892,0.000130176,, , 0.230296,1.44982,0.127988,5.23262,3.22802,6.41769,0.020731,0.0293457,0.0923212,0.0417726,0.0083048,0.00755516,0.204585,1.14892,0.000130176,1.73961
4,6.18192,6.2386,7.76649,0.0394497,0.280292,0.284246,5.58613,0.00043339,1.10793,1.16461,6.41567,0.0381956,0.137782,0.141736,2.12811,0.000100961,, , 0.474799,1.54823,0.249511,8.74862,4.69842,6.41567,0.0381956,0.0584488,0.186995,0.0761984,0.0163246,0.0118465,0.284231,2.12811,0.000100961,3.46485
5,1.53191,1.55276,7.03699,0.0812811,0.0882476,0.0897398,7.66537,0.000704619,0.276203,0.297059,5.50117,0.078773,0.0486916,0.0501838,0.75153,0.000322762,, , 0.174504,0.307138,0.0916197,6.2831,1.66068,5.50117,0.078773,0.116473,0.0688658,0.024022,0.00598757,0.017688,0.0855392,0.75153,0.000322762,6.90454
6,2.44701,2.49104,8.43924,0.157025,0.151362,0.154615,15.2949,0.00043809,0.450281,0.494309,5.50187,0.152008,0.0973528,0.100606,1.46754,0.000319901,, , 0.354071,0.409594,0.180924,11.9572,2.76674,5.50187,0.152008,0.232886,0.139276,0.0467762,0.0119064,0.0313899,0.125166,1.46754,0.000319901,13.8055
7,0.470069,0.471211,9.57553,0.231315,0.0297979,0.0301212,49.3644,0.000241818,0.385831,0.386973,0.0130368,0.21423,0.0164722,0.0167954,0.201691,2.45932e-05,, , 0.0100213,0.757676,0.00510665,12.0326,0.287429,0.0130368,0.21423,0.827824,0.0137573,0.0183357,0.00117468,0.107445,0.0520212,0.201691,2.45932e-05,49.0734
8,0.0286151,0.0287516,0.0181007,0.000915435,0.000539373,0.000545243,0.0602488,3.74157e-07,0.00197912,0.00211562,0.00212982,0.00089458,8.75198e-05,9.33902e-05,0.000229629,1.08991e-07,, , 0.00126103,0.00218914,0.000644581,0.0803593,0.0212412,0.00212982,0.00089458,0.00101147,7.36493e-05,8.89254e-05,1.83352e-05,0.000321226,0.00074128,0.000229629,1.08991e-07,0.0599602
Total,37.9515,30.1956,53.2719,0.543068,1.29784,1.23918,84.4639,0.00375036,6.91385,7.00337,34.7001,0.516237,0.564078,0.559863,8.42014,0.000959698,, , 1.84606,11.0806,0.990543,66.3248,24.208,34.7001,0.516237,1.2825,0.720084,0.339823,0.0640343,0.186405,1.4432,8.42014,0.000959698,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11926,0.00819927,1.51212,19.3212,0.0203527,3.75347
