Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96137,0,1.81752,0.00102654,0.072771,0,0.111504,1.01927e-05,0.115926,0,1.23285,0.0010195,0.0183251,0,0.0876581,1.01032e-05,, , 0.0678235,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134924,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,1.01032e-05,0.0585562
2,15.1253,15.1828,11.342,0.010998,0.500762,0.50455,3.47522,4.60093e-05,3.68457,3.74208,9.61548,0.0106845,0.174936,0.178725,2.60677,2.41391e-06,, , 0.534029,6.59864,0.293982,15.1163,9.97854,9.61548,0.0106845,0.0155217,0.205565,0.129148,0.0189473,0.00853657,0.640836,2.60677,2.41391e-06,0.920125
3,4.20548,4.23058,7.27579,0.0219761,0.174047,0.175449,2.87844,0.000170058,0.891289,0.916394,6.41763,0.0213491,0.0704044,0.0718065,1.14891,1.94106e-05,, , 0.229879,1.44982,0.127988,5.23262,3.22802,6.41763,0.0213491,0.0293457,0.0921368,0.0417726,0.00830159,0.00755516,0.204585,1.14891,1.94106e-05,1.73961
4,6.18293,6.2396,7.76648,0.0416649,0.279878,0.283835,5.58612,0.000911314,1.10894,1.16561,6.41566,0.0404108,0.137367,0.141325,2.12811,0.000220442,, , 0.476809,1.54823,0.249511,8.74862,4.69842,6.41566,0.0404108,0.0584488,0.18617,0.0761984,0.016324,0.0118465,0.284231,2.12811,0.000220442,3.46485
5,1.53304,1.5539,7.03632,0.0848762,0.0887102,0.0903689,7.6476,0.00125921,0.27734,0.298197,5.5005,0.0823681,0.0491542,0.0508129,0.733766,0.000600058,, , 0.176779,0.307138,0.0916197,6.2831,1.66068,5.5005,0.0823681,0.116473,0.069992,0.024022,0.00595312,0.017688,0.0855392,0.733766,0.000600058,6.90454
6,2.44903,2.49306,8.43883,0.15507,0.151371,0.154826,15.2771,0.000368503,0.452306,0.496334,5.50146,0.150054,0.0973626,0.100817,1.44977,0.000250314,, , 0.358121,0.409594,0.180924,11.9572,2.76674,5.50146,0.150054,0.232886,0.139538,0.0467762,0.0118649,0.0313899,0.125166,1.44977,0.000250314,13.8055
7,0.470073,0.471215,9.57552,0.274977,0.0295875,0.0299125,49.3644,0.000249506,0.385836,0.386978,0.0130297,0.257892,0.0162618,0.0165868,0.201691,3.22818e-05,, , 0.0100304,0.757676,0.00510665,12.0326,0.287429,0.0130297,0.257892,0.827824,0.0133386,0.0183357,0.00117431,0.107445,0.0520212,0.201691,3.22818e-05,49.0734
8,0.0286131,0.0287496,0.0180826,0.000906183,0.000539314,0.000545254,0.0602488,3.63502e-07,0.00197712,0.00211363,0.0021117,0.000885328,8.7461e-05,9.34014e-05,0.000229628,9.83357e-08,, , 0.00125703,0.00218914,0.000644581,0.0803593,0.0212412,0.0021117,0.000885328,0.00101147,7.36162e-05,8.89254e-05,1.83208e-05,0.000321226,0.00074128,0.000229628,9.83357e-08,0.0599602
Total,37.9558,30.1999,53.2706,0.591495,1.29767,1.23949,84.4007,0.00301516,6.91818,7.0077,34.6987,0.564664,0.563899,0.560166,8.35691,0.00113512,, , 1.85473,11.0806,0.990543,66.3248,24.208,34.6987,0.564664,1.2825,0.720307,0.339823,0.0639348,0.186405,1.4432,8.35691,0.00113512,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12082,0.00819553,1.51143,19.4494,0.0203296,3.74922
