Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96154,0,1.81752,0.000644769,0.0728056,0,0.111504,3.26847e-06,0.116097,0,1.23285,0.00063773,0.0183596,0,0.0876581,3.17897e-06,, , 0.0679948,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00063773,0.000987789,0.0135269,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,3.17897e-06,0.0585562
2,15.1256,15.1832,11.3423,0.00493588,0.502819,0.50646,3.50292,1.72075e-05,3.68493,3.74244,9.61578,0.00462237,0.176993,0.180634,2.63447,6.13792e-07,, , 0.53475,6.59864,0.293982,15.1163,9.97854,9.61578,0.00462237,0.0155217,0.209502,0.129148,0.0189778,0.00853657,0.640836,2.63447,6.13792e-07,0.920125
3,4.20451,4.22962,7.2779,0.00119668,0.174526,0.175406,2.95081,1.54208e-05,0.890325,0.91543,6.41974,0.000569655,0.0708832,0.0717637,1.22128,8.08927e-08,, , 0.227951,1.44982,0.127988,5.23262,3.22802,6.41974,0.000569655,0.0293457,0.0924648,0.0417726,0.00840948,0.00755516,0.204585,1.22128,8.08927e-08,1.73961
4,6.17867,6.23534,7.76752,0.00992905,0.280241,0.283687,5.65857,3.31478e-05,1.10468,1.16135,6.4167,0.008675,0.137731,0.141177,2.20055,9.00135e-07,, , 0.468291,1.54823,0.249511,8.74862,4.69842,6.4167,0.008675,0.0584488,0.18628,0.0761984,0.0164298,0.0118465,0.284231,2.20055,9.00135e-07,3.46485
5,1.53076,1.55161,7.03722,0.00933161,0.0881895,0.0896261,7.66537,6.0631e-05,0.275052,0.295908,5.5014,0.0068235,0.0486335,0.0500701,0.751536,7.6827e-07,, , 0.172202,0.307138,0.0916197,6.2831,1.66068,5.5014,0.0068235,0.116473,0.0686826,0.024022,0.00599907,0.017688,0.0855392,0.751536,7.6827e-07,6.90454
6,2.44655,2.49058,8.43956,0.0433597,0.151087,0.154181,15.3127,0.000122265,0.449825,0.493853,5.50219,0.0383434,0.0970779,0.100172,1.48531,4.07598e-06,, , 0.353159,0.409594,0.180924,11.9572,2.76674,5.50219,0.0383434,0.232886,0.138534,0.0467762,0.0119393,0.0313899,0.125166,1.48531,4.07598e-06,13.8055
7,0.47005,0.471192,9.5757,0.0190002,0.0297281,0.0300109,49.3732,0.000217981,0.385812,0.386954,0.0132006,0.00191564,0.0164024,0.0166852,0.21045,7.5631e-07,, , 0.00998323,0.757676,0.00510665,12.0326,0.287429,0.0132006,0.00191564,0.827824,0.0135688,0.0183357,0.00118305,0.107445,0.0520212,0.21045,7.5631e-07,49.0734
8,0.0286253,0.0287618,0.0180749,5.43011e-05,0.000539355,0.000545325,0.0602488,2.77407e-07,0.00198927,0.00212577,0.00210401,3.34459e-05,8.7502e-05,9.3472e-05,0.000229628,1.224e-08,, , 0.00128133,0.00218914,0.000644581,0.0803593,0.0212412,0.00210401,3.34459e-05,0.00101147,7.37339e-05,8.89254e-05,1.83146e-05,0.000321226,0.00074128,0.000229628,1.224e-08,0.0599602
Total,37.9464,30.1903,53.2758,0.0884521,1.29994,1.23992,84.6353,0.000470199,6.90871,6.99806,34.704,0.0616208,0.566169,0.560596,8.59149,1.03866e-05,, , 1.83561,11.0806,0.990543,66.3248,24.208,34.704,0.0616208,1.2825,0.722633,0.339823,0.0643082,0.186405,1.4432,8.59149,1.03866e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11511,0.00823039,1.51786,18.9768,0.0205455,3.78904
