Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96141,0,1.81752,0.00102029,0.072777,0,0.111504,5.39045e-06,0.11596,0,1.23285,0.00101325,0.0183311,0,0.0876581,5.30095e-06,, , 0.0678576,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.00101325,0.000987789,0.0134984,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.30095e-06,0.0585562
2,15.1255,15.183,11.3422,0.0102683,0.501662,0.505339,3.50291,0.000535161,3.68478,3.74228,9.61571,0.00995477,0.175836,0.179513,2.63447,3.29859e-05,, , 0.534441,6.59864,0.293982,15.1163,9.97854,9.61571,0.00995477,0.0155217,0.207231,0.129148,0.0189705,0.00853657,0.640836,2.63447,3.29859e-05,0.920125
3,4.20604,4.23114,7.27574,0.0220054,0.174099,0.175515,2.87844,4.74928e-05,0.891852,0.916957,6.41757,0.0213784,0.0704562,0.0718722,1.14891,4.0899e-06,, , 0.231005,1.44982,0.127988,5.23262,3.22802,6.41757,0.0213784,0.0293457,0.092257,0.0417726,0.00829872,0.00755516,0.204585,1.14891,4.0899e-06,1.73961
4,6.18332,6.23999,7.76644,0.0422474,0.280372,0.284348,5.58612,0.000999741,1.10933,1.166,6.41563,0.0409934,0.137862,0.141838,2.12811,0.000242548,, , 0.47759,1.54823,0.249511,8.74862,4.69842,6.41563,0.0409934,0.0584488,0.187181,0.0761984,0.0163202,0.0118465,0.284231,2.12811,0.000242548,3.46485
5,1.53282,1.55368,7.03657,0.0858874,0.0885582,0.0901538,7.64761,0.0011804,0.277117,0.297973,5.50075,0.0833793,0.0490022,0.0505979,0.733773,0.000560652,, , 0.176332,0.307138,0.0916197,6.2831,1.66068,5.50075,0.0833793,0.116473,0.0696119,0.024022,0.00596617,0.017688,0.0855392,0.733773,0.000560652,6.90454
6,2.44905,2.49308,8.4388,0.16871,0.151647,0.155119,15.2771,0.00119523,0.452326,0.496354,5.50142,0.163693,0.0976384,0.101111,1.44976,0.00107704,, , 0.358161,0.409594,0.180924,11.9572,2.76674,5.50142,0.163693,0.232886,0.140112,0.0467762,0.0118611,0.0313899,0.125166,1.44976,0.00107704,13.8055
7,0.47012,0.471262,9.57555,0.158573,0.0297457,0.0300651,49.3644,0.000231969,0.385883,0.387025,0.0130525,0.141488,0.01642,0.0167394,0.201692,1.47441e-05,, , 0.0101244,0.757676,0.00510665,12.0326,0.287429,0.0130525,0.141488,0.827824,0.0136483,0.0183357,0.00117548,0.107445,0.0520212,0.201692,1.47441e-05,49.0734
8,0.0286158,0.0287523,0.0181013,0.000876331,0.000539382,0.000545251,0.0602488,3.68599e-07,0.00197978,0.00211629,0.00213037,0.000855476,8.75294e-05,9.33976e-05,0.000229629,1.03432e-07,, , 0.00126235,0.00218914,0.000644581,0.0803593,0.0212412,0.00213037,0.000855476,0.00101147,7.36659e-05,8.89254e-05,1.83357e-05,0.000321226,0.00074128,0.000229629,1.03432e-07,0.0599602
Total,37.9569,30.2009,53.271,0.489587,1.2994,1.24108,84.4284,0.00419575,6.91922,7.00871,34.6991,0.462756,0.565634,0.561764,8.3846,0.00193747,, , 1.85677,11.0806,0.990543,66.3248,24.208,34.6991,0.462756,1.2825,0.723613,0.339823,0.0639619,0.186405,1.4432,8.3846,0.00193747,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12003,0.00820221,1.51266,19.3843,0.0203708,3.75682
