Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.00102654,0.0727729,0,0.111504,5.76949e-06,0.115935,0,1.23285,0.0010195,0.018327,0,0.0876581,5.68e-06,, , 0.067833,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134943,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,5.68e-06,0.0585562
2,15.1254,15.1829,11.3421,0.0107712,0.500716,0.504475,3.47522,0.00102015,3.68466,3.74216,9.61554,0.0104577,0.17489,0.17865,2.60678,6.32977e-05,, , 0.5342,6.59864,0.293982,15.1163,9.97854,9.61554,0.0104577,0.0155217,0.205439,0.129148,0.0189533,0.00853657,0.640836,2.60678,6.32977e-05,0.920125
3,4.20556,4.23067,7.27585,0.021042,0.174165,0.175553,2.87845,0.000990914,0.891376,0.91648,6.41768,0.020415,0.0705228,0.0719109,1.14892,0.000122018,, , 0.230052,1.44982,0.127988,5.23262,3.22802,6.41768,0.020415,0.0293457,0.0923566,0.0417726,0.00830451,0.00755516,0.204585,1.14892,0.000122018,1.73961
4,6.18359,6.24027,7.76648,0.0425295,0.280499,0.284459,5.58612,0.00117446,1.1096,1.16627,6.41566,0.0412754,0.137989,0.141949,2.12811,0.000286227,, , 0.478137,1.54823,0.249511,8.74862,4.69842,6.41566,0.0412754,0.0584488,0.187416,0.0761984,0.0163235,0.0118465,0.284231,2.12811,0.000286227,3.46485
5,1.53351,1.55437,7.03628,0.0862028,0.0887145,0.0903835,7.63872,0.00130717,0.277807,0.298663,5.50045,0.0836947,0.0491585,0.0508275,0.724888,0.000624039,, , 0.177712,0.307138,0.0916197,6.2831,1.66068,5.50045,0.0836947,0.116473,0.070013,0.024022,0.005951,0.017688,0.0855392,0.724888,0.000624039,6.90454
6,2.44781,2.49183,8.43884,0.167119,0.15107,0.15452,15.2771,0.0010237,0.451077,0.495105,5.50147,0.162102,0.0970609,0.100511,1.44977,0.000905507,, , 0.355664,0.409594,0.180924,11.9572,2.76674,5.50147,0.162102,0.232886,0.13893,0.0467762,0.0118657,0.0313899,0.125166,1.44977,0.000905507,13.8055
7,0.470061,0.471203,9.57558,0.241423,0.0295218,0.0298341,49.3662,0.000243079,0.385823,0.386965,0.0130814,0.224339,0.0161961,0.0165084,0.203444,2.58541e-05,, , 0.0100058,0.757676,0.00510665,12.0326,0.287429,0.0130814,0.224339,0.827824,0.0131918,0.0183357,0.00117696,0.107445,0.0520212,0.203444,2.58541e-05,49.0734
8,0.0286135,0.02875,0.0180826,0.000907609,0.000539327,0.000545268,0.0602488,3.74245e-07,0.00197746,0.00211396,0.0021117,0.000886754,8.74743e-05,9.34147e-05,0.000229628,1.09078e-07,, , 0.00125771,0.00218914,0.000644581,0.0803593,0.0212412,0.0021117,0.000886754,0.00101147,7.36428e-05,8.89254e-05,1.83208e-05,0.000321226,0.00074128,0.000229628,1.09078e-07,0.0599602
Total,37.9559,30.2,53.2707,0.571022,1.298,1.23977,84.3936,0.00576561,6.91825,7.00777,34.6989,0.54419,0.564232,0.56045,8.34979,0.00203273,, , 1.85486,11.0806,0.990543,66.3248,24.208,34.6989,0.54419,1.2825,0.720914,0.339823,0.0639447,0.186405,1.4432,8.34979,0.00203273,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12091,0.00819688,1.51168,19.4609,0.020338,3.75076
