Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96134,0,1.81752,0.00100154,0.0727655,0,0.111504,7.1219e-06,0.115897,0,1.23285,0.000994499,0.0183196,0,0.0876581,7.0324e-06,, , 0.0677942,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000994499,0.000987789,0.0134869,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.0324e-06,0.0585562
2,15.1248,15.1823,11.342,0.0106246,0.500746,0.50455,3.47522,3.4914e-05,3.6841,3.74161,9.61545,0.0103111,0.174921,0.178724,2.60677,1.72045e-06,, , 0.533094,6.59864,0.293982,15.1163,9.97854,9.61545,0.0103111,0.0155217,0.205553,0.129148,0.0189442,0.00853657,0.640836,2.60677,1.72045e-06,0.920125
3,4.2064,4.23151,7.27492,0.0217425,0.173974,0.175592,2.84225,0.000552442,0.892215,0.917319,6.41675,0.0211155,0.070331,0.0719493,1.11272,6.72086e-05,, , 0.23173,1.44982,0.127988,5.23262,3.22802,6.41675,0.0211155,0.0293457,0.0922508,0.0417726,0.00825688,0.00755516,0.204585,1.11272,6.72086e-05,1.73961
4,6.1817,6.23838,7.76674,0.0414726,0.279089,0.282919,5.58614,0.0010487,1.10771,1.16438,6.41592,0.0402186,0.136579,0.140409,2.12813,0.000254788,, , 0.474357,1.54823,0.249511,8.74862,4.69842,6.41592,0.0402186,0.0584488,0.18444,0.0761984,0.0163504,0.0118465,0.284231,2.12813,0.000254788,3.46485
5,1.53091,1.55177,7.03764,0.0847714,0.0880315,0.0893646,7.68312,0.0011446,0.275209,0.296066,5.50181,0.0822633,0.0484755,0.0498086,0.769285,0.000542754,, , 0.172518,0.307138,0.0916197,6.2831,1.66068,5.50181,0.0822633,0.116473,0.0682417,0.024022,0.00602046,0.017688,0.0855392,0.769285,0.000542754,6.90454
6,2.44544,2.48947,8.43965,0.129085,0.150919,0.153968,15.3127,0.000175475,0.44871,0.492738,5.50228,0.124068,0.0969101,0.0999592,1.48531,5.72864e-05,, , 0.350929,0.409594,0.180924,11.9572,2.76674,5.50228,0.124068,0.232886,0.138145,0.0467762,0.0119486,0.0313899,0.125166,1.48531,5.72864e-05,13.8055
7,0.470101,0.471243,9.57549,0.338543,0.0297223,0.0300559,49.3627,0.000270255,0.385863,0.387005,0.012995,0.321458,0.0163966,0.0167302,0.199938,5.30304e-05,, , 0.0100853,0.757676,0.00510665,12.0326,0.287429,0.012995,0.321458,0.827824,0.0136185,0.0183357,0.00117254,0.107445,0.0520212,0.199938,5.30304e-05,49.0734
8,0.0286184,0.0287549,0.0180156,0.000938995,0.000539214,0.000545413,0.0602445,3.67648e-07,0.00198243,0.00211893,0.00204471,0.00091814,8.73604e-05,9.35595e-05,0.000225339,1.02482e-07,, , 0.00126764,0.00218914,0.000644581,0.0803593,0.0212412,0.00204471,0.00091814,0.00101147,7.37273e-05,8.89254e-05,1.82672e-05,0.000321226,0.00074128,0.000225339,1.02482e-07,0.0599602
Total,37.9493,30.1934,53.272,0.628179,1.29579,1.237,84.4338,0.00323388,6.91169,7.00124,34.7001,0.601348,0.56202,0.557674,8.39003,0.000983923,, , 1.84177,11.0806,0.990543,66.3248,24.208,34.7001,0.601348,1.2825,0.715808,0.339823,0.0640628,0.186405,1.4432,8.39003,0.000983923,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12011,0.00819384,1.51112,19.3909,0.0203193,3.74731
