Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96136,0,1.81752,0.00102654,0.0727674,0,0.111504,7.13027e-06,0.115909,0,1.23285,0.0010195,0.0183214,0,0.0876581,7.04078e-06,, , 0.0678072,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.0010195,0.000987789,0.0134887,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,7.04078e-06,0.0585562
2,15.1251,15.1826,11.3422,0.0110324,0.500704,0.504415,3.50291,5.1467e-05,3.68434,3.74185,9.61564,0.0107189,0.174878,0.17859,2.63446,2.75501e-06,, , 0.533576,6.59864,0.293982,15.1163,9.97854,9.61564,0.0107189,0.0155217,0.205357,0.129148,0.0189633,0.00853657,0.640836,2.63446,2.75501e-06,0.920125
3,4.20564,4.23075,7.27576,0.0219793,0.17413,0.175542,2.87844,0.000227931,0.891457,0.916561,6.41759,0.0213523,0.0704877,0.071899,1.14891,2.66446e-05,, , 0.230214,1.44982,0.127988,5.23262,3.22802,6.41759,0.0213523,0.0293457,0.0923144,0.0417726,0.0082997,0.00755516,0.204585,1.14891,2.66446e-05,1.73961
4,6.18071,6.23738,7.76688,0.0382446,0.280509,0.284271,5.61028,0.000241489,1.10672,1.16339,6.41606,0.0369905,0.137999,0.141761,2.15226,5.29855e-05,, , 0.472369,1.54823,0.249511,8.74862,4.69842,6.41606,0.0369905,0.0584488,0.187197,0.0761984,0.0163644,0.0118465,0.284231,2.15226,5.29855e-05,3.46485
5,1.53346,1.55432,7.03658,0.0758296,0.0885287,0.0901217,7.64761,0.000308271,0.277757,0.298613,5.50076,0.0733215,0.0489727,0.0505657,0.733773,0.000124588,, , 0.177612,0.307138,0.0916197,6.2831,1.66068,5.50076,0.0733215,0.116473,0.0695497,0.024022,0.00596672,0.017688,0.0855392,0.733773,0.000124588,6.90454
6,2.44867,2.4927,8.43893,0.169518,0.151324,0.154729,15.2772,0.00112199,0.451939,0.495967,5.50156,0.164502,0.0973155,0.10072,1.44977,0.0010038,, , 0.357387,0.409594,0.180924,11.9572,2.76674,5.50156,0.164502,0.232886,0.139384,0.0467762,0.0118752,0.0313899,0.125166,1.44977,0.0010038,13.8055
7,0.470097,0.471239,9.57547,0.312299,0.0296476,0.0299855,49.3609,0.000258566,0.38586,0.387002,0.0129775,0.295214,0.0163218,0.0166598,0.198186,4.13415e-05,, , 0.0100783,0.757676,0.00510665,12.0326,0.287429,0.0129775,0.295214,0.827824,0.0134743,0.0183357,0.00117164,0.107445,0.0520212,0.198186,4.13415e-05,49.0734
8,0.0286157,0.0287522,0.0180848,0.0013351,0.000539328,0.00054526,0.0602488,4.27511e-07,0.00197971,0.00211621,0.0021139,0.00131425,8.74746e-05,9.34065e-05,0.000229628,1.62344e-07,, , 0.0012622,0.00218914,0.000644581,0.0803593,0.0212412,0.0021139,0.00131425,0.00101147,7.36331e-05,8.89254e-05,1.83225e-05,0.000321226,0.00074128,0.000229628,1.62344e-07,0.0599602
Total,37.9536,30.1977,53.2714,0.631264,1.29815,1.23961,84.4491,0.00221727,6.91596,7.0055,34.6996,0.604432,0.564384,0.560288,8.40525,0.00125931,, , 1.85031,11.0806,0.990543,66.3248,24.208,34.6996,0.604432,1.2825,0.720838,0.339823,0.0640107,0.186405,1.4432,8.40525,0.00125931,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.11964,0.0081931,1.51098,19.3493,0.0203147,3.74646
