Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
9.52136e-05,3.65072e-07,1.19663e-05,5.4022e-05,9.68277e-06,9.56223e-06,9.61522e-06


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,7.96138,0,1.81752,0.000995288,0.0727729,0,0.111504,5.04867e-06,0.115937,0,1.23285,0.000988249,0.018327,0,0.0876581,4.95917e-06,, , 0.0678347,0.00733546,0.0407669,6.87397,1.56697,1.23285,0.000988249,0.000987789,0.0134943,0.00348139,0.00135132,0.00162304,0.0500789,0.0876581,4.95917e-06,0.0585562
2,15.1263,15.1838,11.3422,0.0110886,0.501531,0.505234,3.50291,4.90418e-05,3.68556,3.74306,9.61566,0.0107751,0.175706,0.179409,2.63446,2.60344e-06,, , 0.535998,6.59864,0.293982,15.1163,9.97854,9.61566,0.0107751,0.0155217,0.207001,0.129148,0.018965,0.00853657,0.640836,2.63446,2.60344e-06,0.920125
3,4.20576,4.23087,7.27568,0.0220476,0.174136,0.175566,2.86639,5.12794e-05,0.891579,0.916683,6.41751,0.0214206,0.070493,0.0719235,1.13686,4.56322e-06,, , 0.230458,1.44982,0.127988,5.23262,3.22802,6.41751,0.0214206,0.0293457,0.0923482,0.0417726,0.00829572,0.00755516,0.204585,1.13686,4.56322e-06,1.73961
4,6.18214,6.23881,7.76649,0.0410545,0.280383,0.284337,5.58613,0.000687781,1.10815,1.16482,6.41567,0.0398005,0.137873,0.141827,2.12811,0.000164558,, , 0.475228,1.54823,0.249511,8.74862,4.69842,6.41567,0.0398005,0.0584488,0.187177,0.0761984,0.0163248,0.0118465,0.284231,2.12811,0.000164558,3.46485
5,1.53283,1.55368,7.03665,0.0830748,0.0885509,0.0901276,7.65649,0.000962695,0.277125,0.297981,5.50083,0.0805667,0.0489949,0.0505716,0.742649,0.0004518,, , 0.176349,0.307138,0.0916197,6.2831,1.66068,5.50083,0.0805667,0.116473,0.0695744,0.024022,0.00597009,0.017688,0.0855392,0.742649,0.0004518,6.90454
6,2.4484,2.49243,8.43894,0.15408,0.151631,0.155032,15.2772,0.000391047,0.451675,0.495703,5.50157,0.149064,0.0976222,0.101023,1.44977,0.000272858,, , 0.356859,0.409594,0.180924,11.9572,2.76674,5.50157,0.149064,0.232886,0.139993,0.0467762,0.0118759,0.0313899,0.125166,1.44977,0.000272858,13.8055
7,0.470151,0.471293,9.57545,0.303365,0.0296102,0.0299539,49.3609,0.000255677,0.385913,0.387055,0.0129545,0.28628,0.0162845,0.0166281,0.198185,3.84526e-05,, , 0.0101855,0.757676,0.00510665,12.0326,0.287429,0.0129545,0.28628,0.827824,0.0134065,0.0183357,0.00117047,0.107445,0.0520212,0.198185,3.84526e-05,49.0734
8,0.0286194,0.0287559,0.0180326,0.00115496,0.000539246,0.000545379,0.0602466,4.11054e-07,0.00198337,0.00211987,0.00206173,0.00113411,8.73928e-05,9.35261e-05,0.000227483,1.45888e-07,, , 0.00126952,0.00218914,0.000644581,0.0803593,0.0212412,0.00206173,0.00113411,0.00101147,7.37126e-05,8.89254e-05,1.82808e-05,0.000321226,0.00074128,0.000227483,1.45888e-07,0.0599602
Total,37.9556,30.1996,53.2709,0.616861,1.29915,1.2408,84.4217,0.00240298,6.91791,7.00742,34.6991,0.590029,0.565388,0.561475,8.37792,0.000939942,, , 1.85418,11.0806,0.990543,66.3248,24.208,34.6991,0.590029,1.2825,0.723068,0.339823,0.0639717,0.186405,1.4432,8.37792,0.000939942,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.12025,0.00819383,1.51112,19.4011,0.0203192,3.7473
